Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard
0.04195924880748124,-0.04172486268711151,-0.028178618568498466,-0.0001028609364939111,0.04134879929663637,-0.0010844783670948149,-0.05889746176649028,-0.0010751141809636463,-0.03386572422534717,-0.010966446563454512,0.015022683535181715,0.008611783325314199
-0.0004238307960351564,-0.0007735252624655294,-0.04733037563816213,-0.0001509767100461533,0.01598143776495762,-0.0015045474569959712,-0.05889746176649028,-0.0010751141809636463,-0.03386572422534717,-0.010966446563454512,0.015022683535181715,0.008611783325314199
0.012291093085019763,-0.009873822467942411,-0.07669640314497975,6.790752111340714e-05,-0.03475328529839989,-0.0036048929065017514,-0.05889746176649028,-0.0010751141809636463,0.0029448455848127973,-0.010966446563454512,0.015022683535181715,0.008611783325314199
0.020767709005723035,-0.02352426827615774,0.036937355468357976,3.917039899183238e-05,-0.03475328529839989,0.0035362816218179,0.007279461566644865,-0.0010751141809636463,0.0029448455848127973,-0.010966446563454512,0.015022683535181715,0.008611783325314199
0.020767709005723035,-0.02579934257752696,-0.03328575378707544,-9.232084071576752e-05,0.04134879929663637,-0.0036048929065017514,0.007279461566644865,-0.0010751141809636463,0.0029448455848127973,-0.010966446563454512,0.015022683535181715,-0.03239670869999151
0.0165294010453714,-0.014423971070680856,-0.053714294661383354,-5.49342229556275e-05,0.04134879929663637,-0.0061253074459086876,0.007279461566644865,0.0021650704981995886,0.0029448455848127973,-0.010966446563454512,-0.010878494973752277,0.008611783325314199
-0.017377062637441723,0.017427069148488225,0.001187408938319149,-7.431287438629399e-05,-0.009385923766721139,-0.0015045474569959712,0.007279461566644865,-0.0010751141809636463,0.0029448455848127973,-0.010966446563454512,-0.010878494973752277,0.008611783325314199
-0.011019600696914269,0.010601846244380566,-0.06265178129389305,3.1182613402117986e-05,-0.03475328529839989,-0.006545376535809844,0.07345638489978,-0.0010751141809636463,0.0029448455848127973,-0.010966446563454512,0.015022683535181715,-0.03239670869999151
0.020767709005723035,-0.02124919397478852,0.012678463180117353,-0.0001509767100461533,0.01598143776495762,-0.005285169266106376,0.007279461566644865,0.0010989452166684597,0.0029448455848127973,-0.010966446563454512,-0.010878494973752277,0.008611783325314199
0.022886862985898863,-0.02352426827615774,0.13908005983989752,-1.2301189808159012e-05,-0.03475328529839989,0.029580565195689575,0.07345638489978,-0.0010751141809636463,0.0029448455848127973,-0.010966446563454512,0.015022683535181715,0.008611783325314199
-0.04280691039955156,0.044727960764918875,0.04332127449157921,6.74348710785121e-05,0.04134879929663637,0.0022760743521144313,0.07345638489978,-0.0010751141809636463,0.0029448455848127973,-0.010966446563454512,0.015022683535181715,0.008611783325314199
0.03348263288677797,-0.03262456548163462,-0.03328575378707544,-0.00014209088939014006,0.01598143776495762,-0.007385514715612155,0.007279461566644865,-0.0010751141809636463,0.0029448455848127973,-0.010966446563454512,-0.010878494973752277,0.008611783325314199
-0.006781292736562611,0.008326771943011348,0.054812328733377415,-8.37819451853685e-06,-0.009385923766721139,0.008157041610730616,0.07345638489978,-0.0010751141809636463,-0.03386572422534717,-0.010966446563454512,0.015022683535181715,0.008611783325314199
-0.030091986518496653,0.028802440655334334,-0.039669672810296666,7.736052181129333e-05,0.04134879929663637,0.0026961434420155876,0.007279461566644865,-0.0010751141809636463,0.0029448455848127973,-0.010966446563454512,-0.010878494973752277,0.008611783325314199
-0.0470452183599032,0.049278109367657315,0.052258761124088914,-7.289492428161161e-05,-0.03475328529839989,0.0005957979925098082,-0.05889746176649028,-0.0010751141809636463,-0.03386572422534717,-0.010966446563454512,0.015022683535181715,0.008611783325314199
-0.03221114049867247,0.024252292052595895,-0.06265178129389305,8.369403227887737e-05,-0.03475328529839989,-0.0015045474569959712,0.07345638489978,-0.0010751141809636463,0.0029448455848127973,-0.010966446563454512,-0.010878494973752277,-0.03239670869999151
0.01441024706519558,-0.012148896769311631,0.07524086960768533,8.16143721253423e-05,0.04134879929663637,0.01193766341984102,0.07345638489978,0.0017260777352161828,0.0029448455848127973,-0.010966446563454512,0.015022683535181715,0.008611783325314199
0.005933631144492298,-0.0030485995638347544,0.012678463180117353,4.8292544665292676e-05,0.04134879929663637,0.0022760743521144313,-0.05889746176649028,-0.0010751141809636463,0.0029448455848127973,-0.010966446563454512,0.015022683535181715,0.008611783325314199
-0.0025429847762109747,0.003776623340272909,0.1556782493002727,-7.937022975966388e-05,-0.009385923766721139,0.026220012476480325,0.07345638489978,-0.0010751141809636463,0.0029448455848127973,-0.010966446563454512,0.015022683535181715,0.008611783325314199
-0.02161537059779336,0.019702143449857455,-0.06392856509853731,6.790752111340714e-05,-0.03475328529839989,-0.005705238356007532,0.007279461566644865,-0.0010751141809636463,-0.03386572422534717,-0.010966446563454512,0.015022683535181715,-0.03239670869999151
-0.02373452457796918,0.026527366353965114,-0.05882142987996033,3.4585693653357526e-05,0.04134879929663637,-0.004024961996402908,0.007279461566644865,0.0012452761376629286,0.0029448455848127973,-0.010966446563454512,-0.010878494973752277,0.008611783325314199
-0.025853678558144997,0.017427069148488225,-0.010303645303479055,-0.00015069312002521682,0.01598143776495762,0.0005957979925098082,0.07345638489978,-0.0010751141809636463,0.0029448455848127973,-0.010966446563454512,-0.010878494973752277,0.008611783325314199
0.03348263288677797,-0.03262456548163462,-0.011580429108123288,-0.00014209088939014006,-0.03475328529839989,-0.00276475472669944,-0.05889746176649028,0.004360034313116619,0.0029448455848127973,-0.010966446563454512,-0.010878494973752277,0.008611783325314199
0.0016953231841406618,-0.0030485995638347544,-0.03583932139636393,-9.279349075066256e-05,-0.009385923766721139,-0.00486510017620522,-0.05889746176649028,0.0023323058364789814,-0.03386572422534717,-0.010966446563454512,0.015022683535181715,0.008611783325314199
0.018648555025547218,-0.018974119673419294,0.10333011330985871,0.00010576678890844221,-0.009385923766721139,0.008577110700631772,-0.05889746176649028,0.002248688167339285,0.0029448455848127973,-0.010966446563454512,0.015022683535181715,-0.03239670869999151
0.0038144771643164803,-0.0007735252624655294,-0.053714294661383354,4.8292544665292676e-05,0.01598143776495762,-0.005705238356007532,-0.05889746176649028,0.0009526142956739909,0.0029448455848127973,-0.010966446563454512,-0.010878494973752277,0.008611783325314199
0.010171939104843935,-0.007598748166573193,0.015232030789405836,8.416668231377149e-05,0.04134879929663637,-0.0069654456257109984,0.07345638489978,-0.0010751141809636463,0.0029448455848127973,-0.010966446563454512,0.015022683535181715,0.008611783325314199
-0.0025429847762109747,0.0015015490389036898,0.11099081613772414,-0.0001521583351333886,-0.03475328529839989,0.0022760743521144313,-0.05889746176649028,-0.0010751141809636463,0.0029448455848127973,-0.010966446563454512,-0.010878494973752277,-0.03239670869999151
-0.02373452457796918,0.024252292052595895,-0.02945540237314271,5.9352555481819806e-05,-0.03475328529839989,0.0014359361723121208,0.07345638489978,-0.0010751141809636463,0.0029448455848127973,-0.010966446563454512,-0.010878494973752277,-0.03239670869999151
0.01441024706519558,-0.014423971070680856,0.06119624775659862,3.8792278963917075e-05,-0.03475328529839989,0.006056696161224836,0.007279461566644865,-0.0010751141809636463,0.0029448455848127973,0.14569707577160992,-0.010878494973752277,-0.03239670869999151
-0.030091986518496653,0.03562766355944199,-0.046053591833517885,-8.37819451853685e-06,-0.03475328529839989,-0.00276475472669944,0.07345638489978,0.0014752247277970934,0.0029448455848127973,-0.010966446563454512,-0.010878494973752277,0.008611783325314199
0.010171939104843935,-0.007598748166573193,-0.053714294661383354,3.9406724009279445e-05,-0.03475328529839989,0.0005957979925098082,0.007279461566644865,-0.0010751141809636463,0.0029448455848127973,-0.010966446563454512,-0.010878494973752277,0.008611783325314199
-0.017377062637441723,0.019702143449857455,-0.03839288900565242,7.173598639605048e-05,-0.009385923766721139,-0.005285169266106376,0.07345638489978,0.002959438355026704,0.0029448455848127973,-0.010966446563454512,0.015022683535181715,0.008611783325314199
