Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard
0.0,-0.00625,-0.005,0.0,0.00375,-0.005,0.0,0.0,0.0,0.0,0.00125,0.00125
-0.0025,-0.00125,-0.005,0.0,0.00125,-0.00625,0.0,0.0,0.0,0.0,0.0,0.00375
-0.00375,-0.0025,-0.00125,0.0,0.0,-0.0025,0.0,0.0,0.0,0.0,0.0,0.0
-0.0025,-0.00125,-0.0025,0.0,0.0,-0.00375,0.0,0.0,0.0,0.0,0.0,0.0
-0.00125,-0.0025,-0.00125,0.0,0.00125,-0.0025,0.0,0.0,0.0,0.0,0.0,-0.00375
-0.0025,0.0,-0.00875,0.0,0.0075,-0.00875,0.0,0.0,0.0,0.0,0.0,0.0025
0.00125,-0.00125,-0.005,0.0,0.0,-0.0075,0.0,0.0,0.0,0.0,0.0,0.0025
0.0,-0.00125,-0.00625,0.0,0.0,-0.0025,0.00375,0.0,0.0,0.0,0.0,-0.00375
-0.00375,-0.0025,-0.0025,0.0,0.0,-0.00375,0.00125,0.0,0.0,0.0,0.0,0.00125
-0.020000000000000004,0.00875,0.245,0.0024999999999999996,-0.008749999999999997,0.4975,0.18375,0.006249999999999995,0.0,0.0,-0.00375,0.07874999999999999
-0.0012499999999999998,0.0012500000000000007,-0.008749999999999999,0.0,0.0075,-0.018750000000000003,0.007499999999999999,0.0,0.0,0.0,0.0,0.0024999999999999996
-0.005,-0.00125,-0.00375,0.0,0.0,-0.00375,0.0,0.0,0.0,0.0,0.0,0.00375
-0.0062499999999999995,-0.005,-0.00375,0.0,0.0,-0.01375,0.015,0.0,0.0,0.0,0.0,0.00375
0.0037500000000000007,0.0037500000000000007,-0.01125,0.0,0.0024999999999999996,-0.01125,0.0,0.0,0.0,0.0,0.0,0.0024999999999999996
0.004999999999999999,0.00625,-0.0025,0.0,-0.00125,-0.0225,0.0,0.0,0.0,0.0,0.0,0.005000000000000001
0.00125,0.00125,-0.005,0.0,0.0,-0.0075,0.00375,0.0,0.0,0.0,0.0,-0.00375
-0.005,-0.005,-0.0025,0.0,4.336808689942018e-19,0.01625,-0.0175,0.0,0.0,0.0,0.0,0.00375
-0.0025,-0.00375,-0.005,0.0,0.0025,-0.00125,0.0,0.0,0.0,0.0,0.0,0.0
-0.026250000000000002,-0.042499999999999996,0.125,-1.2576745200831851e-17,0.0075000000000000075,0.515,0.3275,0.011249999999999996,0.0,0.0,0.0012500000000000011,0.07125
0.0,0.0,-0.005,0.0,0.0,-0.00125,0.0,0.0,0.0,0.0,0.0,-0.00375
0.00375,0.0012500000000000002,-0.01,0.0,0.005,-0.013750000000000002,0.0,0.0,0.0,0.0,0.0,0.0037499999999999994
0.0012500000000000002,-0.00125,-0.00875,0.0,-0.0024999999999999996,-0.011250000000000001,0.008749999999999999,0.0012499999999999998,0.0,0.0,0.0,0.0024999999999999996
-0.00375,-0.00375,-0.0025,0.0,0.0,-0.00125,0.0,0.0,0.0,0.0,0.0,0.00125
0.0,-0.00125,-0.005,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,0.00125
-0.00125,-0.00375,0.005,0.0,0.0,-0.0025,0.0,0.0,0.0,0.0,0.0,-0.007500000000000001
-0.0025,-0.005,-0.00375,0.0,0.0,-0.0025,0.0,0.0,0.0,0.0,0.0,0.00375
-0.0025,-0.00125,-0.0075,-0.00125,-0.006249999999999999,-0.00375,0.008749999999999999,0.0,0.0,0.0,0.0,0.00375
-0.0025,-0.005,0.00125,0.0,0.0,-0.0025,0.0,0.0,0.0,0.0,0.0,-0.00125
0.0025,0.0,-0.00375,0.0,0.0,-0.008749999999999999,0.004999999999999999,0.0,0.0,0.0,0.0,-0.005
-0.00125,-0.0025,-0.00125,0.0,0.0,-0.00125,0.0,0.0,0.0,0.0,0.0,-0.00375
0.0024999999999999996,0.00375,-0.008749999999999999,0.0,-0.0024999999999999996,-0.017499999999999998,0.0075,0.0,0.0,0.0,0.0,0.005
-0.0025,-0.00125,-0.0025,-0.00125,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,0.0025
2.168404344971009e-19,0.0,-0.00875,0.0,0.0,-0.01125,0.009999999999999998,0.0,0.0,0.0,0.0,0.0
-0.00125,0.0,-0.00625,0.0,-0.00125,-0.00625,0.00375,0.0,0.0,0.0,0.0,0.00125
-0.00375,-0.00625,-0.0025,0.0,0.0,-0.005,0.003749999999999999,0.0,0.0,0.0,0.0,0.00375
-0.00125,-0.0025,-0.00375,0.0,0.00125,-0.005,0.0,0.0,0.0,0.0,0.0,0.00125
0.00125,0.0025,-0.00375,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,-0.005
0.0,-0.00375,-0.00375,0.00125,-0.00375,-0.01125,0.01125,-0.00125,0.0,0.0,0.0,0.00125
-0.007499999999999999,-0.0075000000000000015,-0.005,-0.00125,-0.005000000000000001,4.336808689942018e-19,0.012499999999999999,0.0,0.0,0.0,0.0,0.00375
0.0,-0.00375,-0.0062499999999999995,0.0,0.00375,-0.0025,-0.0012500000000000002,-0.00125,0.0,0.0,0.0,0.00125
0.0025,0.0024999999999999996,-0.0125,0.0,0.0012499999999999998,-0.005,0.0,0.0,0.0,0.0,0.0,0.0012500000000000002
-0.005,-0.00125,-0.0025,0.0,0.0,-0.0025,0.0,0.0,0.0,0.0,0.0,0.00125
-0.00375,0.0,-0.00625,0.0,0.005,-0.00625,0.0,-0.0024999999999999996,0.0,0.0,0.0,0.0037499999999999994
-0.00625,-0.00375,-0.00125,0.0,0.0,-0.00125,0.0,0.0,0.0,0.0,0.0,0.0025
-0.0025,-0.00375,-0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00125
0.0025,0.0025,-0.007500000000000001,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,-0.0025
-0.00375,0.0,-0.005,0.0,0.0,-0.0025,0.0,0.0,0.0,0.0,0.0,0.00125
-0.00875,-0.0024999999999999996,0.0062499999999999995,0.0,0.005,-0.00625,0.0,0.0,0.0,0.0,0.0,-0.00375
0.0025,0.00125,-0.00625,-0.0012499999999999998,0.0,-0.005,0.0062499999999999995,0.0,0.0,0.0,0.0,-0.007500000000000001
-0.00125,-0.00375,-0.0025,0.0,0.0,-0.00125,0.0,0.0,0.0,0.0,0.0,-0.00125
0.0,-0.0025,-0.005,0.0,0.00375,-0.007500000000000001,0.0,0.0,0.0,0.0,0.0,0.00125
0.0062499999999999995,0.007500000000000001,-0.0012500000000000002,-0.00125,-0.00625,-0.01875,0.0,0.0,0.0,0.0,0.0,0.0037499999999999994
-0.005,-0.00125,-0.00375,0.0,0.0,-0.00125,0.0,0.0,0.0,0.0,0.0,0.00125
0.0012499999999999996,-2.168404344971009e-19,-0.0012499999999999998,0.0,0.0,-0.0125,0.0024999999999999996,-0.00375,0.0,0.0,0.0,0.00375
-0.00375,-0.00375,-0.0025,-0.0012499999999999998,0.0,-0.005,0.004999999999999999,0.0,0.0,0.0,0.0,0.00125
-0.024999999999999998,-0.0625,0.021249999999999998,-0.0012500000000000011,0.0024999999999999996,0.14125000000000001,-0.11,0.0025000000000000014,0.0,0.0,0.0,0.021250000000000005
0.004999999999999999,0.0025,-0.007500000000000001,0.0,0.0,-0.0125,0.0,0.0,0.0,0.0,0.0,0.0024999999999999996
-0.003749999999999999,0.005,-0.0025,-0.0012499999999999998,0.0,-0.015,0.004999999999999999,0.0,0.0,0.0,0.0,0.0024999999999999996
-0.0025,-0.0025,-0.00125,0.0,0.0,-0.00375,0.0,0.0,0.0,0.0,0.0,0.0
-0.005,-0.017499999999999998,0.0175,0.0,-0.00375,-0.0025,0.0,-0.00375,0.0,0.0,0.0,0.005
-0.00125,-0.005,-0.005,0.0,0.00125,-0.0025,0.0,0.0,0.0,0.0,0.0,0.0025
-0.0075,-0.005,0.0012499999999999996,0.0012500000000000002,-0.00625,0.00625,-0.0012500000000000002,0.0,0.0,0.0,0.0,0.0012500000000000002
-0.00375,0.0,-0.005,0.0,0.0,-0.00375,0.0,0.0,0.0,0.0,0.0,0.0025
-0.00125,-0.0025,-0.00625,0.0,0.00375,-0.00375,0.0,0.0,0.0,0.0,0.0,0.0
-0.0025,-0.0075,-0.0025,0.0025,-0.0025,-0.0025,0.0,0.0,0.0,0.0,0.0,0.005
0.0075,0.00375,-0.00125,0.005000000000000001,-0.041249999999999995,0.023749999999999997,0.0,-0.0025,0.0,0.0,0.0,-0.005
0.0037499999999999994,0.004999999999999999,-0.00625,0.0,0.00125,-0.01125,0.0,-0.00625,0.0,0.0,0.0,0.00375
-0.0025,-0.0025,-0.0062499999999999995,0.0,0.0075,-0.015,0.0062499999999999995,-0.00125,0.0,0.0,0.0,0.0037500000000000007
0.0,-0.00125,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00375
0.00625,0.0025,-0.007500000000000001,0.0,0.005,-0.0225,0.0,0.0,0.0,0.0,0.0,0.00625
-0.0025,-0.0025,-0.00125,0.0,0.0,-0.0025,0.0,0.0,0.0,0.0,0.0,-0.00125
0.0,0.0024999999999999996,-0.007500000000000001,0.0,0.00375,-0.01,0.0,0.0,0.0,0.0,0.0,0.00125
-0.005,-0.0025,-0.00375,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,-0.01375
-0.0025,-0.0025,-0.00125,0.0,-0.0024999999999999996,-0.00375,0.007499999999999999,0.0,0.0,0.0,0.0,-0.005
-0.005,-0.00375,-0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.00125,-0.00125,0.0,0.00125,-0.00375,0.0,0.0,0.0,0.0,0.0,-0.005
0.0025,2.168404344971009e-19,-0.015,0.0,0.00375,-0.007500000000000001,0.0012499999999999996,0.0,0.0,0.0,0.0,0.004999999999999999
-0.005,-0.0025,-0.0025,0.0,0.0025,-0.00375,0.0,0.0,0.0,0.0,0.0,0.00125
-0.0037499999999999994,0.0012499999999999998,-0.004999999999999999,0.0,0.0,-0.014999999999999998,0.008749999999999997,0.0,0.0,0.0,0.0,0.00375
0.0,-0.0025,-0.00375,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,0.00125
0.0024999999999999996,0.00125,-0.005,0.0,0.0025,-0.005,0.0,0.0,0.0,0.0,0.0,-0.00625
-0.0025,-0.0025,-0.00625,0.0,0.00125,-0.0025,0.0,0.0,0.0,0.0,0.0,0.0025
-0.005,-0.00125,-0.0024999999999999996,0.0,-0.0012499999999999998,-0.01125,0.009999999999999998,0.0,0.0,0.0,0.0,0.00125
-0.0025,-0.0025,-0.00375,-0.00125,0.0,-0.0025,0.0,0.0,0.0,0.0,0.0,0.0025
-0.005,0.0,-0.0025,0.0,0.0,-0.01125,0.0075,0.0,0.0,0.0,0.0,0.00125
-0.00375,-0.005,-0.00375,0.0,0.00125,-0.00625,0.005,0.0,0.0,0.0,0.0,0.0024999999999999996
-0.00125,-0.005,-0.005,0.0,0.00125,-0.00125,0.0,0.0,0.0,0.0,0.0,0.00125
-0.0025,-0.00125,-0.005,0.0,0.00125,-0.00375,0.0,0.0,0.0,0.0,0.0,0.00125
0.0075000000000000015,0.005,-0.012499999999999999,0.0,0.0037500000000000007,-0.015,0.0,0.0,0.0,0.0,0.0,0.0012499999999999998
-0.0025,-0.00125,-0.00125,0.0,0.00625,-0.008749999999999999,0.0,0.0,0.0,0.0,-0.00125,-0.00125
0.005,0.007500000000000001,-0.0525,0.0025,0.026250000000000002,-0.011250000000000003,0.0012499999999999994,0.0,0.0,0.0,0.0,0.01125
-0.00625,-0.0025,-0.008749999999999999,0.0,0.00375,-0.00375,0.004999999999999999,0.0,0.0,0.0,0.0,0.0024999999999999996
