Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard
0.04017931856215,0.010635380314197392,-0.41855447078123686,0.01043880432844162,0.11668847812339664,-0.29154226487502455,0.0,0.0,0.0,0.0,0.0,0.11391156587749719
0.03047217521816492,-0.04160308476537466,-1.5161435106978751,-0.07655123174190522,0.0200832038000226,-0.29327167937532067,0.0,0.0,0.0,0.0,0.0,0.10387250294908881
0.03047217521816492,-0.04160308476537466,-1.4021536107151769,0.01043880432844162,-0.11284814631566405,-0.2874079439789057,0.0,0.0,0.0,0.0,0.0,0.10357447570189833
0.05071455461904407,-0.14703557077795268,0.5266335442126728,0.01043880432844162,-0.2765977410413325,0.10962097402662038,0.0,0.0,0.0,0.0,0.0,0.11361353863030672
0.031596021912992,-0.14559830781072378,-0.9683359076268971,0.01043880432844162,0.1563318151049316,-0.2796663962956518,0.0,0.0,0.0,0.0,0.0,-0.40581412150524554
0.02738353591412306,-0.09504847582429647,-1.4789891491178424,0.01043880432844162,0.1564979499578476,-0.27804802937433126,0.0,0.0,0.0,0.0,0.0,0.10387250294908881
0.04405111599713564,-0.012586424108594656,-0.19241181025514378,0.01043880432844162,0.0777558477409184,-0.30175952704623343,0.0,0.0,0.0,0.0,0.0,0.11391156587749719
0.03047217521816492,-0.04160308476537466,-1.3488875583303161,0.01043880432844162,-0.11243090806528926,-0.28749432728625834,0.0,0.0,0.0,0.0,0.0,-0.3675712792668492
0.03253750469535589,-0.14606904949992894,-0.21965255301678555,-0.07655123174190522,0.0777558477409184,-0.30175952704623343,0.0,0.0,0.0,0.0,0.0,0.11391156587749719
0.01892805702984333,-0.14703557077795268,3.262157652247697,0.01043880432844162,-0.42199095647782087,5.261596276825294,0.0,0.0,0.0,0.0,0.0,0.16065420029684901
-0.2872861852962524,0.17444007277488707,0.6306748983729631,0.01043880432844162,0.22524520954117178,-0.2802985773421824,0.0,0.0,0.0,0.0,0.0,0.11391156587749719
0.04017931856215,0.010635380314197392,-0.9597045090817846,-0.07655123174190522,0.020274701733142136,-0.29480366298928856,0.0,0.0,0.0,0.0,0.0,0.11391156587749719
0.062228165473788975,-0.013552945386618376,1.209340838023927,0.01043880432844162,0.10652464644983412,0.31015817323699596,0.0,0.0,0.0,0.0,0.0,0.11391156587749719
-0.26656967216171323,0.14928012773860247,-1.4246868921164424,0.01043880432844162,0.1014194617420435,0.015697742756456138,0.0,0.0,0.0,0.0,0.0,0.10387250294908881
