A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35
-0.0030000000000000027,0.0,0.0,-0.0010000000000000009,0.0009999999999999788,-0.009999999999999992,-0.012999999999999989,0.05900000000000001,0.015000000000000003,0.085,-1.1102230246251566e-17,0.0,-0.007000000000000001,0.0,0.009999999999999998,0.0,0.0,0.003999999999999992,0.0,0.006000000000000005,0.089,0.073,0.0,-0.007999999999999985,0.0,-0.0030000000000000027,0.0,0.0,0.0,0.0,0.03799999999999999,0.0,0.17,-0.004999999999999982,0.0010000000000000009,0.008999999999999985
-0.001999999999999996,0.0,0.0,-0.0020000000000000018,0.13499999999999995,-0.043,0.086,0.01699999999999999,0.009000000000000013,0.059999999999999984,0.007000000000000011,0.0,-0.005999999999999989,0.0,-0.0030000000000000027,0.0,0.0,-0.0030000000000000027,0.0,-0.0010000000000000009,0.36700000000000005,0.023999999999999983,0.0,0.003999999999999998,0.0,-0.03899999999999998,0.0,0.0,0.0,0.0,-0.0030000000000000027,0.0,-0.194,-0.01100000000000001,0.0009999999999999953,0.10699999999999998
-0.0020000000000000018,0.0,0.0,-5.551115123125783e-18,-0.001999999999999996,-0.022000000000000002,-0.03699999999999999,0.044,0.021,0.23199999999999998,0.0,0.0,0.02099999999999999,0.0,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,0.0,0.0,-0.03299999999999999,-0.013000000000000006,0.0,0.008999999999999998,0.0,-0.004999999999999988,0.0,0.0,0.0,0.0,-0.009000000000000003,0.0,0.31500000000000006,-0.0050000000000000044,0.0,0.0
-0.0010000000000000009,0.0,0.0,-0.0020000000000000018,-0.009999999999999995,-0.011000000000000005,-0.021,-0.021000000000000005,0.002999999999999997,0.073,-0.005000000000000007,0.0,0.003999999999999998,0.0,-0.001999999999999996,0.0,0.0,-0.005000000000000002,0.0,0.0,-0.028999999999999998,-0.006000000000000001,0.0,0.002000000000000001,0.0,0.0030000000000000035,0.0,0.0,0.0,0.0,-0.0049999999999999906,0.0,-0.458,0.0029999999999999914,0.0010000000000000009,-0.002999999999999997
-0.0040000000000000036,0.0,0.0,-0.0010000000000000009,-0.01399999999999999,0.008000000000000004,-0.018,-0.012999999999999989,-0.008000000000000007,0.075,0.009000000000000005,0.0,-0.007000000000000004,0.0,-0.006000000000000004,0.0,0.0,-0.0010000000000000009,0.0,-0.004000000000000012,-0.06200000000000001,-0.019999999999999997,0.0,0.01,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.003000000000000004,0.0,-0.43499999999999994,-0.0030000000000000027,-0.004000000000000001,0.007000000000000001
0.0,0.0,0.0,-0.0010000000000000009,-0.0010000000000000022,0.005,-0.012999999999999994,-0.005999999999999999,-0.021,-0.186,-0.007000000000000001,0.0,0.001,0.0,-0.005000000000000003,0.0,0.0,-0.0020000000000000005,0.0,-0.0009999999999999953,-0.028999999999999998,-0.021,0.0,-0.003999999999999999,0.0,0.0010000000000000022,0.0,0.0,0.0,0.0,-0.005000000000000003,0.0,-0.184,-0.0050000000000000044,0.0,-0.006000000000000003
-0.006000000000000005,0.0,0.0,-0.0030000000000000027,0.0010000000000000009,-0.009000000000000003,-0.024000000000000004,0.00699999999999999,0.03900000000000001,0.21900000000000003,-0.017000000000000005,0.0,-0.004999999999999999,0.0,-0.002999999999999986,0.0,0.0,-0.001999999999999996,0.0,0.0010000000000000009,-0.04,0.0,0.0,0.017999999999999995,0.0,-0.0010000000000000009,0.0,0.0,0.0,0.0,0.03,0.0,0.30900000000000005,0.0,0.0,-0.0040000000000000036
-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,-0.007000000000000001,-0.024,-0.019,-0.0020000000000000018,-0.0010000000000000009,0.22799999999999998,-0.00899999999999999,0.0,-0.038,0.0,-0.00699999999999999,0.0,0.0,0.013000000000000012,0.0,-0.0010000000000000009,-0.014000000000000002,-0.003999999999999992,0.0,0.06699999999999999,0.0,0.0009999999999999953,0.0,0.0,0.0,0.0,0.0040000000000000036,0.0,0.326,0.007000000000000006,0.0,-0.006000000000000005
-0.0010000000000000009,0.0,0.0,-0.0010000000000000009,-0.015000000000000005,-0.001999999999999996,-0.0030000000000000027,-0.0009999999999999898,0.0010000000000000022,0.07799999999999999,-0.009000000000000008,0.0,0.0029999999999999923,0.0,-0.005000000000000003,0.0,0.0,-0.009000000000000005,0.0,-0.003,-0.03800000000000001,-0.010000000000000002,0.0,-0.0020000000000000005,0.0,0.007000000000000002,0.0,0.0,0.0,0.0,-0.007000000000000002,0.0,-0.45499999999999996,-0.011999999999999993,0.0,-0.005999999999999997
-0.003999999999999998,0.0,0.0,0.0,0.0009999999999999996,-0.02099999999999999,-0.0010000000000000044,-0.003999999999999998,-0.038000000000000006,-0.49000000000000005,0.007999999999999998,0.0,0.05099999999999999,0.0,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,0.0,-0.0010000000000000009,-0.043,-0.04,0.0,-0.015999999999999993,0.0,-0.008999999999999996,0.0,0.0,0.0,0.0,-0.0069999999999999975,0.0,0.14200000000000002,-0.015000000000000008,0.0,0.0010000000000000009
-0.005999999999999994,0.0,0.0,-0.0010000000000000009,-0.004999999999999996,0.012999999999999994,0.0009999999999999911,-0.0010000000000000037,-0.027999999999999997,-0.488,-0.0020000000000000074,0.0,-0.007000000000000001,0.0,-0.003999999999999999,0.0,0.0,-0.0010000000000000009,0.0,-0.003,-0.037000000000000005,-0.029000000000000005,0.0,0.006000000000000005,0.0,0.0029999999999999914,0.0,0.0,0.0,0.0,-0.008999999999999994,0.0,0.11699999999999999,-0.003999999999999998,-0.0020000000000000018,-0.0029999999999999914
0.0,0.0,0.0,0.0,0.07100000000000001,0.0010000000000000022,0.059999999999999984,0.048,0.005,-0.21400000000000002,0.023000000000000003,0.0,0.00899999999999999,0.0,-0.014999999999999996,0.0,0.0,-0.004000000000000002,0.0,-0.0009999999999999996,0.4640000000000001,-0.007999999999999991,0.0,-0.017999999999999985,0.0,0.05799999999999998,0.0,0.0,0.0,0.0,0.006999999999999987,0.0,-0.13999999999999999,-0.00500000000000001,0.0040000000000000036,0.165
-0.0009999999999999953,0.0,0.0,-0.0030000000000000027,-0.014000000000000004,0.011999999999999999,-0.020999999999999998,-0.0010000000000000057,-0.018000000000000002,0.076,-0.019000000000000003,0.0,-0.008000000000000002,0.0,-0.0040000000000000036,0.0,0.0,0.0009999999999999953,0.0,-0.003999999999999981,-0.023999999999999997,-0.004000000000000003,0.0,-4.8572257327350596e-18,0.0,-0.0009999999999999953,0.0,0.0,0.0,0.0,0.0,0.0,-0.45599999999999996,0.0029999999999999805,0.0010000000000000009,-0.0050000000000000044
-0.002999999999999997,0.0,0.0,0.0,-0.008999999999999994,0.0020000000000000018,-0.0009999999999999968,0.012000000000000005,-0.014000000000000007,-0.182,-0.011000000000000003,0.0,-0.002999999999999997,0.0,-0.009000000000000003,0.0,0.0,-0.0009999999999999953,0.0,0.00799999999999999,-0.06300000000000001,-0.019999999999999997,0.0,0.0010000000000000059,0.0,-0.0020000000000000005,0.0,0.0,0.0,0.0,0.010999999999999996,0.0,-0.202,0.0,-0.0010000000000000009,-0.0030000000000000014
-0.0009999999999999996,0.0,0.0,-0.002999999999999997,-0.009000000000000008,-0.013000000000000001,-0.015999999999999997,-0.0030000000000000005,-0.019,-0.182,-0.008999999999999998,0.0,-0.008999999999999998,0.0,-0.005000000000000002,0.0,0.0,-0.0030000000000000027,0.0,-0.0020000000000000005,-0.021000000000000008,-0.008000000000000004,0.0,0.000999999999999998,0.0,-0.006999999999999995,0.0,0.0,0.0,0.0,2.0816681711721684e-18,0.0,-0.179,-0.0010000000000000009,-0.001,8.673617379884035e-19
-0.0009999999999999953,0.0,0.0,-0.0020000000000000018,0.032999999999999974,0.004999999999999989,0.012,-0.017000000000000008,-0.008999999999999996,-0.509,-0.016999999999999998,0.0,-0.010000000000000009,0.0,0.0010000000000000037,0.0,0.0,-0.0010000000000000009,0.0,-0.003,-0.043,-0.009000000000000005,0.0,-0.013000000000000001,0.0,-0.003999999999999998,0.0,0.0,0.0,0.0,-0.007000000000000004,0.0,0.10700000000000001,-0.004999999999999982,0.0,0.002000000000000006
0.0,0.0,0.0,-0.0030000000000000027,0.017000000000000008,0.0009999999999999953,0.021,0.018,-1.1102230246251566e-17,0.11699999999999999,0.020999999999999998,0.0,0.006999999999999995,0.0,-0.003999999999999992,0.0,0.0,-0.0010000000000000009,0.0,0.0010000000000000009,0.16399999999999998,-0.007000000000000001,0.0,-5.551115123125783e-18,0.0,0.009000000000000008,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.15,0.0010000000000000009,0.0010000000000000009,-0.0009999999999999953
-0.001999999999999996,0.0,0.0,-0.0030000000000000027,-0.007999999999999998,-0.042,-0.031,-0.06699999999999999,-0.026000000000000002,-0.34400000000000003,-0.011999999999999995,0.0,0.021,0.0,-0.0010000000000000009,0.0,0.0,-0.0010000000000000009,0.0,0.000999999999999998,-0.026000000000000006,-0.023,0.0,-0.01,0.0,-0.0009999999999999996,0.0,0.0,0.0,0.0,-0.0040000000000000036,0.0,0.101,-0.007000000000000001,-0.001999999999999996,-0.003000000000000014
0.0010000000000000009,0.0,0.0,-0.002999999999999997,0.001999999999999996,-0.023,-0.016999999999999987,0.027999999999999997,-0.007000000000000001,0.223,0.03399999999999999,0.0,-0.017999999999999995,0.0,-0.0040000000000000036,0.0,0.0,-0.0040000000000000036,0.0,0.0,-0.022000000000000002,-0.016000000000000007,0.0,0.0019999999999999797,0.0,-0.008000000000000002,0.0,0.0,0.0,0.0,0.02799999999999999,0.0,0.31700000000000006,-0.011,0.0,0.007999999999999985
0.0,0.0,0.0,-0.0010000000000000009,0.009999999999999992,0.006000000000000003,-0.025999999999999995,-5.551115123125783e-18,0.0020000000000000018,0.060999999999999985,-0.099,0.0,-0.0010000000000000009,0.0,-0.006000000000000003,0.0,0.0,0.0,0.0,0.0010000000000000009,-0.094,0.06000000000000001,0.0,-0.0019999999999999935,0.0,-0.0010000000000000002,0.0,0.0,0.0,0.0,-0.007000000000000002,0.0,-0.40099999999999997,0.0,0.008000000000000002,-8.326672684688674e-18
-0.0020000000000000018,0.0,0.0,-0.0009999999999999996,-0.004999999999999988,-0.003999999999999998,-0.006999999999999992,0.010999999999999982,-0.008000000000000007,-0.49499999999999994,0.019,0.0,-0.001000000000000012,0.0,-0.0030000000000000027,0.0,0.0,-0.003999999999999992,0.0,-0.001999999999999996,-0.07200000000000002,-0.009999999999999997,0.0,-0.0020000000000000018,0.0,-0.00699999999999999,0.0,0.0,0.0,0.0,-0.008999999999999996,0.0,0.126,-0.0020000000000000018,0.0,-0.01200000000000001
-0.015999999999999986,0.0,0.0,-0.0010000000000000009,-0.171,-0.02100000000000002,-0.015999999999999997,-0.03299999999999999,-0.009000000000000018,0.162,-0.026000000000000006,0.0,-0.07499999999999998,0.0,-0.007000000000000006,0.0,0.0,-0.0040000000000000036,0.0,0.0030000000000000027,-0.017999999999999978,-0.03199999999999999,0.0,-0.13000000000000003,0.0,0.0010000000000000009,0.0,0.0,0.0,0.0,-0.016000000000000014,0.0,0.123,-0.004999999999999993,-0.242,0.043000000000000003
-0.0010000000000000009,0.0,0.0,-0.0030000000000000027,-0.001999999999999996,0.02,-0.014999999999999996,0.0030000000000000027,-0.008000000000000002,0.21800000000000003,-0.0030000000000000027,0.0,0.009000000000000003,0.0,0.0010000000000000009,0.0,0.0,0.0,0.0,0.0,-0.033000000000000015,-0.0010000000000000009,0.0,-0.003999999999999992,0.0,5.551115123125783e-18,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.33399999999999996,-0.0040000000000000036,0.0,0.0010000000000000065
-0.0020000000000000018,0.0,0.0,-0.0010000000000000009,-0.021999999999999995,0.041999999999999996,0.13399999999999998,-0.007999999999999993,-0.032999999999999995,-0.305,0.06400000000000002,0.0,0.0029999999999999914,0.0,-0.010999999999999998,0.0,0.0,-0.006000000000000005,0.0,-0.0030000000000000027,0.3410000000000001,-0.0030000000000000027,0.0,0.039999999999999994,0.0,-0.028000000000000004,0.0,0.0,0.0,0.0,-0.003999999999999998,0.0,0.22200000000000003,-0.0010000000000000009,0.0020000000000000018,0.08900000000000001
0.003999999999999992,0.0,0.0,-0.0010000000000000009,-0.016999999999999998,-0.012999999999999987,-0.0029999999999999936,0.003,-0.029000000000000005,0.08199999999999999,-0.015000000000000003,0.0,-0.004999999999999981,0.0,-0.014000000000000002,0.0,0.0,0.003999999999999998,0.0,-0.0020000000000000005,-0.04100000000000001,-0.020000000000000007,0.0,0.021,0.0,0.005000000000000002,0.0,0.0,0.0,0.0,0.007000000000000001,0.0,-0.433,0.0,-0.019999999999999997,-0.0030000000000000027
-0.0020000000000000018,0.0,0.0,-0.0029999999999999957,0.0040000000000000036,-0.003999999999999997,-0.006999999999999995,0.0,0.005999999999999998,-0.5189999999999999,-1.734723475976807e-18,0.0,-0.007000000000000004,0.0,-0.001999999999999996,0.0,0.0,-0.0010000000000000009,0.0,-0.007000000000000001,-0.06999999999999999,-0.008,0.0,0.007999999999999985,0.0,-0.008000000000000004,0.0,0.0,0.0,0.0,-0.006000000000000009,0.0,0.122,0.0020000000000000018,0.0,0.012
-0.0010000000000000009,0.0,0.0,-0.0020000000000000018,-0.246,0.003999999999999998,0.072,0.021000000000000022,-0.012999999999999998,0.07199999999999998,-0.025,0.0,-0.0029999999999999944,0.0,-0.003999999999999995,0.0,0.0,0.0,0.0,-0.006999999999999995,0.27799999999999997,-0.023,0.0,-0.12400000000000003,0.0,-0.06299999999999999,0.0,0.0,0.0,0.0,-0.010000000000000004,0.0,-0.291,0.007000000000000006,0.005999999999999994,-0.13799999999999998
-0.003999999999999992,0.0,0.0,0.0009999999999999953,-0.004999999999999999,0.012999999999999998,-0.017,0.011000000000000003,-0.019,-0.501,-0.006000000000000001,0.0,-0.007000000000000006,0.0,-0.003999999999999998,0.0,0.0,0.0010000000000000009,0.0,0.0010000000000000009,-0.038,-0.024,0.0,0.002999999999999997,0.0,-0.004999999999999993,0.0,0.0,0.0,0.0,-0.012000000000000004,0.0,0.12100000000000002,0.0010000000000000009,5.551115123125783e-18,0.0
-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,0.015000000000000003,0.017000000000000005,5.551115123125783e-18,0.025,0.003999999999999992,0.11800000000000002,0.015999999999999997,0.0,0.009999999999999976,0.0,-0.004999999999999999,0.0,0.0,-0.0020000000000000018,0.0,0.0020000000000000018,0.15199999999999997,0.0040000000000000036,0.0,0.0029999999999999914,0.0,-0.006000000000000005,0.0,0.0,0.0,0.0,-0.0019999999999999905,0.0,0.168,-0.0029999999999999914,0.0040000000000000036,-0.005999999999999983
0.0,0.0,0.0,0.0,-0.006999999999999995,0.011999999999999997,-0.011999999999999997,-0.025,-0.0020000000000000057,-0.21199999999999997,-0.006,0.0,-0.002999999999999999,0.0,-0.006999999999999995,0.0,0.0,-0.0020000000000000018,0.0,-0.0010000000000000009,-0.023,-0.024,0.0,-0.006000000000000002,0.0,-0.0010000000000000009,0.0,0.0,0.0,0.0,-0.004,0.0,-0.162,0.0,0.0009999999999999953,-0.006000000000000001
-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,-0.015999999999999997,-0.019999999999999983,-0.007000000000000001,0.029999999999999992,0.07500000000000001,0.074,-0.10899999999999999,0.0,0.004000000000000006,0.0,-0.006000000000000004,0.0,0.0,-0.0030000000000000027,0.0,-0.0010000000000000037,-0.034000000000000016,0.034000000000000016,0.0,0.03,0.0,-0.12000000000000002,0.0,0.0,0.0,0.0,-0.008000000000000002,0.0,-0.4119999999999999,0.0010000000000000009,0.0020000000000000018,5.551115123125783e-18
-0.0020000000000000018,0.0,0.0,-0.0010000000000000009,0.008999999999999985,0.004999999999999999,-0.015999999999999993,0.06000000000000001,0.005999999999999994,0.11400000000000002,0.012,0.0,-0.002000000000000013,0.0,-0.006000000000000005,0.0,0.0,-0.0010000000000000009,0.0,-0.0010000000000000009,0.08,0.03800000000000001,0.0,1.1102230246251566e-17,0.0,-0.008000000000000007,0.0,0.0,0.0,0.0,0.02300000000000001,0.0,0.181,-0.007000000000000006,0.0,0.026000000000000002
-0.0030000000000000027,0.0,0.0,0.0,-0.002999999999999997,-0.021999999999999992,-0.02099999999999999,0.01100000000000002,-0.006000000000000017,0.16299999999999998,0.02799999999999999,0.0,0.003999999999999998,0.0,-1.1102230246251566e-17,0.0,0.0,-0.020000000000000007,0.0,-0.0030000000000000027,0.173,-0.0040000000000000036,0.0,-0.012999999999999994,0.0,-0.017999999999999995,0.0,0.0,0.0,0.0,-0.015999999999999993,0.0,0.19699999999999998,-0.00799999999999999,0.0,0.071
0.0,0.0,0.0,-0.0010000000000000009,-0.002999999999999988,0.006999999999999995,-0.025999999999999995,0.0,-0.019000000000000003,0.074,-0.006000000000000002,0.0,0.0,0.0,-0.004000000000000002,0.0,0.0,-0.0020000000000000018,0.0,0.0,-0.030000000000000006,0.006000000000000007,0.0,-0.012000000000000007,0.0,0.0040000000000000036,0.0,0.0,0.0,0.0,-0.005000000000000003,0.0,-0.46299999999999997,-0.005000000000000002,0.0010000000000000009,-0.006000000000000004
