theta1,theta2,theta3,thetad1,thetad2,thetad3,tau1,tau2
0.010106825068056005,0.009764007984170384,0.01654464985916663,-0.0009265660902664351,0.0017481914259943106,0.0036395141022971932,-0.016918233708884914,-0.004243230314316931
-0.005213516174107216,-0.010498522399331012,-0.010681430776410154,-0.001642936600006419,-0.02130706407005937,-0.016145560216741232,-0.021592201367833103,-0.009190458455721093
0.008639336579896656,-0.005306622108653326,0.02203351644732241,-0.014986537383962948,0.0044885324563880315,-0.002498883619485623,0.019723264297863183,-0.014683936818712056
-0.016397473633139967,-0.005272725889700134,-0.0078428876327278,-0.009762269185083682,-0.031452947147948856,-0.011141960546148924,-0.02047872088022471,-0.009685061145411351
-0.009188381799019985,0.003580864914492516,-0.006466147704947559,-0.005365787680905976,-0.0028996665235688727,0.0006532678774603239,0.0034310070745144465,0.016856834923138466
0.015249755568498613,0.035850320385440504,0.0015021522072529124,0.01535881385514008,0.007907396515999702,-0.0016379028687289882,0.005583274742278026,-0.0020604204493402875
0.007842496043449707,0.016059065467970424,0.015261358102653265,0.008237879738055143,-0.0026943770225272123,0.0016694109163170826,0.024702662914156473,-0.008918022810335834
-0.0030892199309266316,-0.005952080065418364,-0.033109664652919625,-0.005670191295158958,-0.003384104388088942,-0.0007836756019313565,-0.009963976264716873,-0.0008419475772677952
-0.003474064236386909,0.014184452604238246,-0.01897628420883259,0.0003804977304562307,0.01425433480918931,0.0048333587841294,0.00863014750092191,-0.009450924753891336
0.00864613039333205,-0.011605396094831879,-0.01530837523369781,0.014539107413981244,-0.007410798177207287,0.0008093698849255503,0.018675822138050663,-0.008055174492322927
-0.02354337325168772,-0.04014425393931388,0.007264593596868721,-0.04297920572374362,-0.006717459679827785,-0.009137334570526836,0.016790652728156684,0.0068185124859198865
-0.009034254786635998,0.008409789351090548,0.007231245886249073,0.008746084190869962,-0.004324534324504628,-0.00416891276709328,0.010890646291330916,0.00013574613245872537
