cars_per_hour,temperature_at_2m,wind_speed,temperature_diff_2m_25m,wind_direction,hour_of_day,day
0.011784317516312495,0.00017796993819231902,-0.0027602982822214454,6.407242844872624e-06,0.00041553759213487987,0.0032641877724278144,-0.0032144339070160517
0.015979212705804657,0.00022761663104415956,-0.004989162563219438,3.67628856085319e-05,0.0002511342982705455,-0.0009814708780895767,0.0035156738483831714
-0.03031333987930361,0.0004978269565073159,-0.0029964835684944072,-1.3180376239355432e-05,0.0002058980985823796,-0.003376083673266644,-0.00342600624873181
0.008677641206763773,-3.9861768215625204e-05,0.0016638527541042256,-3.6742705753906035e-06,-9.913400070902037e-05,0.004546769797226161,-0.002444762192668379
0.011926752403285862,-0.00013971808508466896,-0.007837599309817523,-0.00010333862601645885,-0.00045024310165434414,-0.0018079859775179778,-0.003795806217624688
0.013848794301384623,-0.00020538510219688007,0.004247444473391647,1.651402824127783e-05,-0.00017369000915898498,-0.0009798879814984802,-0.004653599852798392
0.012838047021006757,-8.885554975510829e-05,0.0057299232914376705,-3.398805025944113e-05,-0.00026475010347092043,-0.0018319971514430336,-0.0029998470244740096
0.012070173849468499,-0.000249730474582004,-0.019753260491960013,-1.351970877319121e-05,-0.00023425556123532303,0.0015423288551653109,-0.002502230521410964
-0.0003785139823874878,-0.0001400644318472772,0.005303586705331596,-3.6429598694685122e-06,-0.0001174367039649838,-0.000970699275373214,-0.0029165665433550595
0.010809104152510005,-2.845294576110484e-05,-0.00643040383306849,-3.6576406772705766e-06,0.0003336180494844677,-0.0005525514328416654,0.0030483935596412066
-0.016730537065959936,0.0003413191783349142,0.00018226325179119228,6.223353737939627e-06,0.00020918519752890184,-0.0021910018713599353,-0.0034303422098811726
0.020448625255931108,-4.7845554842098834e-05,-0.003538544661581376,3.7061183327561156e-05,0.00022369425048256349,0.002015236775848398,0.004450081217106485
-0.030778703366327556,2.6503950066186083e-05,-0.00789339560272356,-7.069306819279184e-05,-0.00037173268489066463,-0.003357713718570847,-0.0029806733060846555
0.00665123901489191,0.0001911285262915733,-0.009300318745590968,6.343112395315945e-06,0.00020965606418752412,0.0036527659631651836,-0.003081102714641038
0.012917907821964197,4.688288035609167e-05,0.007604060633370435,3.686852660730183e-05,-0.00029173955830070694,0.0015778393883590612,-0.004362824088924629
-0.027188450806208103,3.087156148508935e-05,0.010269702038643155,-0.00016119111728291058,-0.0006159397460787329,-0.0030309715228644847,0.004199912301118379
0.012690763986275222,5.054594630637954e-05,0.006106878239864007,6.435205590883675e-06,0.00042384269130748414,-0.0018342357906655157,-0.002640255081538088
0.010009060600305722,9.885596173570335e-05,-0.006426133919597172,1.643338530987401e-05,0.00025918614814171223,0.00029386937000237465,0.002153260445161998
-0.023707285908821138,-0.0001998993940324021,0.0030571422262516187,2.588305334213191e-05,0.00024496847380398555,-0.0034369471535591837,0.0046931948645742416
0.010430724286231208,-0.0001804767134979974,0.004653272132180397,-0.00010543783152226933,-0.00017180554678550113,0.0028685360415412146,0.004094472485058851
0.0122893680275937,-0.0003963920184807679,0.003906902236117548,0.00015898577100535716,-0.0005989250910028651,0.0007258096636216307,0.004804940581004733
0.020168055247934594,-0.0004509529773367802,-0.0020497353351092516,0.0002921418660349947,-0.00027517657581177003,0.0024469533754178843,0.004698853335723572
