RIDGE,NUB,CRACK,WEIGHT
0.010276005231495397,0.006589744387700856,-0.0011140535110849663,-0.02410755231245955
0.004075332297223094,0.0034665195066348117,-0.0008181629815894702,0.002712778536060119
0.01118988028730046,-0.008649135200473008,0.0001796787344571088,-0.018472617493620384
-0.03171408399254004,-0.008134817550520278,0.0005673887825651883,-0.008846910645775898
-0.04724997847937555,-0.004343066827642371,-5.4916149724741625e-05,0.036124042687404705
-0.055963159908857835,-0.0032758066918854856,-0.002395728073329738,0.03606392824507566
0.016790286770633073,0.008007966076106203,-0.0013659584596901128,-0.012658036459386936
0.027330704187102303,0.00013216604661619308,0.00034622244779854844,-0.0014071106898457357
-0.051365788319523736,0.007250574619834783,-0.000738334987443301,0.04553338059647569
0.0449079131879029,0.005632694979106977,-0.000890574728261366,-0.031148064872401827
-0.01831592586816501,-0.003066129802855193,0.0001562572479868532,0.0033899532959007737
0.021985852246019746,0.007519640192917287,0.0007179107565831871,-0.031763254142395364
0.04481823798921027,-0.0023928119043085602,-0.0010385365130268637,-0.03448014006031436
-0.1088518618706455,0.0042783632261386255,0.0008795488319593946,0.07283837841996026
-0.02205540513529944,0.0017673249777456351,-0.001384490887283582,0.009683819045905512
-0.004616079476716814,-0.002910324258751113,2.952018113831431e-05,-0.0018101407385586153
-0.012314824742537853,-0.0007265791232727858,-0.0019460783158090147,-0.01062183372453759
0.023209192012792854,0.01337534103754226,0.001282719017548832,-0.001219045597156361
0.0006494637977384476,0.009451163789730592,-0.0012466376993870293,0.005725095188776903
-0.037148616075821414,0.004217231787166237,0.0008528733548724826,0.040145923739546965
0.010764303743472009,0.006684563549311351,0.0006885760095177856,0.0029611928582634894
-0.07686152993563695,0.00587068661573404,0.0025589594194022416,0.047714141968294155
-0.04720798833948042,0.003535637360634912,-0.00021060799338592368,0.03649245445321733
-0.026540811257423455,0.0014005359436231705,-0.00154046348264009,0.01114904277034666
-0.008365407752632115,0.018648623850742937,-0.001211604550407322,0.02521673353966568
-0.047332396611272004,0.003117009903556192,0.0004302293172717825,0.03518863046647154
0.059524229048895025,-0.00704359816967964,0.00034153155037349586,-0.03348578008301491
0.03545813700686669,-0.004243455955493823,-0.0014826861088460402,-0.026047148764960573
-0.03419653226369013,-0.012217850682841532,-0.0003405824471495837,0.010189536141976829
-0.04936801373458176,-0.0040607872671655915,-0.0003869299229325371,0.026660205151624913
-0.01583659076991338,-0.004685751852306484,-6.846031957392223e-05,0.009325933665158336
-0.05407372225772812,0.010934292539904612,0.0011397949915100056,0.0382975518678912
0.006959510875173311,0.0022703167978988456,0.0012889956003927262,0.007631710455244307
0.00370314685398343,0.00023235783707140079,0.0010852879905187407,-0.005335893604023895
0.004847176718252272,-0.009693163104521178,0.0022008813605380283,0.0007939996830939426
0.025577079476086978,-0.0007868393578833281,-0.0018311180525767377,-0.004843041841837349
0.025485328004878002,0.003161007195154119,-0.0010384208925928347,-0.02184936805397344
-0.05226774087475307,-0.007926592611060216,0.0016229253707676743,0.04821471047697856
-0.016646275257557436,0.004581552383687567,-0.002295815163728017,0.011968904004259779
-0.027643890353932207,0.02132722916176951,-0.001825452651317734,0.016893215533612928
-0.030494375230918275,0.00783560712983588,-0.0012574894804616363,0.02105286925962615
0.04490998946041949,0.007939719599566006,-0.0019081875778776403,-0.036449209275619565
-0.023338356169075147,0.011986596625740576,-0.0021792362144216586,0.023617479236388694
-0.007084529901681624,0.006397782737449717,0.0015924510378321002,0.0037136873190932937
0.043342453145456435,-0.0007426970098071695,-0.0020385915176441283,-0.036355410401080965
-0.11286037291323985,0.0048509087621202845,0.0008782273880635488,0.08093593300095292
0.027243619385549603,-0.002006420220297938,0.0006103997414808222,0.005383817794638982
0.016114340186463322,-0.0008311271086347896,0.0010405758045109736,-0.007685772017724562
0.00211798941191238,0.004090031796009055,-0.0019149762615804436,0.008626069874854338
-0.0012658918828842292,0.0022613140354816805,-0.000210244616989326,-0.001070043849734012
0.08112550136214036,-0.002758439393921404,-0.0007263764636323625,-0.056659190450938875
-0.056526106597188555,-0.010631190381244215,-0.002306865106254684,0.03701805428732012
-0.003034032117852817,0.006875363362948837,0.001221654573722395,0.006746120521070011
-0.06784095636007391,-0.00037561757062432033,0.0009940960750585703,0.06803102102384288
-0.009575788118447268,0.0029716593310863057,0.0006714806462542536,-0.007889041393117559
-0.0015426983642875258,0.0025090345824093536,0.0012237853606554931,-0.0067407680989508036
-0.04872057758534394,-0.007455255991865455,0.00036853727029345987,0.0452381845094407
-0.029398034133076664,6.45003152843146e-05,-0.0015972498916532532,0.013214952497495845
