in1,in2,in3,in4
0.13145167212097156,-0.16364522839176762,0.004462030128198818,-0.006359382948313945
-0.10258088720171835,-0.14806769612086884,-0.0053077413658173325,-0.02813458440249926
0.16682158513700568,0.14525059590554326,0.006110569591395373,0.02272634027512785
-0.049595379001183174,0.22372519580529482,0.0030091616938389895,0.03877011241113343
0.12605499680242016,-0.15906103730803647,-0.0010208274153881702,-6.404116990684633e-05
0.011614722980542294,0.3386724684678541,-0.0026346613955616424,-0.0067434391437402735
0.07948820731348938,0.02417615409164829,-0.009463475008810479,-0.0032917954872137695
-0.07099781419497968,-0.12195764801711534,-0.00016592844121855396,0.03403048156239868
-0.02283856370854498,-0.12446799541285639,0.00417721047554076,-0.015961560445054868
-0.06726846865881804,-0.18215937210414251,-0.001142515315411572,-0.03352055301252965
0.17487580518713863,0.3829501546042848,0.00886106576174276,0.02422206535591695
-0.014294844673197638,0.11062835546186461,0.003103717427356746,-0.008528137306939028
0.07865974232660528,-0.12438686848776878,0.004468726895158433,0.007167490175088449
0.10811014218392387,-0.05783678527729469,0.008243913638086242,0.032391820364349205
-0.10161107652251018,-0.17106857419104515,-0.0011367132080781148,-0.010274545169267669
0.07063225401258019,-0.22414079604217405,-0.005297612366077564,-0.00028475469522708935
0.1346962119734917,0.014789405087350688,0.004870719191076914,0.061552754657156275
-0.11439023558348842,0.32706770230072385,-0.0018934013872583325,0.005125025579117298
0.17680418643654172,0.26145133177676627,0.005543962585310126,0.02210961011045859
-0.017175086017006708,-0.21799527906119456,-0.003969659364893026,-0.04495088464780055
-0.010563308761722442,0.3445359485100985,-0.0004593175293031576,0.007395768690011115
0.07084007957866584,-0.08095377698204032,0.0004272467130922025,-0.0244044584006251
-0.20419632027963647,-0.15814238021970062,-0.0028765809242876986,-0.04387562766727501
0.08977641320468281,-0.0906687034585621,-0.010767520222179652,-0.022431098614832286
0.08474955820107867,0.36876810592558507,0.0040839028182146075,0.00830752396420533
0.05316409968422603,0.48567633294809076,0.011551214121159004,0.04051744415560099
-0.029731063758729928,0.0014032432788980385,0.0045113158586888025,-0.01027440446977292
0.035911622681475255,-0.09443262843564293,0.006734570784228892,0.01769552587902256
0.04990729581231472,-0.17544144736563966,-0.0017353736939866027,-0.03182138384359403
-0.10364008015565393,-0.2707340030098615,-0.009385036208409449,-0.02533178971696992
-0.17265312579659708,-0.17356050845328094,-0.008930655684922822,-0.053946619156084064
0.005698177249781819,-0.13226902590091025,-0.0017730156994464341,-0.030747044740330645
-0.044375619757655624,-0.15379408604881867,0.0012722066059810376,0.03780659010958412
-0.20044236873813343,-0.20798885641987963,-0.003643254744333,0.002983570811450422
-0.15255327057262358,-0.14229305054355065,-0.007376834601944146,0.01813224662719671
-0.07562523378615509,0.31662989942417896,-0.0009842653541305632,-0.02411130937479632
0.11960517906837353,0.07204949285591333,0.006332695220048326,0.017921723764752026
-0.02595598965574862,0.01736657171363691,-0.0022236762199121796,-0.023277814928878565
0.018124375653314095,-0.10998126159230309,0.009649814065438533,0.04811616278262877
0.05322156396041876,-0.22245292213836484,-0.0026782131398044792,0.012818662226846307
-0.3122637091940804,0.0553253562175802,-0.012982928075267117,-0.014169628039126816
0.0858272137558137,-0.10457334563568921,-0.004193494381281894,-0.011151282829751634
-0.0510019882430124,0.12991735675439914,0.006796625907708624,0.0051970964899884925
0.0177193289363419,0.1916896054887982,-0.002167967734540484,0.008668124218498177
