In1,In2,In3,In4
0.0512588617537644,0.0032258793526496327,0.0005811688378066088,-0.0414501345693096
0.02814212017853701,0.045623150844616794,-0.00152939167843881,0.021064822486042273
0.005025378603310787,0.08802042233658515,-0.000825871506356643,-0.04145013456930899
0.0050253786033106485,-0.039171392139317696,-0.00012235133427515588,0.021064822486042495
0.005025378603310066,0.045623150844617,0.0012846890098880126,0.0002265034675916905
-0.04120810454714427,-0.039171392139318,-0.0008258715063567401,-0.04145013456930928
-0.018091362971917047,0.003225879352649723,-0.00012235133427513506,-0.020611815550858885
0.05125886175376508,0.0032258793526498478,0.001284689009888311,0.021064822486042654
0.02814212017853751,0.04562315084461738,0.0005811688378067059,-0.02061181555085872
-0.04120810454714455,0.08802042233658433,0.0012846890098881514,-0.020611815550859225
0.00502537860331026,0.08802042233658484,-0.0015293916784383799,0.02106482248604223
0.005025378603310066,-0.03917139213931818,-0.00012235133427541955,-0.04145013456930946
-0.04120810454714405,-0.08156866363128532,0.0012846890098883734,-0.04145013456930906
-0.018091362971916936,0.08802042233658497,-0.00012235133427502404,-0.02061181555085883
-0.0412081045471443,0.0032258793526496465,-0.001529391678438824,-0.04145013456930954
0.0512588617537649,-0.0815686636312854,-0.001529391678438484,0.000226503467591746
0.02814212017853754,-0.03917139213931763,-0.00012235133427524608,0.000226503467592086
0.05125886175376451,-0.0815686636312856,0.0005811688378064145,-0.041450134569309544
-0.041208104547144186,0.0032258793526500837,0.0012846890098881722,0.04190314150449305
-0.041208104547143964,0.08802042233658527,0.001284689009888089,0.04190314150449319
-0.041208104547144464,0.003225879352649501,-0.0008258715063567193,0.00022650346759162804
0.005025378603310066,0.00322587935264991,-0.0015293916784382272,0.04190314150449302
0.00502537860330976,0.0032258793526495355,-0.00012235133427505873,0.021064822486042134
0.005025378603310204,0.08802042233658501,0.0012846890098880681,0.04190314150449269
-0.041208104547144686,0.003225879352649702,-0.0015293916784386852,-0.020611815550859038
-0.018091362971917324,-0.03917139213931809,-0.0008258715063567193,0.00022650346759196804
0.051258861753764956,0.045623150844617454,-0.00012235133427522527,-0.041450134569309016
-0.041208104547144214,-0.03917139213931776,-0.00012235133427519057,0.00022650346759214846
0.0050253786033099546,0.003225879352649688,-0.0008258715063566568,0.04190314150449294
0.05125886175376482,0.003225879352649695,0.0012846890098881167,0.00022650346759186396
0.0512588617537649,-0.03917139213931771,0.0005811688378065671,-0.02061181555085842
0.028142120178537233,0.08802042233658473,-0.0008258715063566083,0.00022650346759175294
