theta1,theta2,theta3,thetad1,thetad2,thetad3,tau1,tau2
-0.0010074865327886623,-0.0038136262337572346,0.021686221386759453,-0.00045305161292784855,0.00047221376677906643,0.0003730481526323052,0.00029315839032412715,0.00022821537495269426
6.802384153258012e-05,0.03244739524830367,0.01939334445572135,0.0005420910330965253,-0.0006284353975076502,0.00018127434143936673,0.0001669410375781926,4.961220445806255e-05
0.00020906709144420665,-0.02392609889204149,0.008134249786147213,-0.0004815212325972266,2.448960400811516e-05,0.0003929662195178516,-0.00028586608562112224,0.00036763299695125734
-0.0008275316905632796,0.05350451227117626,0.023557865658818067,-0.0004999156014198324,-0.0006586968511274761,0.00043123496361899445,0.00015495722852925005,-2.7038539437293507e-05
-0.000772064553661661,0.03815422530121523,0.024151504473502977,-7.636145537752957e-05,-6.324551569103325e-05,0.00013681142335195302,-6.917727344196538e-05,-0.0006539979984459734
0.0006157807014020161,0.04500013527583371,-0.028371012802344484,0.0006307682847566647,1.4731399100489234e-06,0.00020868033375961471,4.55149638318407e-05,0.0002923795888290087
1.2985651390823305e-05,0.03926303905353734,-0.015815548850035402,0.0002308947254576945,-0.000248533954401756,-0.00010617643090081626,-0.00026589584484139686,0.0006990410132636498
-0.0005528931583250185,-0.008940018595711082,-0.03051115209471986,-0.00026768457106336047,0.00028267156053048137,-0.000331919005807875,0.00012906944329742556,1.530091565503551e-05
-0.00035869017306747186,-0.002150965080965116,-0.029756162135880258,-0.00018685261829506396,0.000200070132107771,5.338433880688019e-05,-3.786129976715569e-05,0.0008873913842919849
-0.0001646393989803152,0.05353194836137344,0.03463639269104817,0.0007741188663569331,-0.00030046860501727925,3.844863187798912e-05,-0.00023710757532468575,0.000686842688606323
-0.0008679536452273345,-0.0356073940082344,-0.008231967914938618,-0.0004515390738061703,-0.0003356714309181788,-0.00018129009133843743,-0.0003008604508424849,-0.00017264283451572798
0.0010650834108706791,0.035210512747564336,-0.00555871316605537,0.00036023251245392157,5.7850007203437415e-05,0.00013775427945979246,-0.00030031143556119577,-0.00012842611220737626
-0.0007866080003453568,0.05952906142525555,0.03425100965348968,0.0005253299676009713,-5.2572158077487594e-05,1.730945411862299e-05,-0.0003120891298689036,0.00021968333802461527
-0.00021699016868095833,-0.061713313404561126,0.02424784085055398,-1.9658963191672776e-05,-0.0006117396148759297,-0.0002689059211274606,-0.00011431898270412334,-0.000674657473501818
3.1581176879458273e-06,0.04194479030047997,-0.01350810971720864,0.0002899200890877293,0.0006013771111483702,2.8226394026047152e-05,0.00031222021420248755,-0.000907839254790585
0.0010779660445156408,0.046940717108693256,0.019029596133518782,-0.000536784278754086,-4.607792790016149e-06,-0.00034548681595922455,-0.00011046040044427642,0.0003642019059294267
0.0004984286093973472,-0.0493798836943963,0.013864942995007535,-0.00043140842540849607,0.0007102488617874835,-0.00026105541230394234,0.00011419723956036278,0.0006114327559361993
0.00042899879229839344,0.038482408391083786,0.008334308256946926,6.793929215346238e-05,0.0003892569654860272,-7.244215058501736e-05,-0.00031075992105212245,0.00016873820982021143
-0.0009308209409154139,0.026618653431396615,-0.016487732381914116,0.0006314877232736094,-0.00033999227377073775,0.00044358076191032027,-0.0002499667217285891,-0.00010438459207896475
-0.00013361921242663333,0.0006879866832313775,0.021333836751781667,-0.0004361879726027095,0.00043511173180656344,0.00036020018870445807,-0.0002727554941470891,0.00030424725939297813
0.0008607514752636963,-0.02688186818532185,0.03413938925419248,-0.00034917916698587285,-0.00042631249377072904,-0.0003252002657582933,-5.161059819911058e-05,-0.00043560854016694815
-0.0008130739457267999,0.052058875274058995,-0.02611296101999075,0.00042887973506693447,0.00011906791249239115,0.00022458886041272497,0.00018652219949980703,0.0007089388744816391
0.0010595486055150621,0.037899439548827255,0.035492545829193714,-3.7525645555622905e-05,0.0005829188583454901,-4.186041610471092e-05,-5.8101726651740154e-06,0.0007084143695479331
-0.0005178741887055666,-0.02282412798935672,0.018836884271313935,0.0005027898058748564,0.000300365221987323,0.00036663472230898976,-6.05268525797828e-05,-0.0005623070671414154
0.0003519844517511639,-0.054127020317732505,0.029037996087968372,-0.0005235297176470616,0.0002947602328954996,-1.8183937530686506e-05,-0.00019254448458252624,-0.0008390653604064668
-0.0007808987839958287,0.0013697268817270854,-0.033059452768691766,1.1728258312759116e-05,-0.00019414738209588486,4.769016646765517e-05,-8.293579094325113e-05,7.287212404104293e-05
0.0009729290361111947,0.036792545274889024,0.032560841644105776,-0.00010801277426113372,-0.0005183683154071032,0.00024277104387440164,-8.8514554074293e-05,0.000910205150996133
-0.00042328649225482906,0.05444539972907038,-0.030197953673001127,0.0005818785884317886,0.00026869223572282414,-0.00022005571409353109,-0.0001582889179164524,-0.00037051237565197993
-1.3528673014046033e-05,-0.06012411542128393,-0.01546386332846787,0.00067125536491453,-0.0005009780990140756,2.2541067287209712e-05,-0.00030733159501412054,-1.5286250329267503e-05
-0.0011606836811115517,0.02982474532393177,0.035648583646457184,0.00012207850597432783,0.0005069721148315328,-0.0003263138194056995,-0.00015049332252594326,-0.00010520416766652066
0.00011771003010931091,-0.047855695625186094,0.0066629532472752395,-0.00022216571218586396,-0.0004152447618334474,-8.611595256787126e-05,0.0001477421044034765,0.00020295142855351195
0.0009167491563019797,-0.039773760264398765,0.032010708329974984,-0.0005306414834722224,-0.0003128963640255701,0.00027735313619058066,-5.833977945949795e-05,0.0005902530976949778
-0.0009371749411043878,-0.03173133957044928,0.0037547448127729817,-0.00021818769675732708,0.0004959135016234795,-0.00018508232708811315,7.774629606188341e-05,-0.0007579484967087692
-0.0008369906682583195,-0.012928076287389933,-0.012882243224071893,7.574934985941743e-05,-0.0005851180466125237,7.622575779885586e-05,-0.0002809067163547594,-0.0003409795536407703
