in1,in2,in3,in4
0.07543727368906603,0.0005272333086891803,0.05211902474702308,0.013853014954789127
-0.09201353263448578,0.012090700198755092,-0.0001435098661617673,-0.0018989192604115315
0.06018661312533154,0.021565196414788504,-0.014406470412557812,0.008983600207350458
-0.020254356222170755,0.05014069293710314,-0.026842263329661213,-0.008653639223087949
0.07147903441253936,0.0021447025126580394,-0.017243559444040962,-0.010341543760715104
0.030200962654568897,0.08161380367748666,-0.014040644195946785,-0.012670961857745168
0.06690977039662273,0.03382264901742785,0.019854543899947938,0.012469087360483223
-0.10852462485093961,-0.03731901348201616,0.003966802759378246,0.011204565649457043
0.0078057061993713345,-0.010588782190373437,0.025510465444037386,0.010587500351848037
-0.004867510870099068,-0.04014570497427926,-0.015213112205718526,-0.008317010590072824
0.07309890261879473,0.08338796307869036,0.03614810938862238,-0.033387809032292076
-0.07949492662693514,0.03280151985359914,-0.013671858292637437,0.003172885965217226
0.022548423176913523,-0.039736726010839135,0.023739625840927606,0.02094615346780329
0.0456234988276706,-0.02427875414264921,0.011676837718396504,0.007919483281897795
-0.03618553611026572,-0.07387562183606802,-0.03968688950055476,-0.0031280255396709464
0.05248137625555191,-0.0003740363613222372,-0.010888044411937407,0.012531762039571112
0.015186007614388625,-0.05331020271687798,-0.009912040310375618,0.021390521503759113
-0.029636185446923466,0.0963531429456039,-0.009348655796863795,0.017155868593942025
0.06582286093158254,0.04295299391290454,0.04528176386586645,0.011083731456010604
0.044554732175487444,-0.05293224729371791,0.00849799066781999,-0.027222671630707643
0.004622531885450518,0.0672833603439909,-0.01771853051402348,-0.0037502032337766583
0.041187559790683545,-0.05570908839052368,0.06299401774550928,0.018156509507786134
-0.10982965037339565,-0.012541049385838436,-0.00990015333236166,-0.007767362886983334
0.04246701588007544,-0.03613208025468116,-0.01899999261579731,-0.07785141473692475
0.05115544412172211,0.07745355864365891,0.022811423084049494,0.008177334724953682
-0.06766290878030383,0.09336511852840579,0.005061599510637206,0.011084141096833963
-0.07396255735533704,-0.08017320002457404,0.0031741313692747047,-0.015963410761094435
0.028437405598886023,0.014477821574969685,-0.03661668605425144,0.011381215895667228
0.08586863405776751,-0.0565914668594346,-0.01805698476506004,0.0017390953320445268
0.004138666120442461,-0.0017129258450233956,-0.016029872677542946,-0.0022560018255854963
-0.11930789442902258,-0.0755647195108009,0.0304857324808836,0.001780231003508416
0.07692781087914202,-0.12133657850437995,-0.019102763412802502,-0.004833264530382374
-0.05777467629223164,-0.041587193355415816,-0.0023511187596754746,0.01792719237732167
-0.02862152524969795,0.014048366384072718,0.0019201759361859652,0.021999414558663534
-0.10159667829672497,-0.051739285897576516,0.045066227402650934,0.025871268671118844
-0.009993298092123168,0.06612961609480958,-0.01588315928749967,0.003428230513677452
0.06418739744659623,0.04019539690378943,-0.024731738436402695,0.012315102373108726
0.01740960517164436,0.022943269800056107,-0.01487824309504393,-0.008116918757106316
-0.044748660797874124,-0.000561727323766914,-0.006201908613244697,0.027212025597691543
0.06993244029581543,-0.04272835244509307,-0.013182910385005409,0.015026138982538045
-0.11619345251132135,0.045244196429848706,0.03052834404463118,-0.0035233512859452892
0.04816148435753398,-0.0717690014139269,-0.022112452453284553,-0.08732167445123194
-0.09219269096061138,0.034963519933323084,-0.012808316556567494,-0.020651778008675924
0.027029509910128244,0.04720293516010949,-0.008864937745260475,0.010259885340929017
