in1,in2,in3,in4
0.02899577788247268,-0.001736195230041801,-0.00021990026969057053,-0.0010312275953778607
-0.03172611030553357,-0.000945130496568157,-0.0006940881371737748,-0.0015696661621584576
-0.03172611030553357,-0.000945130496568157,-0.0006940881371737748,-0.0015696661621584576
0.02899577788247268,-0.001736195230041801,-0.00021990026969057053,-0.0010312275953778607
-0.03172611030553357,-0.000945130496568157,-0.0006940881371737748,-0.0015696661621584576
0.02899577788247268,-0.001736195230041801,-0.00021990026969057053,-0.0010312275953778607
-0.03172611030553357,-0.000945130496568157,-0.0006940881371737748,-0.0015696661621584576
-0.014784604789835981,-6.07599819110044e-06,-0.005560181585161049,-0.06356591472623149
-0.03172611030553357,-0.000945130496568157,-0.0006940881371737748,-0.0015696661621584576
0.02899577788247268,-0.001736195230041801,-0.00021990026969057053,-0.0010312275953778607
0.02899577788247268,-0.001736195230041801,-0.00021990026969057053,-0.0010312275953778607
-0.03172611030553357,-0.000945130496568157,-0.0006940881371737748,-0.0015696661621584576
0.02899577788247268,-0.001736195230041801,-0.00021990026969057053,-0.0010312275953778607
-0.03172611030553357,-0.000945130496568157,-0.0006940881371737748,-0.0015696661621584576
0.02899577788247268,-0.001736195230041801,-0.00021990026969057053,-0.0010312275953778607
0.02899577788247268,-0.001736195230041801,-0.00021990026969057053,-0.0010312275953778607
0.02899577788247268,-0.001736195230041801,-0.00021990026969057053,-0.0010312275953778607
-0.03172611030553357,-0.000945130496568157,-0.0006940881371737748,-0.0015696661621584576
0.02899577788247268,-0.001736195230041801,-0.00021990026969057053,-0.0010312275953778607
0.02899577788247268,-0.001736195230041801,-0.00021990026969057053,-0.0010312275953778607
-0.02329678421108472,-0.02976430770744675,-0.0055002321518216254,-0.0008019604404184977
-0.03172611030553357,-0.000945130496568157,-0.0006940881371737748,-0.0015696661621584576
0.02899577788247268,-0.001736195230041801,-0.00021990026969057053,-0.0010312275953778607
0.035032656092051334,0.056548531770986364,-0.0004061306870365017,-0.0009521338216437816
-0.031973360038666465,-0.016605477049940386,-5.5490666545331135e-05,-0.0013235531261162684
0.02899577788247268,-0.001736195230041801,-0.00021990026969057053,-0.0010312275953778607
-0.03172611030553357,-0.000945130496568157,-0.0006940881371737748,-0.0015696661621584576
0.02899577788247268,-0.001736195230041801,-0.00021990026969057053,-0.0010312275953778607
-0.03172611030553357,-0.000945130496568157,-0.0006940881371737748,-0.0015696661621584576
-0.03172611030553357,-0.000945130496568157,-0.0006940881371737748,-0.0015696661621584576
-0.03172611030553357,-0.000945130496568157,-0.0006940881371737748,-0.0015696661621584576
0.035032656092051334,0.056548531770986364,-0.0004061306870365017,-0.0009521338216437816
-0.03172611030553357,-0.000945130496568157,-0.0006940881371737748,-0.0015696661621584576
0.02899577788247268,-0.001736195230041801,-0.00021990026969057053,-0.0010312275953778607
