In1,In2,In3,In4
0.025895180180668803,-0.0002793950177188975,0.004395323036157514,-0.03259759474599707
0.012354409511106584,0.02668367644798935,-0.006882639088924371,0.018821214366218343
0.0023464474665081114,0.06208585521233254,-0.004616950787063943,-0.03415169064765391
0.0017703354790590542,-0.020076545036357363,-0.0021035759777262575,0.01548465827237
0.003252454479967387,0.02456976964637851,0.00646847794237345,0.0019829970231090843
-0.020658704816647305,-0.013539019783122004,-0.004333271253584119,-0.026692325789211484
-0.004431444206747376,-0.0006892150672881958,-0.003235017880797414,-0.010332764463796107
0.030017620924374322,0.0009235933800970583,0.0073588756925386314,0.018576471890876245
0.010329159786519743,0.022243397688304092,0.004266216460129424,-0.011523141620167807
-0.02710243263214404,0.06071746141474317,0.005266751149210408,-0.01152430596235006
0.002153521025742483,0.06867937886736533,-0.007831064984202392,0.018288358641059543
0.0021104559950206325,-0.015948183294655624,-0.002320638601330735,-0.028031523568906633
-0.02241131028943316,-0.058998453795262,0.007085177318557456,-0.029299240100426935
-0.004636309744007305,0.06437103523184429,-0.0026590387080458397,-0.012216496105859245
-0.022185319602705478,0.0012459191561176378,-0.00653568852314914,-0.028002319641519287
0.02543629992051405,-0.0636692766262137,-0.006681766954885024,0.001598577946424505
0.010082051211941001,-0.01829273561420651,-0.002193914753371398,0.001795612653528407
0.025997871775990028,-0.06015625590647471,0.005152622588734709,-0.029166398326987822
-0.02402140259526772,0.00037812085255335,0.007506061021400549,0.021184850106204814
-0.028653433870362288,0.06601802310973831,0.006748935261714301,0.02500889361228628
-0.02318341994955067,0.0009454789207033604,-0.004278046794343696,0.0016172783368307991
0.002260897254598243,-0.0017257907252380827,-0.008614699369755285,0.019964891175429038
0.0024636279035737396,-0.00039195385424128926,-0.001726813371414726,0.017213912896703987
0.0031856741972159097,0.06968215439954521,0.007467707295132742,0.026434539641807045
-0.021418181693424382,0.0010104663940011943,-0.005727187689879648,-0.007563526566693721
-0.0030844435635684064,-0.017347807415585566,-0.0038747567737447905,0.0017163051103336255
0.028796464798675092,0.02425556894445767,-0.0024795098689155554,-0.03269340772775638
-0.022490458616959835,-0.016480197968042412,-0.00276280785708323,0.0012350406065799041
0.0025962943994048138,-0.0008893148244722912,-0.005050485359801772,0.021990237433625305
0.028054871717872798,-0.0006700030973424767,0.005806767503204531,0.0009975165290677032
0.02685756425278768,-0.018809371506390372,0.005631097902854286,-0.008918562391097992
0.013718748978082562,0.06877797593673071,-0.004776296408280083,0.0017258775406989446
0.002381100818730858,0.001224505836548928,-0.0056640360018481994,-0.028775806876196387
