year,month,day,RPT,VAL,ROS,KIL,SHA,BIR,DUB,CLA,MUL,CLO,BEL
0.0,-0.006890278252786384,0.0,0.0,0.0005812040173517721,0.0,-0.004521823684339851,0.0,-3.897115282192381e-05,4.3093860053346116e-05,0.0,0.010304069665936309,0.018703363620391468,0.004852496182944514
0.0,-0.0071408146317243695,0.0,0.0,0.00046834651072338537,0.0,-0.004013679110249909,0.0,-2.8996159319162526e-05,4.2995425191729784e-05,0.0,0.005693114832018636,0.021170515609442143,0.00447323015454413
0.0,-0.005052233572862867,0.0,0.0,0.0005852053640117085,0.0,-0.003271783390236076,0.0,-4.493602589642095e-05,3.2007272329094476e-05,0.0,0.0010289116203578076,0.018434502523223872,0.002346428239444105
0.0,-0.008280646633944037,0.0,0.0,-0.001665445533995347,0.0,0.002980358205796184,0.0,-2.6711549971912306e-05,-0.00040253099334012485,0.0,-0.00846124656197622,-0.023027304597647097,-0.009206293940583445
0.0,-0.006983869416050216,0.0,0.0,0.00042303158781670073,0.0,-0.0039413552965748095,0.0,-2.2297331242399077e-05,3.52966498487402e-05,0.0,0.00835478453869493,0.02121536066210893,0.0015837612360247051
0.0,-0.004140574002154303,0.0,0.0,0.003490061196850841,0.0,-0.0026306053804082833,0.0,-2.2271028486559693e-05,4.402334369654922e-05,0.0,0.0017098319537678685,0.017883313810069208,0.0021692926673599557
0.0,-0.004613202674311277,0.0,0.0,0.0008695740539756724,0.0,0.003327408687547322,0.0,-3.212614180575828e-05,3.5638702421483324e-05,0.0,0.0004175989339786536,0.017710209728814513,0.0021980822785215115
0.0,-0.005048767691632827,0.0,0.0,3.641123578577089e-05,0.0,-0.0028993792462180435,0.0,-2.5864839210169935e-05,0.0012139593256059815,0.0,0.0013567297104296523,0.021483613773996362,0.004142846742180904
0.0,-0.005923376494407776,0.0,0.0,0.0007267678030757945,0.0,0.0032421938937617014,0.0,-3.6004130767574486e-05,3.654395919215054e-05,0.0,-1.0344589810276148e-05,0.020884823698188233,0.0013389448717053749
0.0,-0.004463014644956074,0.0,0.0,0.0006490607294723097,0.0,-0.0026945088210466837,0.0,-3.093573310781946e-05,3.181088262776802e-05,0.0,0.0010625082491508547,0.022096716887786742,0.0018514350107681765
0.0,-0.004902603794975452,0.0,0.0,0.0016055123579744345,0.0,0.0028961926755818666,0.0,-2.8090890297778534e-05,2.607596354250844e-05,0.0,-0.003662266024400554,0.020404926654994892,0.00391980206851771
0.0,-0.004056520503993353,0.0,0.0,-0.000725826366489381,0.0,-0.003820085735896704,0.0,-2.3849123566290177e-05,0.0016356119843394148,0.0,0.010144487067326853,0.047236132963010255,0.0030304628878364513
0.0,-0.007470370512417977,0.0,0.0,-0.0007780586885986795,0.0,0.0028672511333060185,0.0,-5.25228429125691e-06,-0.0001323391298972932,0.0,-0.010517628308545442,-0.02197187727767713,-0.010606774966667955
0.0,-0.007218527374918545,0.0,0.0,-0.0006656765199269682,0.0,0.0028044422097661913,0.0,-5.252284291252012e-06,-0.00021966472646116586,0.0,-0.011755267971912892,-0.02324641924737683,-0.008308684119668243
0.0,-0.0063466797027482294,0.0,0.0,0.004002287903390881,0.0,0.005165020974711848,0.0,-6.569066353086158e-05,7.044424437137239e-05,0.0,-0.004925379091277057,-0.021748511524678254,-0.0036677833967578076
0.0,-0.004234743516894024,0.0,0.0,0.0005317956697774312,0.0,0.003518516610409639,0.0,-2.6845209127844956e-05,6.02871846065706e-05,0.0,0.0007515084866472507,0.015961862287410568,0.0019406910478656863
0.0,-0.00470337420946485,0.0,0.0,0.0004311972098758626,0.0,-0.0025744616985419353,0.0,-3.150128314638456e-05,2.9362509203462173e-05,0.0,0.0009476672722063604,0.022592841838967828,0.0018113409215949321
0.0,-0.004057904460841457,0.0,0.0,-0.0006914794190023129,0.0,-0.003605916866452442,0.0,-4.207563394629505e-05,0.001436585743062151,0.0,0.010518477630777217,0.046636405347164386,0.0032263208318059934
0.0,-0.007430124077361781,0.0,0.0,-0.0006862696486018021,0.0,0.0031297665439279187,0.0,-5.252284291252012e-06,-0.00012026749764754805,0.0,-0.010160116455333061,-0.024219064121047042,-0.009123722494435153
0.0,-0.007994987133965709,0.0,0.0,0.002428198090270452,0.0,0.0042346906121968194,0.0,-2.9374516542848022e-05,6.0253499026327104e-05,0.0,-0.008269095123849643,-0.0224320715544692,-0.011270353913071452
0.0,-0.005975485913594071,0.0,0.0,0.0007256647498090123,0.0,-0.003869651088745462,0.0,-4.140364930355078e-05,3.5084394135659336e-05,0.0,0.00020872234057251894,0.01752888364939595,-0.012366895952042215
0.0,-0.00476794054674492,0.0,0.0,-0.00024695670258821064,0.0,0.0031695826384214145,0.0,-1.3398980918437413e-05,-0.00017072840669804686,0.0,0.0013074678396640769,0.018461721353878104,0.0021734363741281425
0.0,-0.007340248172108689,0.0,0.0,0.000491741099112548,0.0,-0.003884835995471215,0.0,-1.6083727607444952e-05,2.9272270252852896e-05,0.0,0.008399408001955473,0.02154820000745045,0.0014372591470426064
0.0,-0.004135276574977094,0.0,0.0,-0.00027298000434178456,0.0,-0.0031325447248131866,0.0,-4.0709550443595814e-05,0.0012045127530652677,0.0,0.008453448421744527,0.04576993169253711,0.007699339267852439
0.0,-0.00458310453773077,0.0,0.0,0.0006168816377808923,0.0,-0.0026193054461252983,0.0,-2.4732679901422275e-05,3.3065302771362326e-05,0.0,0.0007997230975652097,0.022732258302299118,0.0015482868840361874
0.0,-0.004288003235888341,0.0,0.0,-0.00039982217253503756,0.0,-0.0030873518096732576,0.0,-3.836476338436704e-05,0.001555303772784684,0.0,0.008406932794607547,0.04536997132793102,0.008027055366781425
0.0,-0.0045055723128157215,0.0,0.0,-0.0004504890021132295,0.0,-0.002829653756108193,0.0,-3.877583798914446e-05,0.0017080451583796749,0.0,0.010091917949990713,0.045069226186612354,0.00650102289466723
0.0,-0.007761344024231994,0.0,0.0,0.0006188383206321979,0.0,-0.004660290810421904,0.0,-4.6073017914037316e-05,4.43981971476375e-05,0.0,0.010727191182738042,0.019462511359404355,0.004647923049374954
0.0,-0.006136076070938747,0.0,0.0,-0.0008095589756542611,0.0,-0.002014131740831542,0.0,-0.002835038257913779,0.0013577776133273688,0.0,0.009846494928962122,0.03871527360912209,0.018583064702499832
0.0,-0.00717453088824922,0.0,0.0,-0.0003670512898761727,0.0,-0.0036331703139398978,0.0,-3.994556943105987e-05,0.0015281899932254104,0.0,0.005726609822374306,0.01985038136154316,0.0047742295149800565
0.0,-0.0071954948441084925,0.0,0.0,-0.0005973024825557491,0.0,-0.004224705265350555,0.0,-4.547314671688713e-05,0.0012468989890700786,0.0,0.008807040402375163,0.02086146459282433,0.0018122843850886903
0.0,-0.008191109279419097,0.0,0.0,0.0008993951953513532,0.0,-0.0033651488402811087,0.0,-4.248848569046889e-05,4.170938893880852e-05,0.0,0.0033152691994344247,-0.019917516607748584,0.0013868289969618123
0.0,-0.005188223370280204,0.0,0.0,0.0007056991143019479,0.0,-0.0037331457303567063,0.0,-4.324294808119741e-05,3.5886541741680604e-05,0.0,0.0013541137784377553,0.012257734384372896,0.0023302618537110954
0.0,-0.005191835776471245,0.0,0.0,0.0005532740517236081,0.0,-0.00324006127752235,0.0,-3.0145778112155804e-05,5.748339128651333e-05,0.0,0.0011973004480153038,0.016018037906103573,0.0021166060313815194
0.0,-0.0071825958189215095,0.0,0.0,0.0005250699317194832,0.0,-0.004419471807780064,0.0,-3.773373970266734e-05,6.749577926091962e-05,0.0,0.009959988639370207,0.019365180175890312,0.004755221096892574
0.0,-0.007097405297615704,0.0,0.0,-0.0010876756844507758,0.0,-0.0047915386991062995,0.0,-4.173564505830442e-05,0.0016946191674548246,0.0,0.00967330390406354,0.01958336803790998,0.005100218473531983
0.0,-0.006244316245337944,0.0,0.0,-0.0007965134478372692,0.0,-0.003208883247978529,0.0,-0.0028076976330116002,0.0014143997136384613,0.0,0.011062971370482108,0.04257042256383953,0.014717422734778333
0.0,-0.007321987371661766,0.0,0.0,-0.000357439330477541,0.0,-0.004057493602694858,0.0,-4.253361727991002e-05,0.0014194098365164956,0.0,0.008757662826050023,0.020926184344929506,0.0013409095452446335
0.0,-0.004211238881148593,0.0,0.0,-0.0006037744111405396,0.0,-0.0030345736604558203,0.0,-2.5285338536145903e-05,0.0012857516242441875,0.0,0.00861540203195656,0.04618870192817215,0.007330737987531892
0.0,-0.004053901228150657,0.0,0.0,-0.0007383977136577278,0.0,-0.003023181853578725,0.0,-2.431321251551302e-05,0.001478749983014036,0.0,0.008809748016000948,0.04623147946270058,0.006865537826810726
0.0,-0.007445624088665161,0.0,0.0,0.0007073822839889385,0.0,-0.004205805858684554,0.0,-3.486492709337639e-05,5.716494996787894e-05,0.0,0.00920487887574699,0.020723628583244696,0.00402639443822384
0.0,-0.004350473851351907,0.0,0.0,-0.0004917070347546858,0.0,-0.0032023340248029746,0.0,-3.479739960275593e-05,0.0014869532787568035,0.0,0.009281420873993456,0.045569920564981506,0.00728673887340423
0.0,-0.004213520524940354,0.0,0.0,0.0004920014879899851,0.0,-0.003062618071581186,0.0,-3.702285842254313e-05,4.6046089375678996e-05,0.0,0.00869001121336048,0.046207598438188856,0.0074232255066527565
0.0,-0.006128864343535155,0.0,0.0,-0.0012760573912432326,0.0,-0.0018102194176015302,0.0,-0.0007189040586549492,0.0013272538170043975,0.0,0.010974686636996592,0.04143370337999542,0.023798828890488212
0.0,-0.004185787299775893,0.0,0.0,-0.000511016895164586,0.0,-0.003294910737153254,0.0,-3.158806764150257e-05,0.001584416797588876,0.0,0.010127728762856099,0.0467632623243311,0.002968308287526412
0.0,-0.006583133888551049,0.0,0.0,0.0007502910080953979,0.0,0.0033260996084244652,0.0,-3.334825010164531e-05,4.634647865708722e-05,0.0,-0.00012223334878063772,0.02080537313221542,0.004843759516770206
0.0,-0.004329351905209881,0.0,0.0,0.0003732581268862063,0.0,-0.003121058280526612,0.0,-3.281533576054821e-05,3.3182828325531594e-05,0.0,0.00920645068047118,0.044358109182533106,0.006932637875848252
0.0,-0.0044503668526077456,0.0,0.0,0.0006685271981853003,0.0,-0.0029034911595886836,0.0,-3.393026158025647e-05,4.2331575654235094e-05,0.0,0.009452350150859243,0.04424311639545507,0.006401876126190074
0.0,-0.0073388136233832535,0.0,0.0,0.00046015393332573607,0.0,-0.003715187301655574,0.0,-3.607032951778477e-05,4.043604622737477e-05,0.0,0.0061584214068487,0.020635702587430835,0.004460069911350541
0.0,-0.006133498878054629,0.0,0.0,0.00034176282142138714,0.0,-0.0016829134914565307,0.0,-0.00032954051774737673,4.729742456608497e-05,0.0,0.009389001059655965,0.03131867002040214,0.02375702736978606
0.0,-0.004974176678500565,0.0,0.0,0.00035068186104143725,0.0,-0.0023726292433400038,0.0,-1.3341487691245277e-05,4.838964218967724e-05,0.0,0.0010333157417150068,0.02243307595929692,0.001997756765984048
0.0,-0.004983963424175068,0.0,0.0,0.0029770716883203052,0.0,0.003349017929945023,0.0,-6.20772866640163e-05,6.027149933051874e-05,0.0,-0.0025917017101582986,0.018451974609132532,0.002712590263411128
0.0,-0.004717152023901215,0.0,0.0,0.00039276197754562414,0.0,-0.0022010292755598507,0.0,-3.072059529881393e-05,5.2336153007831125e-05,0.0,0.0008737286668436098,0.02242544244506629,0.0017077052129918062
0.0,-0.004075751881253875,0.0,0.0,-0.0006542493120440219,0.0,-0.0031442334737628976,0.0,-3.316721272885475e-05,0.0012916613087452788,0.0,0.00941059356335653,0.045193384279335426,0.007557484008976096
0.0,-0.005489412416479554,0.0,0.0,-0.0002928896194752836,0.0,0.003412105577004554,0.0,-4.464173793357748e-05,-0.00014634214374107326,0.0,0.0014806995926147943,0.012785023650828443,0.0023535591275529195
0.0,-0.007391680729373399,0.0,0.0,0.0005910833266699056,0.0,-0.004371695108115272,0.0,-3.67718908492024e-05,6.532827158794996e-05,0.0,0.010387298119895437,0.01903054497636735,0.004759047290546479
0.0,-0.004415957180513671,0.0,0.0,-0.000458204589240842,0.0,-0.0025447597228217445,0.0,-2.6579874078806497e-05,0.0014787944418822683,0.0,0.008842434522137763,0.04564340634491887,0.007026587338339831
0.0,-0.006868929632264118,0.0,0.0,0.0003932300675016066,0.0,-0.004426200744605287,0.0,-2.1777057554087915e-05,5.9311294099984365e-05,0.0,0.008838758611520801,0.019647874643720895,0.005410887074309449
0.0,-0.004515673694536469,0.0,0.0,-0.0009494716214047634,0.0,-0.003309900376947099,0.0,-4.675230745550834e-05,0.0015916517854385683,0.0,0.00995160809645045,0.04467412893807365,0.0060248223529484005
0.0,-0.004925403054300716,0.0,0.0,0.0006193243952573607,0.0,-0.0027851014729397827,0.0,-2.7541619586575065e-05,3.405655840898208e-05,0.0,0.0013135270363725576,0.021489161538737322,0.004541525628988474
0.0,-0.0072464766794712535,0.0,0.0,0.00043688845390807906,0.0,-0.004275987856274303,0.0,-3.937093646425027e-05,6.0751996284373036e-05,0.0,0.011354835163180366,0.018394379306811606,0.004348134808754632
0.0,-0.004015488289440504,0.0,0.0,0.0007100932115492992,0.0,-0.003315822904719895,0.0,-2.829204061427014e-05,6.0455321532616e-05,0.0,0.0014160116804044678,0.048698616091624417,0.00989484010223111
0.0,-0.005078169847257676,0.0,0.0,0.002672343976660834,0.0,-0.0024740234608822574,0.0,-2.1059700127274525e-05,4.6385598318172876e-05,0.0,0.0015771682181618886,0.02157934155734615,0.0019575626687177946
0.0,-0.007221831465821235,0.0,0.0,0.0005076326347390192,0.0,-0.003909425709639998,0.0,-3.487975425461701e-05,5.816612215903944e-05,0.0,0.00888918815829682,0.02104108683957912,0.0013347758055684343
0.0,-0.008671466128104514,0.0,0.0,0.006128251059656912,0.0,0.0056630886289477066,0.0,-7.892004689765436e-05,9.54721211108028e-05,0.0,-0.007591012499897735,-0.022759930449070827,0.0013414568818024488
0.0,-0.004986495960884569,0.0,0.0,0.0005301469538311866,0.0,-0.003183762669608083,0.0,-4.229477437592277e-05,5.7807530613340434e-05,0.0,0.0013285122832698952,0.011496794137315759,0.0062799514962431635
0.0,-0.0056713572886568295,0.0,0.0,0.0030823122679473525,0.0,-0.0022730107665297826,0.0,-3.0994325832736485e-05,-0.0033829224190762563,0.0,0.0012743503652066354,0.022770407541498276,0.004490763636380966
0.0,-0.007605197474085919,0.0,0.0,0.0005958833421604255,0.0,-0.0038996814817205765,0.0,-3.0428699277025818e-05,5.3189889737751664e-05,0.0,0.009414867849933891,0.019682759695529652,0.004821761134451049
0.0,-0.004644515276981153,0.0,0.0,0.0006206375198011015,0.0,-0.002597231675226942,0.0,-2.325918457350777e-05,3.464917873317793e-05,0.0,0.0008640970768417633,0.022426013901296317,0.0018226810208045174
0.0,-0.005006215662000887,0.0,0.0,0.0008092777237493419,0.0,-0.0031964878670865376,0.0,-3.3712468467017916e-05,6.76869963601837e-05,0.0,0.013130198753936001,0.037177418197351805,0.008654656605589311
0.0,-0.004185808236856059,0.0,0.0,-0.000461760610018373,0.0,-0.0025349137826790095,0.0,-3.0755017189795295e-05,0.0015424493046133341,0.0,0.008661406798215466,0.04381257237421908,0.008742530450319044
0.0,-0.00696587438522208,0.0,0.0,-0.0012214428141174066,0.0,-0.0043572159038389666,0.0,-3.869673020380574e-05,0.0016035813930640268,0.0,0.009272438524423507,0.018652153093204955,0.006088211079419026
0.0,-0.004984707178076769,0.0,0.0,0.0004958093845531057,0.0,-0.002572328159500182,0.0,-2.617798669292322e-05,4.207542152273918e-05,0.0,0.0014251547314304183,0.021342811745887435,0.004536911051813801
0.0,-0.0041781895165414395,0.0,0.0,0.00031000217143558836,0.0,-0.0035436384904176943,0.0,-4.360917579632685e-05,6.0808910040647845e-05,0.0,0.0007645515129167571,0.043260708152419336,0.010732343017119473
0.0,-0.004846579930161784,0.0,0.0,0.0008244532528983472,0.0,0.0035485395242561687,0.0,-3.0785896450251126e-05,5.293506510775811e-05,0.0,0.0006426360289822223,0.014812083935021163,0.004909901589488498
0.0,-0.004270574981637135,0.0,0.0,0.0004662015954785972,0.0,-0.002761415569559302,0.0,-1.5265427212606393e-05,7.075512963681023e-05,0.0,0.009067667952585018,0.045257693167810954,0.007730659413521346
0.0,-0.004072014513678966,0.0,0.0,0.00048129601254947815,0.0,-0.0029711569925861122,0.0,-2.7131556799988967e-05,4.8648598331221976e-05,0.0,0.009932062767336118,0.04557904740527166,0.006574969560200266
0.0,-0.004628952587324377,0.0,0.0,0.00035099312955558075,0.0,-0.002310336184611115,0.0,-1.9104855166366006e-05,3.2489108517760065e-05,0.0,0.0009618971570209689,0.02233472193864581,0.0017813648540570156
0.0,-0.004278594879065245,0.0,0.0,-0.0003901512085542608,0.0,-0.003395619631042478,0.0,-3.354917108519703e-05,0.0012523213289613328,0.0,0.012037932453153252,0.0430890790008655,0.003321404386199306
0.0,-0.004765967086230244,0.0,0.0,0.0004973472109331477,0.0,-0.0023044349892315276,0.0,-3.457780373912886e-05,3.973412906614218e-05,0.0,0.0008426936352278203,0.02247503491879342,0.0017532425458756467
0.0,-0.00630699326094953,0.0,0.0,-0.00022193045985445607,0.0,0.003223782938941131,0.0,-3.4219264605881686e-05,-0.0002778569281973453,0.0,0.00036596572288522466,0.022245696861593528,0.0012651034011249545
0.0,-0.004469624221341093,0.0,0.0,-0.00013206927325210658,0.0,-0.0021511447596413813,0.0,-1.6329425928870172e-05,-5.2208329949002425e-05,0.0,0.006058993848471348,0.018286314475777443,0.00238925125500579
0.0,-0.007565104987047302,0.0,0.0,-3.120558820377964e-05,0.0,0.003347959387732116,0.0,-4.4376953214679955e-05,-0.0004780956764945192,0.0,0.005409066494725297,0.021386143974525377,0.0010087676047067376
0.0,-0.0041849079980192175,0.0,0.0,0.00035820456974538736,0.0,-0.003214784047412959,0.0,-2.8494595841242182e-05,4.541425974776267e-05,0.0,0.00880445354956568,0.045298413333844156,0.008467422208994109
0.0,-0.004474399860864577,0.0,0.0,0.0005239727900709842,0.0,-0.003884854968591094,0.0,-4.478494924396644e-05,5.051130089818853e-05,0.0,0.01264736634427171,0.0432745879514951,0.003510423671395845
0.0,-0.0062317643882659314,0.0,0.0,-0.0004173513004418548,0.0,0.003586463131559215,0.0,-8.067207321550288e-05,-0.00024045013773021928,0.0,-9.794644603410742e-05,0.012844601979336954,-0.013117962234980712
0.0,-0.004888590140145033,0.0,0.0,0.0005501083080709839,0.0,-0.0027277420139529504,0.0,-2.0405095977454227e-05,4.572476647329522e-05,0.0,0.0011063839955878965,0.021800682097437508,0.004393387093443379
0.0,-0.004579692290126312,0.0,0.0,-0.00041438707907910085,0.0,-0.0032104182664610013,0.0,-1.8218015177228337e-05,0.001371278165649919,0.0,0.010094926212356895,0.04467564906169667,0.005501275383707409
0.0,-0.007574724881033653,0.0,0.0,-0.0008420075011449107,0.0,-0.003910967646518548,0.0,-4.89408937652601e-05,0.0013374044189338203,0.0,0.00871507923066744,0.02115475309013038,0.0018341168133573144
0.0,-0.004813352374062254,0.0,0.0,0.0016039804351645024,0.0,-0.003182330011297348,0.0,-1.2778190692465957e-05,3.5151457470752065e-05,0.0,0.007397064234763565,0.017266095274394988,0.001965718185195887
0.0,-0.010324580632592489,0.0,0.0,1.8854429054748767e-05,0.0,-0.003936527159784812,0.0,-5.481756583072163e-05,-0.0004918638754011609,0.0,0.01346201439015163,-0.019213995312932833,0.000939265211881765
0.0,-0.00550820781189526,0.0,0.0,-0.000216604865990318,0.0,0.0036291970493144486,0.0,-4.387038596129048e-05,-0.00015637260030501913,0.0,0.0013784690509766198,0.01280188777256536,0.002173603821666682
0.0,-0.008252349102435873,0.0,0.0,0.004105649287613742,0.0,0.00351235673008275,0.0,-3.849837784543423e-05,5.256293609213464e-05,0.0,0.003044555203241562,-0.01920324863658504,0.0018802436111196308
0.0,-0.004690574132180129,0.0,0.0,0.0005085006323933876,0.0,-0.0028863851559681364,0.0,-3.398653526281665e-05,4.098950289770658e-05,0.0,0.0007695885809269168,0.01844773827549049,0.0019022308620738077
0.0,-0.0058882659771639975,0.0,0.0,0.0005593592619003963,0.0,-0.0034516063301379797,0.0,-2.594524407393697e-05,3.873277899503072e-05,0.0,0.009377476775687253,0.014915916301259343,0.005139045064160469
0.0,-0.008328420887970008,0.0,0.0,0.0044287954894280425,0.0,0.0034343211764625947,0.0,-6.881538669277079e-05,4.727873539107021e-05,0.0,0.0028641118401315454,-0.019110799184318756,0.0018347998688517549
0.0,-0.009650246585894272,0.0,0.0,-0.0034055883048914226,0.0,0.003042499343463585,0.0,-9.000760302234753e-05,-0.0006430777076340136,0.0,-0.009064908970761579,-0.02474713586252301,-0.0035313559143989332
0.0,-0.005024715772384523,0.0,0.0,0.0005392499904529988,0.0,0.0034564576046807348,0.0,-3.523387915170947e-05,3.101103151320943e-05,0.0,0.0009296405081256212,0.017937930006540065,0.0020788440793657213
0.0,-0.0074675558633798085,0.0,0.0,0.0006555298853601588,0.0,-0.004095022081028671,0.0,-3.025463236924437e-05,4.741962507710725e-05,0.0,0.008217004448906355,0.02135055080799178,0.0019870404400688982
0.0,-0.007121537182336775,0.0,0.0,-0.00043650858473534397,0.0,0.002636848689657247,0.0,-2.5351971691439982e-05,-0.0001488063660837039,0.0,0.0034948572655648493,-0.020047815243062296,-0.005478817090150856
0.0,-0.004798697784006992,0.0,0.0,0.0006229107169669509,0.0,-0.0027359949049953138,0.0,-2.7214120491940848e-05,4.3320549842642295e-05,0.0,0.0007024859856223577,0.021878565302841504,0.004574173265158423
0.0,-0.00999801391205489,0.0,0.0,0.0013629948065142523,0.0,-0.004703672935785332,0.0,-3.182480322726141e-05,3.499870841620329e-05,0.0,-0.010170965542116337,-0.025100397541836357,0.0005170596144277222
0.0,-0.005931276155655231,0.0,0.0,0.0006586280661490496,0.0,-0.003997211256058947,0.0,-5.266478200427961e-05,4.077370242855698e-05,0.0,0.0003242610696215427,0.017882873724612613,-0.012680465838865469
0.0,-0.005231840122300887,0.0,0.0,-0.0004294006790144163,0.0,0.0034365304070551345,0.0,-5.3611257752832945e-05,-0.00011919565747686058,0.0,-0.00391713147596508,0.0239334395012608,0.0022943928533362542
0.0,-0.008756234562074519,0.0,0.0,-0.0017740667856442577,0.0,0.003014884631535992,0.0,-2.6711549971912306e-05,-0.00020850012696815203,0.0,-0.008502953510837881,-0.023746864364395014,-0.008089375337306257
0.0,-0.011299335308178445,0.0,0.0,-0.0032915433667321295,0.0,0.003455842133486795,0.0,-8.672324645204275e-05,-0.0005868636558810647,0.0,-0.012156984138804353,-0.024904329859036952,0.0007801158359362022
0.0,-0.011546258872657955,0.0,0.0,-0.003006872008580432,0.0,0.0031634627471766466,0.0,-9.057848953198976e-05,-0.0005165757143939308,0.0,-0.012027862639163498,-0.024708756641580235,0.0006436200130694017
0.0,-0.004520907012607086,0.0,0.0,0.0006634633268997325,0.0,-0.002419207188680857,0.0,-3.090065674276185e-05,3.387745108892843e-05,0.0,0.0007456762323822856,0.02219735183557061,0.0018337185727844217
0.0,-0.0041580638993639115,0.0,0.0,0.0005730310966838815,0.0,-0.0030489486268898886,0.0,-4.091941019425638e-05,6.284162577271119e-05,0.0,0.008255647376633238,0.04605757861684624,0.007844554501135675
0.0,-0.00719712836671075,0.0,0.0,0.0007196389132960316,0.0,-0.0043734670551238254,0.0,-2.5589148336727587e-05,4.567036044278112e-05,0.0,0.00962743036277348,0.019473687456733085,0.004762911733655176
0.0,-0.005183337659019013,0.0,0.0,0.0005050038853177903,0.0,-0.002469867414879291,0.0,-2.4102259126453656e-05,4.709105391743662e-05,0.0,0.0010026553824520857,0.021504011251104616,0.00487809477117046
0.0,-0.006871897764463322,0.0,0.0,-0.0003781087856267593,0.0,0.004265180725683447,0.0,-3.286212584773534e-05,-0.00022289000872040358,0.0,-0.006527559336117069,0.014114240554336036,-0.014290466513251521
0.0,-0.007592939894105337,0.0,0.0,0.001321718304655609,0.0,-0.004256636678642188,0.0,-3.0552372404705795e-05,5.128861950107526e-05,0.0,0.008189536342130897,0.021572258425370597,0.0014100398841206281
0.0,-0.004556486518662269,0.0,0.0,0.002379220591590537,0.0,0.0027833612357277726,0.0,-4.1785311256443885e-05,3.479889126254181e-05,0.0,0.0010365922647199595,0.01690061849461918,0.001723229362936347
