cars_per_hour,temperature_at_2m,wind_speed,temperature_diff_2m_25m,wind_direction,hour_of_day,day
0.013303175058282171,0.0004059285584263276,-0.0030959704551325237,-5.418125005726346e-06,0.000895716364610331,0.000801313568851313,-0.003519306994451063
0.017880763237368216,0.0005173531784013474,-0.005596083358825747,-2.9321619137115396e-05,0.0005397509198309253,-0.00023130700956511957,0.003859091714483417
-0.03476683648045066,0.001185901061732544,-0.003512657263688138,1.0517537352634429e-05,0.000463820900122194,-0.0008508793566148424,-0.0039166053864706524
0.009843770666749574,-9.119678469212376e-05,0.001904251378433636,2.5497061731539344e-06,-0.00021188652012550484,0.001111099742375889,-0.002667953297266665
0.013594719646860431,-0.00032261719405590403,-0.008929563918900402,8.222801855886294e-05,-0.000978152666797981,-0.0004378311252487138,-0.004200389952199245
0.015556743259542746,-0.00046832636907396044,0.004821048110317437,-1.3385956184979592e-05,-0.00037210580533858506,-0.00023130700956509181,-0.0050895815914807335
0.014425613816840835,-0.00020262143532002314,0.0064877888870817635,2.645319971073673e-05,-0.0005671553699462886,-0.00043783112524857504,-0.0032733603708201657
0.013834624702365558,-0.000579750989049289,-0.022680174954662735,1.0517537352304832e-05,-0.0005114269229155258,0.0003882653374844471,-0.0027814671235579774
-0.00016093136276219833,-0.0003226171940555068,0.006071103568708944,2.5497061733933263e-06,-0.0002536828553982868,-0.0002313070095651213,-0.0032166034576742806
0.012249117072701654,-6.54834092793672e-05,-0.007262822645407861,2.549706173414143e-06,0.0007208683726809464,-0.00012804495172343867,0.003367198467221097
-0.018764086331680377,0.0008002003692420302,0.00023751010494137484,-5.418125006029922e-06,0.0004638209001220535,-0.0005410931830901224,-0.0038598484733252426
0.022630335085230643,-0.00010833904177874262,-0.003929342085333919,-2.932161913746581e-05,0.0004770564169209769,0.0004915273953260031,0.004842878209007594
-0.035501545712933694,6.308349077127975e-05,-0.009346248740545782,5.832452442758665e-05,-0.0008388315492211598,-0.0008508793566151494,-0.0034247121392085352
0.007693481531636168,0.0004402130725991646,-0.010596305192392342,-5.418125005908492e-06,0.000456854844243286,0.0009045756266926538,-0.003405793168160004
