In1,In2,In3,In4
0.06126534180804763,0.003141200868526532,0.004118112400930511,-0.045950861256923464
0.03363587393383011,0.044425555140594056,-0.010837137897185968,0.02335207703220639
0.00600640605961239,0.08570990941266125,-0.005852054464480283,-0.045950861256923436
0.0060064060596123625,-0.03814315340354059,-0.0008669710317752016,0.02335207703220661
0.006006406059612335,0.04442555514059421,0.009103195833636418,0.0002510976024971204
-0.049252529688822794,-0.038143153403540325,-0.0058520544644802,-0.04595086125692308
-0.021623061814604994,0.003141200868526879,-0.0008669710317748061,-0.022849881827213724
0.061265341808047796,0.003141200868526442,0.009103195833635995,0.02335207703220648
0.03363587393383005,0.04442555514059414,0.004118112400930352,-0.022849881827213654
-0.049252529688823155,0.085709909412661,0.009103195833635669,-0.02284988182721369
0.0060064060596125846,0.08570990941266139,-0.010837137897185586,0.02335207703220718
0.006006406059612612,-0.03814315340354041,-0.0008669710317747437,-0.045950861256923145
-0.04925252968882257,-0.07942750767560769,0.00910319583363628,-0.04595086125692291
-0.021623061814604883,0.08570990941266167,-0.0008669710317745979,-0.022849881827213113
-0.049252529688823016,0.003141200868526428,-0.010837137897186183,-0.04595086125692342
0.06126534180804788,-0.07942750767560806,-0.010837137897186086,0.0002510976024966971
0.033635873933829524,-0.03814315340354101,-0.0008669710317753057,0.0002510976024967457
0.06126534180804824,-0.07942750767560755,0.004118112400930983,-0.04595086125692302
-0.049252529688823043,0.003141200868526442,0.00910319583363585,0.046453056461916914
-0.04925252968882293,0.08570990941266128,0.009103195833636238,0.04645305646191722
-0.049252529688823016,0.0031412008685263518,-0.005852054464480554,0.00025109760249673874
0.006006406059612668,0.003141200868527136,-0.010837137897185808,0.04645305646191718
0.006006406059612751,0.0031412008685271914,-0.000866971031774591,0.023352077032207083
0.006006406059612224,0.08570990941266134,0.009103195833636099,0.046453056461917094
-0.04925252968882282,0.0031412008685267195,-0.010837137897185697,-0.022849881827213148
-0.021623061814604938,-0.03814315340354005,-0.00585205446448013,0.00025109760249722446
0.061265341808048296,0.04442555514059409,-0.0008669710317747784,-0.04595086125692321
-0.04925252968882263,-0.038143153403540485,-0.00086697103177482,0.0002510976024970857
0.006006406059612224,0.0031412008685264142,-0.005852054464480824,0.04645305646191683
0.06126534180804813,0.0031412008685269416,0.009103195833636106,0.00025109760249697466
0.061265341808047866,-0.03814315340354057,0.004118112400930275,-0.022849881827213696
0.03363587393383022,0.08570990941266161,-0.005852054464480054,0.00025109760249704405
0.006006406059612668,0.0031412008685271497,-0.01083713789718585,-0.04595086125692323
0.06126534180804831,0.0031412008685270457,0.004118112400930955,-0.022849881827213196
0.03363587393382958,-0.03814315340354096,-0.000866971031775278,-0.04595086125692347
-0.021623061814605327,-0.03814315340354051,0.009103195833635898,-0.022849881827213682
-0.021623061814605188,0.003141200868526768,-0.010837137897186148,0.04645305646191687
0.06126534180804774,-0.07942750767560805,-0.010837137897186065,0.04645305646191673
0.061265341808047796,-0.03814315340354069,-0.0058520544644809006,0.04645305646191681
0.0336358739338298,0.08570990941266109,0.0041181124009304695,-0.0459508612569235
-0.021623061814605188,0.0031412008685266363,0.0041181124009304765,-0.045950861256923194
-0.021623061814605465,-0.07942750767560783,0.004118112400930525,-0.022849881827213564
-0.021623061814605382,-0.0794275076756081,0.009103195833635898,0.046453056461916845
0.06126534180804824,-0.07942750767560776,0.009103195833635995,0.023352077032207062
0.03363587393382997,-0.07942750767560786,-0.00086697103177516,0.04645305646191687
-0.04925252968882274,0.0031412008685270526,-0.00585205446448013,0.023352077032207028
0.006006406059612418,0.0031412008685265252,0.004118112400930449,0.023352077032206556
-0.02162306181460527,0.04442555514059433,-0.010837137897185677,-0.022849881827213078
0.006006406059612113,0.04442555514059353,-0.0008669710317752155,0.04645305646191707
-0.049252529688822794,0.08570990941266128,0.009103195833635953,0.00025109760249714813
-0.021623061814605438,0.0031412008685263726,0.004118112400930213,0.0002510976024966763
0.006006406059612335,-0.0794275076756078,-0.0108371378971861,-0.04595086125692345
0.03363587393383005,-0.038143153403540124,-0.005852054464479915,-0.045950861256923006
-0.02162306181460516,-0.07942750767560783,-0.0008669710317746882,0.0002510976024970579
0.006006406059612002,-0.038143153403540714,-0.005852054464480533,0.00025109760249673874
-0.021623061814604994,0.0031412008685267057,0.00910319583363585,0.0002510976024970579
-0.049252529688822905,0.003141200868526664,0.004118112400930504,0.023352077032206556
0.03363587393383033,0.04442555514059442,0.009103195833635946,-0.0228498818272138
0.006006406059612612,0.0031412008685270387,0.004118112400930768,0.00025109760249711344
0.006006406059612501,0.08570990941266136,-0.0008669710317749588,-0.022849881827213418
0.0060064060596123625,0.04442555514059403,-0.0008669710317747853,0.02335207703220725
-0.04925252968882285,0.04442555514059415,0.004118112400930615,-0.04595086125692315
0.06126534180804838,-0.038143153403540145,-0.01083713789718578,0.00025109760249697466
0.033635873933829524,0.08570990941266109,-0.0008669710317751947,0.0002510976024967457
-0.049252529688822794,0.08570990941266128,-0.0008669710317747298,0.02335207703220671
-0.04925252968882299,0.04442555514059378,-0.0008669710317753404,0.046453056461916886
-0.04925252968882282,0.04442555514059439,0.009103195833636377,0.046453056461917275
0.006006406059612779,0.08570990941266175,0.004118112400931184,0.00025109760249747426
0.006006406059612168,0.08570990941266136,-0.010837137897185975,0.00025109760249678037
-0.021623061814604855,0.08570990941266167,-0.010837137897185788,0.04645305646191707
-0.049252529688822655,-0.07942750767560765,-0.005852054464480089,0.04645305646191723
-0.04925252968882285,0.04442555514059421,0.009103195833636266,-0.04595086125692316
0.06126534180804835,0.04442555514059423,0.00910319583363605,0.02335207703220695
0.006006406059612085,-0.07942750767560809,0.009103195833635669,0.023352077032206528
-0.021623061814604994,-0.038143153403540325,0.00910319583363614,0.0002510976024970024
0.06126534180804828,-0.07942750767560788,0.009103195833635953,-0.022849881827213134
-0.04925252968882257,-0.03814315340353998,0.009103195833636238,0.023352077032207055
0.03363587393383008,0.08570990941266128,0.009103195833636266,-0.045950861256923194
-0.04925252968882307,-0.07942750767560786,0.004118112400930518,-0.04595086125692326
0.03363587393383058,0.04442555514059447,-0.010837137897185704,0.0002510976024969608
-0.02162306181460502,-0.07942750767560783,-0.005852054464480137,0.02335207703220707
0.006006406059612168,-0.03814315340354055,-0.010837137897186155,0.00025109760249666935
0.006006406059612418,0.003141200868526879,0.009103195833635905,-0.022849881827213765
-0.04925252968882307,0.08570990941266134,-0.005852054464480325,0.023352077032206583
0.006006406059611974,-0.07942750767560798,0.004118112400930213,0.04645305646191682
-0.049252529688822905,-0.03814315340354062,-0.00086697103177516,0.023352077032206653
-0.021623061814605188,-0.07942750767560784,-0.0008669710317747298,-0.04595086125692323
0.03363587393383036,0.0031412008685272955,-0.0008669710317745424,0.000251097602497051
0.006006406059612612,-0.07942750767560758,-0.0008669710317745494,0.0002510976024971828
-0.021623061814605132,-0.07942750767560783,-0.005852054464480276,-0.022849881827213203
0.03363587393383008,0.003141200868527233,-0.00086697103177448,0.04645305646191704
-0.021623061814604994,0.003141200868526879,-0.0008669710317748061,0.023352077032206528
