sepal-length,sepal-width,petal-length,petal-width
0.0058333333333330795,-0.009166666666666629,0.2825,0.39083333333333325
-0.03166666666666701,-0.010000000000000148,-0.10166666666666661,-0.18666666666666668
0.0066666666666664876,0.003333333333333327,-0.20833333333333348,-0.13166666666666663
0.0016666666666664276,-0.011666666666666686,0.6016666666666665,0.07833333333333328
0.02999999999999975,0.003333333333333327,0.6149999999999998,0.02166666666666664
0.00249999999999978,0.010833333333333375,-0.2741666666666668,-0.06916666666666665
-0.18999999999999995,0.004999999999999963,-0.06499999999999999,-0.08000000000000002
-0.016666666666666885,0.03,-0.21166666666666673,-0.1316666666666667
-0.024166666666666836,-0.0024999999999998634,-0.25083333333333335,-0.05250000000000003
-0.025000000000000078,-0.003333333333333216,-0.24833333333333338,-0.05333333333333336
-0.020000000000000018,-1.1102230246251565e-16,-0.21500000000000005,-0.09500000000000007
-0.020000000000000018,-1.1102230246251565e-16,-0.21500000000000005,-0.09500000000000007
-0.016666666666666885,0.008333333333333331,-0.24666666666666678,-0.07500000000000002
-0.020000000000000018,-1.1102230246251565e-16,-0.21500000000000005,-0.09500000000000007
-0.020000000000000018,-1.1102230246251565e-16,-0.21500000000000005,-0.09500000000000007
0.024999999999999745,-0.014999999999999986,0.46499999999999986,0.19499999999999998
0.023333333333332873,-0.008333333333333331,0.558333333333333,0.09666666666666665
0.007499999999999729,0.0024999999999999606,-0.11583333333333337,-0.22416666666666674
0.02999999999999986,2.7755575615628914e-17,0.5249999999999998,0.11499999999999999
-0.02000000000000013,-0.013333333333333475,0.265,0.43833333333333335
-0.02583333333333343,-0.0008333333333332138,-0.25250000000000006,-0.05083333333333337
-0.025000000000000078,-0.003333333333333216,-0.24833333333333338,-0.05333333333333336
0.0033333333333330772,1.3877787807814457e-17,-0.16666666666666669,-0.16666666666666669
0.0033333333333331883,-0.0033333333333332854,-0.29,-0.04000000000000001
0.0033333333333331883,-0.0033333333333332854,-0.29,-0.04000000000000001
-0.020000000000000018,-1.1102230246251565e-16,-0.21500000000000005,-0.09500000000000007
-0.00833333333333336,-8.326672684688674e-17,-0.23833333333333334,-0.08333333333333338
-0.006666666666666876,1.3877787807814457e-17,-0.29166666666666685,-0.03166666666666669
-0.0058333333333334125,0.0008333333333333665,-0.2925000000000001,-0.03250000000000004
-0.016666666666666885,0.008333333333333331,-0.24666666666666678,-0.07500000000000002
0.024999999999999745,-0.014999999999999986,0.46499999999999986,0.19499999999999998
-0.020833333333333592,-0.014166666666666716,0.26416666666666677,0.4408333333333333
0.02999999999999986,2.7755575615628914e-17,0.5249999999999998,0.11499999999999999
0.003333333333332855,-0.005000000000000032,0.5949999999999996,0.07666666666666663
0.023333333333333206,-0.01166666666666663,0.46833333333333316,0.18999999999999997
-0.017500000000000238,-0.0024999999999998773,-0.2958333333333334,-0.01416666666666666
0.0033333333333330772,1.3877787807814457e-17,-0.16666666666666669,-0.16666666666666669
-0.025000000000000078,-0.003333333333333216,-0.24833333333333338,-0.05333333333333336
0.0033333333333331883,-0.0033333333333332854,-0.29,-0.04000000000000001
-0.025000000000000078,-0.003333333333333216,-0.24833333333333338,-0.05333333333333336
-0.006666666666666876,1.3877787807814457e-17,-0.29166666666666685,-0.03166666666666669
-0.006666666666666876,1.3877787807814457e-17,-0.29166666666666685,-0.03166666666666669
-0.020000000000000018,-1.1102230246251565e-16,-0.21500000000000005,-0.09500000000000007
-0.020000000000000018,-1.1102230246251565e-16,-0.21500000000000005,-0.09500000000000007
0.011666666666666103,-0.015000000000000013,0.5849999999999999,0.08833333333333332
0.02666666666666606,-0.013333333333333336,0.5533333333333331,0.10333333333333325
0.0066666666666664876,0.003333333333333327,-0.20833333333333348,-0.13166666666666663
0.02249999999999941,-0.009166666666666684,0.5574999999999998,0.0991666666666666
-0.010833333333333528,0.03250000000000006,-0.2458333333333334,-0.10583333333333336
0.0033333333333330772,1.3877787807814457e-17,-0.16666666666666669,-0.16666666666666669
0.0033333333333331883,-0.0033333333333332854,-0.29,-0.04000000000000001
0.0033333333333331883,-0.0033333333333332854,-0.29,-0.04000000000000001
0.0024999999999998357,-0.004166666666666749,-0.16416666666666668,-0.16416666666666668
-0.0058333333333335236,-0.0024999999999998773,-0.2875,-0.034166666666666706
-0.006666666666666876,1.3877787807814457e-17,-0.29166666666666685,-0.03166666666666669
-0.006666666666666876,1.3877787807814457e-17,-0.29166666666666685,-0.03166666666666669
-0.022500000000000242,-0.0008333333333333248,-0.25583333333333336,-0.05083333333333337
-0.006666666666666876,1.3877787807814457e-17,-0.29166666666666685,-0.03166666666666669
-0.02916666666666673,-0.0008333333333334497,-0.19583333333333336,-0.10416666666666674
0.0033333333333330772,-0.006666666666666626,0.28500000000000003,0.3883333333333333
0.013333333333333142,0.003333333333333327,0.6483333333333331,0.005000000000000032
0.1974999999999999,-0.005833333333333343,0.48249999999999993,-0.0041666666666666935
0.0066666666666662655,-0.008333333333333331,0.5916666666666665,0.07999999999999993
0.008333333333332804,-0.011666666666666686,0.5883333333333332,0.08499999999999999
-0.017500000000000127,0.0008333333333333109,-0.17250000000000004,-0.1408333333333333
0.0033333333333330772,1.3877787807814457e-17,-0.16666666666666669,-0.16666666666666669
0.0066666666666664876,0.003333333333333327,-0.20833333333333348,-0.13166666666666663
-0.025000000000000078,-0.003333333333333216,-0.24833333333333338,-0.05333333333333336
0.0016666666666664276,0.03000000000000011,-0.24833333333333335,-0.11333333333333337
-0.02916666666666673,-0.0008333333333334497,-0.19583333333333336,-0.10416666666666674
-0.02916666666666673,-0.0008333333333334497,-0.19583333333333336,-0.10416666666666674
-0.028333333333333544,0.008333333333333304,-0.22333333333333347,-0.08666666666666671
-0.02916666666666673,-0.0008333333333334497,-0.19583333333333336,-0.10416666666666674
-0.006666666666666876,1.3877787807814457e-17,-0.29166666666666685,-0.03166666666666669
0.10999999999999979,-0.019999999999999962,0.1799999999999999,0.4
0.0066666666666662655,-0.008333333333333331,0.5916666666666665,0.07999999999999993
0.02999999999999986,2.7755575615628914e-17,0.5249999999999998,0.11499999999999999
-0.18999999999999995,0.004999999999999963,-0.06499999999999999,-0.08000000000000002
-1.6653345369377348e-16,0.0016666666666665109,0.20333333333333317,0.46499999999999986
0.0033333333333331883,-0.0033333333333332854,-0.29,-0.04000000000000001
0.0033333333333331883,-0.0033333333333332854,-0.29,-0.04000000000000001
-0.006666666666666765,-0.00333333333333323,-0.28500000000000003,-0.035
-0.00833333333333336,-0.0016666666666666913,-0.28666666666666674,-0.03333333333333334
-0.025000000000000078,-0.003333333333333216,-0.24833333333333338,-0.05333333333333336
-0.02500000000000019,2.7755575615628914e-17,-0.2550000000000001,-0.05000000000000002
-0.00833333333333336,-8.326672684688674e-17,-0.23833333333333334,-0.08333333333333338
-0.02916666666666673,-0.0008333333333334497,-0.19583333333333336,-0.10416666666666674
-0.016666666666666885,0.008333333333333331,-0.24666666666666678,-0.07500000000000002
-0.020000000000000018,-1.1102230246251565e-16,-0.21500000000000005,-0.09500000000000007
0.004166666666666541,-0.005833333333333385,0.2858333333333333,0.38583333333333325
0.02499999999999941,-0.011666666666666686,0.5549999999999998,0.1016666666666666
-0.008333333333333637,0.014999999999999847,0.1766666666666666,0.4866666666666666
0.024999999999999745,-0.014999999999999986,0.46499999999999986,0.19499999999999998
0.0016666666666664276,-0.011666666666666686,0.6016666666666665,0.07833333333333328
0.0024999999999998357,0.0358333333333333,-0.24416666666666664,-0.12416666666666668
0.0033333333333331883,-0.0033333333333332854,-0.29,-0.04000000000000001
-0.024166666666666836,-0.0024999999999998634,-0.25083333333333335,-0.05250000000000003
0.0024999999999998357,0.0358333333333333,-0.24416666666666664,-0.12416666666666668
-0.00833333333333336,-0.0016666666666666913,-0.28666666666666674,-0.03333333333333334
