lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
0.000984779992926274,-0.0009132387903245332,-0.0061245298344788455,3.672438815797707e-05,-0.0006024312888347677,0.0008435064740729914,0.0006243338095927364,-0.0008107478773302617,7.039226887167738e-06,0.0,9.933385006702655e-05,-0.010112906704372385
1.68800119394491e-05,-0.00028700692744184074,-0.005408440925463801,0.0009505607166060942,-0.0006114417773176783,-0.006114883567674595,0.0008033135876564263,0.001014207335963821,8.990597773487763e-05,0.0,4.891327332366413e-05,-0.015174482666955138
-1.1709635959761267e-05,-0.0002912300954263453,7.487953712080053e-05,-4.187600996555796e-05,0.00018727202525440912,0.00016751760883145506,0.00027260304530393465,-0.00011413095684107699,2.1610572956881623e-06,0.0,0.00011018503118374046,-0.01792728638509667
2.5479401490577368e-05,0.00033960787654242487,-0.004534988826078631,4.3246562797044644e-05,-0.0014584888655430673,-0.005927230568768804,0.0010128257845522849,-0.009589197122665576,-8.1391061889452e-06,0.0,-4.652526630963827e-05,0.00029118258725162327
3.6698106969929035e-05,0.00016409974735460964,0.0023433733738549177,-2.913771750716887e-05,0.0005946933078583322,0.004268855409093167,-3.0674639006261775e-05,0.0013015214267856872,8.622312259469467e-05,0.0,-0.00028735023106220834,0.005753748014145729
4.563869320236558e-05,0.0001627538261184447,0.0023245803888089197,-3.5353835326271124e-05,0.0005884253170991366,0.004269310271879973,0.00019512678377442416,0.0008610536428226484,2.9301068986614665e-05,0.0,7.944990441794974e-05,0.005325813265270957
-1.170963595975849e-05,-0.0008618530038479094,0.002157992388602273,-4.187600996555796e-05,0.0001890576140249095,0.004054119990519864,0.00014199496471203887,0.00029191272046472647,1.360551527140319e-05,0.0,0.00012463545889588313,-0.018089327707441958
4.3175038880466364e-05,-0.00029216223956644307,-0.004209450773123166,0.0009570828912451923,-0.0005424591870890338,-0.004835626490003212,0.000861630597224386,-0.0034605966983769663,-4.558885502421173e-05,0.0,-1.9442671057282036e-05,0.006070627093276282
1.5651527717819302e-05,-0.0008385102072789058,-0.005128550132486811,-4.1876009965577385e-05,-0.0006185841323986141,-0.010998834926713236,0.0007505823319864768,0.0006542708683449083,-5.681914511556918e-05,0.0,1.26516301120011e-05,-0.01517887290218524
2.6093643601374227e-05,0.0003368707169004309,-0.006739999866994989,4.32465627970946e-05,-0.00040955456977542217,-0.010566176831210621,-0.003222645267590754,-0.00021045064673533563,0.0002193245850629605,0.0,3.6668703946976525e-05,0.0004034624205851156
-1.4166604402954253e-05,0.0003396078765425858,-0.00023366710569490968,-4.18760099655302e-05,-0.00043023591524535553,0.0008803677224457823,3.823267954729814e-05,-0.0013315859038612655,4.0616463259962596e-05,0.0,0.00011018503118381262,-0.016041816528167985
-1.2938120181349433e-05,-0.0008461597172822772,0.0008308879504716731,-4.1876009965571835e-05,-0.0005521372051404821,-0.004745685262674801,5.548111468636763e-05,-0.001420248231490226,1.5396278688101228e-06,0.0,0.00011891305881527037,-0.012480468706457148
1.9616711690823017e-05,0.000339607876542497,0.0011273131845423306,-4.187600996546636e-05,0.0004096289736736841,0.005211260197424602,0.00016478349195294672,0.0013140407256734322,3.288059514471586e-05,0.0,0.00013453570211941767,-0.01024443986345171
3.669810696990683e-05,0.0003396078765424526,-0.00392794912902957,-3.5353835326218384e-05,-0.00037755418733650405,-0.004740700879061166,0.000264487328742366,0.00027622124303982307,3.0352799191948886e-05,0.0,0.00012517801386648374,0.005217508121813624
-1.2938120181379965e-05,0.00016356137886018585,0.00215365952878496,-4.1876009965516324e-05,0.0005349593717032225,0.00402355640640403,0.00014726352864441737,0.000296349705233423,3.544579653928237e-05,0.0,0.00011018503118376822,-0.018085590502068816
3.669810696993181e-05,0.0001624846418713549,0.0023261114740030535,-3.5353835326207285e-05,0.0005891515123642832,0.004234980380097525,0.00013315972513495422,0.0013300653308930903,3.4624043648101564e-05,0.0,0.00013945077610373613,0.005326152427233871
2.670788571215166e-05,-0.0002918515248533038,-0.0034481149428374743,-3.535383532630443e-05,-0.0005524348032685783,-0.006195019220525205,0.0009159476617855127,0.0006263401781480632,-2.398399638367521e-06,0.0,7.293034715843693e-05,0.0006218345613550364
4.582194215499713e-05,0.0003389996188442601,-0.0025920014929529667,-0.0006196639821125976,-0.0003185935506809484,-0.024363337667209016,-0.010064175788099441,0.0002588365966123274,3.0520196622924044e-05,0.0,5.9169499817260383e-05,-0.00031031488728567035
1.776729947970124e-05,0.00033960787654247203,0.0032727877014369993,-3.5353835326282224e-05,-0.00037926409066217084,-0.0019859472147277985,-5.3387344978594874e-05,-0.00018187279434909165,-7.474585014000112e-06,0.0,0.00011891305881543968,0.0005974149811029672
1.961671169080914e-05,0.00033960787654261916,0.0027154328888891353,-4.18760099654858e-05,0.0004111169643157914,0.004248933252159889,0.00012161617068931485,0.001355682937164135,3.302313831431425e-05,0.0,0.00013453570211959808,-0.009476028595852237
9.782152039358727e-06,0.00033960787654243875,0.00047933595479400515,-4.187600996558571e-05,0.000361335532245774,0.004736100844493929,-0.00015064841838418886,-0.003937804933563396,2.2510824478882972e-05,0.0,-5.319515298184696e-05,-0.017491357948943877
-1.4166604402926497e-05,0.00033960787654241376,0.0005695044932375077,-4.1876009965574613e-05,0.0003619307285025075,0.00493280996624052,0.0001647382557552146,-0.00011407797075810855,3.362129304940731e-05,0.0,0.00011018503118369327,-0.017951208697997528
1.9616711690831345e-05,0.0001638305631075615,0.0027420733066800596,-4.187600996555241e-05,0.0005855199426336971,0.004215421538855196,0.0001254938112073667,0.0013556829371641043,3.409987530317571e-05,0.0,0.00013453570211955368,-0.00947273734272811
3.669142109119783e-05,-0.0002912300954263397,0.0023188127442629438,-3.535383532619896e-05,0.00023995883178980492,0.004012156687115706,-7.509065132919323e-05,-0.0003989586605793238,2.2879877605921917e-05,0.0,0.00013945077610352796,0.004933521149206832
3.669810696995124e-05,-0.0002906086659991064,-0.0016328695681816525,-3.535383532613512e-05,-0.0005506223148154521,0.0008771658222745948,0.00025457760053009817,5.9226296806744186e-05,2.4130585366341494e-05,0.0,0.00013679749196244818,0.006325634453282669
2.7322127822951293e-05,0.00033687071690041427,-0.00417599175403732,-3.535383532622116e-05,-0.00032361384082877086,-0.012899768876221584,-0.0036018161866545606,0.00011823869563125367,-0.0003670831023590337,0.0,3.7002301047681097e-05,0.0005800009070514783
3.239172631560039e-05,-0.00029185152485318997,0.0023917842569700755,-3.535383532628777e-05,0.00024025642991817032,0.004012120524190921,-7.835073994199859e-05,-0.00040747409858931104,-2.1975341852170648e-05,0.0,0.0001367974919621512,0.007581793049008681
3.6698106969940135e-05,0.00016383056310740886,0.002349293233636587,-3.5353835326212835e-05,0.0005890489272370181,0.0042254017504505335,0.00011568973750172573,0.0013315676326251607,3.111980777372181e-05,0.0,0.0001389201192754319,0.00533130853974238
3.6077178980364885e-05,0.0001638305631072312,0.0023176323764193844,-3.535383532625169e-05,0.0005886538226081677,0.004028475174043392,-9.503493020875387e-05,-1.6847106346179475e-05,2.4614349350415843e-07,0.0,0.00010576447410048096,0.00495121080646983
3.6698106969929035e-05,6.055218522481864e-05,0.002339812378291692,-3.5353835326273896e-05,0.0009434793391833035,0.004246322043982948,0.00011653391607386321,0.0013224616603104643,3.3488703525585975e-05,0.0,0.00013998143293176,0.005348880727987754
8.583413987947597e-06,0.000541883154983569,0.002623611465898437,-4.1876009965555186e-05,0.0003445449907323872,0.0040985685446942085,-2.411586698778112e-05,0.0007734151202919759,6.822378813470809e-05,0.0,0.00011018503118384037,0.010831403211555074
-4.611776059648687e-06,0.00016383056310735055,0.0012839204759257316,-4.187600996560514e-05,0.0005856051842768745,0.003987127978346161,0.00020850047584704268,-0.0007333718472963852,1.3031933300400311e-05,0.0,8.48834223549283e-05,-0.01249460231970852
-1.232387807053592e-05,-0.0008464704319955302,0.0007580207663450856,-4.187600996560792e-05,-0.0006031090297232949,0.0039781365705520155,0.00013493514538316098,0.00032160216979693903,2.1610572956826113e-06,0.0,0.00011018503118381817,-0.018549801888133384
2.8557297923276216e-05,0.0003374789745987122,-0.00422265786269343,0.0009570828912447621,-0.0003205990815396964,-0.013080971137900157,-0.004001629480380411,0.0007378649268375087,-0.0003260798371879814,0.0,3.700230104759783e-05,0.0009521353534263644
4.563869320236835e-05,-0.0008464704319955385,-0.008313399367278823,-3.535383532622671e-05,-0.0005486366344177124,-0.006863767214231919,-0.0008787103043175537,-0.00015385741978695132,2.2362988281221518e-05,0.0,7.585933120277389e-05,0.0074680583124946635
3.669810696994291e-05,0.0001630230103657343,0.0023428910520471107,-2.9137717507221605e-05,0.0005895314906419647,0.004279691406884256,0.00010395622169950547,0.0013267861159126954,9.02457153892866e-05,0.0,4.533833472827597e-05,0.005738413513829449
3.66981069698985e-05,0.00016356137886012478,0.00428715420072312,-3.535383532623226e-05,0.0005906323167756938,-0.001999028035572109,0.0001539846697515862,0.00027166513971294546,3.335947988853394e-05,0.0,0.00012329747597124296,0.0051444476290350314
3.669810696989573e-05,-0.0008464704319950473,0.004308140780646147,-2.9137717507138338e-05,-0.0005425834899950022,-0.0035330908143659774,4.2544219261198005e-06,0.00024533587901492124,6.620975117329342e-05,0.0,-0.0003066874721637608,0.0055755809147562925
3.6698106969945685e-05,0.00016248464187126332,0.002337249936579486,-2.913771750714389e-05,0.0005957507357278347,0.004232218725024231,-2.262422824479138e-05,0.0013364375776821508,9.006132111060993e-05,0.0,-0.00028841154471876963,0.0057513223665866114
4.440352310202955e-05,0.0003396078765424859,-0.0036454914673918204,0.0009570828912450563,-0.0014530026144222552,-0.0061158713782401425,0.0009367189019859723,0.0004986564469891458,1.4924627945889223e-06,0.0,4.448054668882706e-05,0.0071845557317158385
3.546293686958746e-05,0.000339607876542411,-0.0011144340091817778,-3.535383532624337e-05,-0.0003762561310688084,0.005667630304377722,-5.113707644844035e-05,-0.00046088255654777035,-1.6967167626447122e-06,0.0,0.00011850023797873587,0.006088817206377661
1.9616711690817468e-05,0.0003396078765426219,-0.003449162744516901,-3.535383532626002e-05,-0.00037896649253379153,-0.00619784352378813,2.7285180102712414e-05,-0.0009328888906650207,4.50606506881529e-05,0.0,0.00012391701532581955,0.0008756022153093068
2.7322127822962393e-05,-0.0008602994302808226,0.0008299951560867491,-3.535383532619063e-05,0.0002397318404796872,-0.0033113589262897896,0.0008453348743326011,0.0002537827669832321,2.3550291210483466e-07,0.0,8.371120676308464e-05,0.0005359347802893182
8.553667817737254e-06,0.00033960787654242763,0.002151887781594186,-4.187600996555241e-05,0.0003607403359889405,0.004029199430383967,-7.19955604086997e-05,0.0010717002764475986,3.30231383143309e-05,0.0,0.00011018503118369327,-0.016483300359103996
4.5638693202390555e-05,-0.0008455382878556101,-0.001635234079957501,-3.535383532624614e-05,-0.0005510224980713851,0.0008624350637096018,0.0008345307087080728,-0.0008693385854840141,1.7330260333001113e-05,0.0,6.884795821461009e-05,0.007571645948085801
3.484869475878782e-05,0.0001635613788600443,0.002333482500702555,-3.535383532619896e-05,0.0005858109479366519,0.004039662527418128,-0.000106267519780881,1.0241592172152703e-05,2.1828004839352657e-06,0.0,0.00014051208976005591,0.004954308385537548
1.7153057368898826e-05,6.409311090527781e-05,0.0033685443707056006,-4.1876009965505224e-05,0.0009396108832533639,0.0002947581431179791,-6.528660409980958e-05,-0.003913465405326255,2.1198761796764607e-06,0.0,3.750519200146074e-05,-0.01012268591808121
3.853414742357453e-05,0.00016383056310737554,0.0023432251024373325,-2.9137717507160544e-05,0.0005961551746570426,0.004046739562183627,-8.786425400209019e-05,1.9183823877785834e-05,8.774482188319832e-05,0.0,4.26850505876708e-05,0.005311805955845392
1.776729947970679e-05,0.00019996008207852912,0.0017732706920221553,0.0009505607166062413,-0.00035516320798406056,0.004949351573030855,-5.83226792217395e-05,-0.0039716510932017975,0.0009898889530492755,0.0,3.8831834072269864e-05,-0.010083366028748241
3.484869475877117e-05,0.00033591466747918963,-0.0038678549032472947,4.3246562797166765e-05,-0.0009053097622609169,-0.01226794140628196,2.390865117940788e-05,-0.0002179703713800829,7.364357669004674e-05,0.0,0.00011171320448053745,0.007060437439304762
3.6698106969937363e-05,0.00016383056310732835,0.002366272865142102,-3.535383532626002e-05,0.000590472903886144,0.00424680564627398,0.00011279624338867423,0.0012706241043457995,4.2877519400583154e-05,0.0,3.543520577495574e-05,0.00534830820804442
3.6698106969937363e-05,-0.0005074404126406501,0.002362581148284859,-3.53538353262961e-05,0.0009429816494271826,0.004225324769351615,0.00011668263293847514,0.0012392497175538254,3.257101564385356e-05,0.0,0.00014355261189481216,0.005363055452734586
3.669810696992071e-05,0.00016383056310721457,0.002341355475677628,-2.913771750727434e-05,0.0005951213807790512,0.004007673275271156,-4.051630516401505e-05,5.3965014555626414e-05,8.86923123798622e-05,0.0,-0.00028788088789080126,0.005577833257708173
3.669810696990128e-05,0.0003396078765424776,-0.003575537968692069,-3.535383532613512e-05,-0.0003767538208255455,-0.006209998438935505,0.00027018127247127876,0.0002476909874894073,3.040690354647324e-05,0.0,0.00012517801386657256,0.007533368902609636
-1.4166604402940375e-05,0.0003396078765422833,0.0005691501437993934,-4.1876009965560736e-05,-0.00042904552273180795,0.004933287052475951,0.00016862269006855945,-0.00010732902273634937,2.2510824478907953e-05,0.0,0.00011018503118375988,-0.017950854348559326
-1.4166604402948701e-05,-0.00029091938071299785,0.0005678462486666813,-4.1876009965505224e-05,0.00019024800653801854,0.0050055147502860555,0.00017001361348329414,0.0002829217157504921,1.2289131553655519e-06,0.0,0.0001101850311838376,-0.018577633461065328
1.6538815258135275e-05,-0.0002915408101395095,-0.003502427303792635,4.3246562797291666e-05,-0.0009877347151161704,-0.006113904887345903,7.708363357723513e-05,-0.00010349605072366985,-1.650426303627661e-05,0.0,9.923274728947662e-05,0.0005520004643405574
-3.99753394891289e-06,0.00033960787654251367,-0.00013995214578069182,-4.187600996556351e-05,-0.00040973312874169056,0.0008663324255885008,0.0008260753867791488,-0.0009499483875574976,-0.00012952298483551172,0.0,6.053275141931769e-05,-0.016013844380625773
4.25607967696473e-05,0.0003396078765425858,-0.0035673804769054906,0.0009570828912454837,-0.0003760560394413831,-0.006184042849330426,0.0008151523865574412,0.0005384601222775843,2.1270476358101197e-05,0.0,7.552573410206376e-05,0.006040857124121712
2.8557297923287316e-05,-0.0008593672861409524,-0.0010754911700427416,-3.5353835326332185e-05,-0.0005521372051403517,0.00042165265240481643,0.00033268119702179746,0.0010078092071838323,-3.3305437786290693e-06,0.0,9.933385006708484e-05,0.0013648262088616775
3.6698106969923486e-05,0.00016356137886006095,0.00242195795461963,-3.535383532623781e-05,0.0005868966477191428,0.003967006452711802,0.0001126686967370949,-2.8601411599366023e-05,4.586648711810137e-05,0.0,0.00011850023797926879,0.007772873220117318
-9.252667516554403e-06,-0.00029154081013978985,0.00023638422902448608,-4.1876009965569064e-05,0.0001914383990515578,0.005656190283374251,0.00016931815177589348,-9.880882310738803e-05,9.896925410987633e-06,0.0,0.00011018503118383483,-0.016024320913979435
3.4234452647999294e-05,0.0001635613788601803,0.002995345259584656,-2.9137717507216055e-05,0.0005977207823420455,0.0003817259787138205,-4.820245964585745e-05,-0.0003877242653096691,8.83255853618231e-05,0.0,3.543520577488912e-05,0.0053209969660164115
3.5462936869601334e-05,0.0003396078765424998,-0.0023272437894926363,0.0009570828912447843,-0.001456183765960281,0.0009092022970049657,7.689815037758286e-05,-5.792906581156276e-05,3.9174840063901927e-05,0.0,9.414956704324462e-05,0.007090081337305013
-0.0010201111410777313,-0.0008609208597075673,-0.0008755626105356156,-4.187600996559682e-05,-0.0005518396070117948,-0.004772618438862,0.0005760460237684839,-0.0006073851269286195,1.2726273169039182e-05,0.0,8.371120676310406e-05,-0.0097046514470185
4.563869320237113e-05,0.00016383056310740886,0.00428595372593685,-3.5353835326223934e-05,0.0005889391558796308,-0.0034898529791647843,0.00027978415665119716,-0.00012403293787734138,1.4811709505374583e-06,0.0,7.364519620687016e-05,0.005181111649142103
0.0003557252160959451,-0.0008609208597074508,0.0005700996894946631,-4.187600996552465e-05,-0.000603704225980145,0.00493099320170812,0.0002593594600489024,0.00014318011432704335,1.592360277156424e-05,0.0,0.00012463545889592476,-0.016836274633441468
2.6707885712159984e-05,0.0003396078765424748,-0.0034047816481466626,4.324656279712513e-05,-0.001423496771336577,-0.0047456862483248015,0.0008693107722439752,0.00022651821366193592,-0.0009344879426041675,0.0,4.924687042436593e-05,0.0011546664350802981
1.776729947973177e-05,0.0003396078765425553,-0.001010423194111837,-3.53538353262961e-05,-0.00037985928691895433,0.005603111871039995,-4.473537514045889e-05,-0.003945213328201677,3.0246692594196324e-05,0.0,3.909716248623185e-05,0.0006651802115909322
3.669810696993181e-05,0.0003396078765425553,0.0017119429352325077,-3.5353835326151774e-05,0.00041412492390849873,0.005202915906904218,0.000155309079902044,0.0012305527624290602,3.560401850929706e-05,0.0,0.0001185002379792216,0.0057955958366341185
3.669810696991793e-05,0.00033960787654230273,-0.0007655952863167337,-3.535383532629888e-05,-0.0003794372826072784,0.004918553104718925,0.00015183372660211025,5.529712053275737e-05,4.361902749209778e-05,0.0,0.00013679749196225666,0.0052533489044672005
1.7767299479715116e-05,-0.0006430352424501185,0.0007114749908149725,0.0009505607166055918,-0.0004286789213566844,6.220916654477716e-05,4.199942268742762e-05,-0.0039698974918036724,0.0002653090550300413,0.0,5.222094812766809e-05,-0.010476718871770558
3.4848694758773945e-05,0.00033960787654232496,0.0023958624283890117,-3.5353835326273896e-05,0.00041302695926885016,0.004028998764233296,-8.760646796318327e-05,-6.238412239002455e-05,-3.4056492634937373e-06,0.0,0.0001185002379785527,0.0075598594744002105
3.669810696992626e-05,0.0003396078765422833,-0.0014745847322703066,-3.5353835326276674e-05,-0.0003793397761067241,0.005658924620228436,0.0001614758076355416,4.1383081785645313e-05,3.06286962473451e-05,0.0,0.00013679749196217615,0.005239131617369211
-0.0004760356417293027,-0.0012603424302801286,0.0026218258771280255,-4.1876009965641224e-05,-0.0006163283936964387,0.004011829597186392,3.2464563844322726e-05,0.000412410293408455,3.972326064463349e-05,0.0,0.00011018503118371825,0.0112253643436666
-1.4780846513742784e-05,0.00033960787654250814,0.0005696179958573161,-4.187600996555241e-05,-0.0004290455227320966,0.004931824372007651,-6.630742880291418e-05,-0.0013207676770443239,3.065850143055826e-05,0.0,0.00011018503118362388,-0.017950126705798368
2.7322127822981824e-05,0.00033960787654255253,0.0006748885199289207,4.324656279739714e-05,-0.0003798592869188572,-0.003153337440034254,0.0009588906672400143,-0.0026769342427630572,-2.1800557541798436e-05,0.0,-2.6708417410520325e-05,-0.00030964034358630933
-1.1095393848978285e-05,-0.0008464704319953526,0.0005696318374365961,-4.187600996563845e-05,-0.000604894618493626,0.004934883644941446,-6.056279035502044e-05,-0.0013225062277934046,1.850342582271347e-06,0.0,0.00011018503118373213,-0.017926179617389695
2.7322127822956843e-05,0.000337174845749591,-0.0011436480950860473,-3.535383532619341e-05,-0.00038015688504697,-0.011591845374587188,0.0007579257381028937,-0.00013460474358500396,1.7666996288678848e-05,0.0,3.266553873878253e-05,0.0015480023073581929
