cars_per_hour,temperature_at_2m,wind_speed,temperature_diff_2m_25m,wind_direction,hour_of_day,day
0.012708124541626634,0.00026817876188307485,-0.0029220586902439956,-6.593738911531838e-06,0.0002777252826868075,0.0013536193161808041,-0.003370079737889036
0.017080957374784947,0.0003417920024592243,-0.0052817312848954905,-3.568376529537384e-05,0.00016735484882638568,-0.00039073547271166464,0.0036954567516109087
-0.03321171720106525,0.0007834715539207365,-0.0033153387062178907,1.2799611529598631e-05,0.00014381203212533028,-0.0014373483460474006,-0.003750531702708216
0.009403459177543025,-6.0249618556241016e-05,0.001797282748462973,3.10293630907503e-06,-6.569740826927774e-05,0.0018769257528485177,-0.00255482552756223
0.012986628351795898,-0.00021313868627397155,-0.008427958285601209,0.00010006968923671582,-0.00030328543345915955,-0.0007396064304906174,-0.004022283106150779
0.014860890722571934,-0.0003094021921058992,0.004550232546141331,-1.6290414132159522e-05,-0.0001153749044455251,-0.0003907354727121382,-0.004873770836936631
0.013780356657014672,-0.00013386287938355404,0.006123346515318744,3.2192961970763795e-05,-0.0001758518563117449,-0.000739606430490352,-0.0031345618549056403
0.013215802463252754,-0.0003830154326817277,-0.021406148179694197,1.279961152966455e-05,-0.00015857272720687376,0.0006558774006237868,-0.002663526088938932
-0.00015373290899865777,-0.00021313868627344593,0.005730067905818353,3.102936308976151e-06,-7.865675509775502e-05,-0.000390735472711793,-0.0030802115742171836
0.011701214529830292,-4.3261946615835364e-05,-0.00685484384759918,3.1029363090299272e-06,0.0002235120184164701,-0.00021629999382256383,0.0032244209856439904
-0.01792476946053348,0.0005286564343082185,0.00022416831046133574,-6.593738911519695e-06,0.00014381203212523487,-0.0009140419093796644,-0.003696181422019865
0.021618081053726104,-7.157473768388926e-05,-0.0037086168468939817,-3.56837652954866e-05,0.00014791582858344858,0.000830312879513009,0.004637528283544143
-0.03391356291739807,4.167642827584625e-05,-0.008821236426276975,7.097966285280963e-05,-0.00026008761069720374,-0.0014373483460474838,-0.0032794959367416845
0.007349352394026787,0.000290829000137334,-0.01000107272360275,-6.593738911563063e-06,0.00014165214098704748,0.0015280547950699726,-0.003261379176512298
0.013816866533195804,6.998921765623452e-05,0.008089739093996387,-3.5683765295444966e-05,-0.00019313098541641656,0.0006558774006236948,-0.004547669152805576
-0.029148322654448527,4.73389861519128e-05,0.01123596703235064,0.0001582497420049376,-0.0004201355572125854,-0.00126291286715839,0.004528827722166987
0.013608821388507567,7.56517772195972e-05,0.006516625124818952,-6.593738911549185e-06,0.00028204506496267573,-0.00073960643049064,-0.0027541098900867415
0.01086055934336573,0.000149265031296638,-0.00685484384759923,-1.6290414132095338e-05,0.0001738345222403355,0.00013257096395578177,0.002282349453710645
-0.02545003406371016,-0.0003094021921057639,0.0033703971864646586,-2.5987089352691797e-05,0.0001680028062803051,-0.0014373483460475896,0.005072330529051585
0.011167731499660896,-0.0002697642684095086,0.004943510686817407,0.00010006968923685633,-0.00011321501330715383,0.0011791838372916426,0.004275193078954381
