Scorer_1,Scorer_2,Subject
-8.501174472627237e-05,4.245698551993347e-06,-3.48929163000936e-06
1.294595097354578e-06,4.245698551993672e-06,-3.489291630009143e-06
8.760093492098095e-05,4.245698551992859e-06,-3.489291630009387e-06
-4.185857481445876e-05,7.50073410852133e-05,-3.4892916300087364e-06
4.444776500916813e-05,7.50073410852137e-05,-3.4892916300089126e-06
-8.501174472627285e-05,7.500734108521293e-05,-3.4892916300097664e-06
1.2945950973541442e-06,7.50073410852133e-05,-3.489291630009712e-06
8.760093492098112e-05,7.500734108521309e-05,-3.489291630009387e-06
-4.1858574814458786e-05,-3.113512271461674e-05,-8.941309801898946e-06
4.444776500916748e-05,-3.1135122714617296e-05,-8.941309801899528e-06
-8.501174472627242e-05,-3.113512271461712e-05,-8.941309801899284e-06
1.294595097354361e-06,-3.113512271461701e-05,-8.941309801899203e-06
8.760093492098125e-05,-3.113512271461671e-05,-8.941309801898946e-06
-4.185857481445933e-05,3.962651981860308e-05,-8.941309801899325e-06
4.444776500916802e-05,3.962651981860353e-05,-8.94130980189885e-06
-8.501174472627215e-05,3.962651981860349e-05,-8.94130980189877e-06
1.2945950973549574e-06,3.962651981860387e-05,-8.941309801898607e-06
8.760093492098071e-05,3.962651981860303e-05,-8.941309801899596e-06
-4.1858574814459e-05,-6.651594398122696e-05,-8.941309801898729e-06
4.444776500916802e-05,-6.651594398122684e-05,-8.941309801898688e-06
-8.501174472627231e-05,-6.651594398122696e-05,-8.941309801898797e-06
1.2945950973538732e-06,-6.651594398122756e-05,-8.941309801899393e-06
8.760093492098109e-05,-6.651594398122699e-05,-8.941309801898973e-06
-4.185857481445933e-05,4.245698551992751e-06,-8.941309801899434e-06
4.4447765009167806e-05,4.245698551992927e-06,-8.941309801899528e-06
-8.501174472627231e-05,4.245698551992995e-06,-8.941309801899366e-06
1.2945950973549574e-06,4.245698551993483e-06,-8.941309801898824e-06
8.760093492098071e-05,4.245698551992642e-06,-8.941309801899705e-06
-4.185857481445911e-05,7.500734108521347e-05,-8.941309801898702e-06
4.444776500916808e-05,7.50073410852137e-05,-8.94130980189858e-06
-8.501174472627215e-05,7.500734108521366e-05,-8.941309801898661e-06
1.2945950973541984e-06,7.500734108521322e-05,-8.941309801899257e-06
8.760093492098103e-05,7.500734108521347e-05,-8.941309801899054e-06
