In1,In2,In3,In4
0.044860101233240884,0.0026984621281529453,0.004693556741174776,-0.03873296301043491
0.024629075186877375,0.038163964383877536,-0.012351465108354186,0.019683964808581672
0.004398049140513588,0.0736294666396013,-0.00666979115851183,-0.03873296301043493
0.004398049140513727,-0.03276704012757153,-0.0009881172086687248,0.019683964808581568
0.004398049140513893,0.03816396438387736,0.010375230691018339,0.0002116555355760122
-0.036064002952212904,-0.03276704012757124,-0.0066697911585111985,-0.03873296301043464
-0.015832976905849172,0.0026984621281530285,-0.000988117208668371,-0.019260653737429287
0.04486010123324116,0.002698462128153077,0.010375230691018311,0.01968396480858156
0.024629075186876903,0.03816396438387695,0.004693556741174491,-0.019260653737429086
-0.03606400295221296,0.07362946663960206,0.010375230691018401,-0.019260653737429266
0.004398049140513616,0.07362946663960132,-0.012351465108355282,0.019683964808581457
0.004398049140513505,-0.032767040127571624,-0.0009881172086687248,-0.0387329630104347
-0.03606400295221332,-0.0682325423832958,0.010375230691017798,-0.03873296301043474
-0.015832976905849172,0.07362946663960185,-0.0009881172086681211,-0.01926065373742901
-0.03606400295221293,0.0026984621281531534,-0.012351465108354484,-0.03873296301043461
0.044860101233240926,-0.06823254238329558,-0.012351465108354373,0.00021165553557606076
0.02462907518687768,-0.032767040127571125,-0.0009881172086681003,0.00021165553557631056
0.044860101233240274,-0.06823254238329615,0.004693556741174512,-0.03873296301043494
-0.036064002952213015,0.0026984621281529245,0.010375230691018263,0.039156274081587186
-0.03606400295221268,0.07362946663960189,0.010375230691018401,0.03915627408158699
-0.03606400295221293,0.00269846212815307,-0.006669791158511115,0.0002116555355763522
0.004398049140513338,0.002698462128152626,-0.012351465108355011,0.039156274081586555
0.004398049140513505,0.002698462128152841,-0.000988117208668808,0.019683964808581512
0.0043980491405136435,0.0736294666396011,0.010375230691017756,0.039156274081586236
-0.036064002952212904,0.0026984621281530077,-0.012351465108354241,-0.01926065373742919
-0.01583297690584995,-0.032767040127571534,-0.006669791158511823,0.0002116555355761371
0.04486010123324094,0.03816396438387751,-0.0009881172086685375,-0.03873296301043487
-0.036064002952212765,-0.03276704012757102,-0.0009881172086682183,0.0002116555355765326
0.004398049140513616,0.002698462128152654,-0.006669791158511795,0.03915627408158696
0.04486010123324112,0.002698462128152959,0.010375230691018297,0.00021165553557603994
0.044860101233240815,-0.03276704012757169,0.004693556741174734,-0.01926065373742939
0.024629075186877625,0.07362946663960188,-0.006669791158510956,0.00021165553557650485
0.004398049140513838,0.002698462128153105,-0.012351465108354366,-0.03873296301043461
0.044860101233240926,0.0026984621281529314,0.00469355674117497,-0.019260653737429335
0.024629075186877708,-0.03276704012757112,-0.000988117208668246,-0.038732963010434635
-0.015832976905849172,-0.032767040127571256,0.010375230691018117,-0.01926065373742923
-0.015832976905849894,0.002698462128152959,-0.0123514651083549,0.03915627408158702
0.04486010123324084,-0.06823254238329536,-0.012351465108354331,0.03915627408158706
0.044860101233240315,-0.03276704012757174,-0.0066697911585120034,0.03915627408158684
0.024629075186876986,0.07362946663960152,0.004693556741174637,-0.0387329630104348
-0.015832976905849117,0.0026984621281533755,0.004693556741175012,-0.038732963010434635
-0.01583297690584967,-0.06823254238329571,0.004693556741174915,-0.019260653737429335
-0.01583297690584945,-0.06823254238329544,0.010375230691018145,0.039156274081586964
0.04486010123324083,-0.06823254238329582,0.010375230691018283,0.01968396480858159
0.02462907518687743,-0.06823254238329539,-0.0009881172086682044,0.039156274081587075
-0.03606400295221346,0.002698462128152515,-0.006669791158511795,0.019683964808581075
0.004398049140513782,0.0026984621281529522,0.004693556741174755,0.019683964808581582
-0.01583297690584995,0.03816396438387737,-0.012351465108354873,-0.019260653737429356
0.004398049140513893,0.0381639643838775,-0.0009881172086686346,0.03915627408158714
-0.03606400295221304,0.07362946663960208,0.010375230691018547,0.00021165553557621342
-0.015832976905849228,0.002698462128153112,0.004693556741175053,0.00021165553557599137
0.004398049140513838,-0.06823254238329562,-0.012351465108354491,-0.038732963010434746
0.02462907518687718,-0.03276704012757148,-0.0066697911585115455,-0.03873296301043484
-0.01583297690584956,-0.0682325423832961,-0.0009881172086685097,0.00021165553557608852
0.0043980491405138655,-0.032767040127571104,-0.0066697911585110875,0.00021165553557646322
-0.015832976905849838,0.002698462128152612,0.010375230691017645,0.00021165553557583872
-0.03606400295221354,0.0026984621281527926,0.004693556741174623,0.019683964808581464
0.02462907518687693,0.03816396438387709,0.0103752306910177,-0.01926065373742937
0.00439804914051381,0.0026984621281529036,0.0046935567411747064,0.00021165553557605382
0.004398049140513782,0.07362946663960176,-0.0009881172086685514,-0.0192606537374293
0.004398049140513727,0.03816396438387743,-0.0009881172086686277,0.019683964808581568
-0.03606400295221329,0.038163964383877105,0.004693556741174595,-0.038732963010434836
0.04486010123324104,-0.03276704012757105,-0.012351465108354373,0.0002116555355764771
0.024629075186876737,0.07362946663960127,-0.000988117208668711,0.0002116555355762828
-0.03606400295221318,0.0736294666396017,-0.0009881172086686346,0.01968396480858156
-0.03606400295221357,0.03816396438387702,-0.0009881172086686554,0.03915627408158699
-0.03606400295221324,0.03816396438387758,0.010375230691018512,0.03915627408158716
0.004398049140514254,0.07362946663960221,0.004693556741174901,0.00021165553557622035
0.004398049140513699,0.0736294666396014,-0.012351465108355178,0.0002116555355761926
-0.015832976905849228,0.07362946663960186,-0.012351465108354345,0.03915627408158713
-0.03606400295221318,-0.06823254238329554,-0.006669791158511441,0.03915627408158688
-0.03606400295221321,0.038163964383877355,0.010375230691018186,-0.038732963010434905
0.04486010123324116,0.03816396438387762,0.01037523069101845,0.01968396480858195
0.004398049140513671,-0.06823254238329624,0.010375230691018027,0.01968396480858154
-0.015832976905849283,-0.03276704012757106,0.010375230691018117,0.00021165553557625505
0.04486010123324062,-0.06823254238329586,0.010375230691018145,-0.01926065373742933
-0.036064002952213514,-0.03276704012757169,0.010375230691018006,0.01968396480858149
