year,month,day,RPT,VAL,ROS,KIL,SHA,BIR,DUB,CLA,MUL,CLO,BEL
-0.04307485855133747,-0.021197555525809687,0.0016701430777326142,0.008196951436393545,-0.00998714775416622,-0.002880529166301258,-0.020230467757811788,0.0010702815920771314,-0.03617101200013829,0.049957691030207106,-0.0009798186646812095,0.018488943327606564,0.10149940028967475,0.0500846979513449
-0.043074858551337476,-0.02119755552580985,0.0015566051390694734,0.007459031424916522,-0.013508267661377317,0.0006164557650760542,-0.005215835632770608,0.0007794972447201509,-0.013710253297776684,0.028294249902574526,-0.000910149145665495,0.012516246274945486,0.0446670814036326,0.04247461514995721
-0.04307485855133748,-0.02119755552580978,0.001443067200406535,0.015933932824709462,-0.013508267661377379,-0.0016252010960420959,-0.02475100304402355,0.0004648426177109751,0.0016039016906259102,0.0257984618419779,-0.0002466300374735228,0.005107804685809057,0.005607066375395815,0.004503429369181479
-0.04307485855133749,-0.0211975555258098,0.001329529261743586,-0.001776151715799514,0.0052893845175825465,-0.0007584272237595798,0.0051168149836323595,-0.0009738887529761271,0.035192947909063285,-0.00035739589059330634,0.0018268671756262276,-0.010225947401903981,-0.02935164632986546,-0.05328569171345915
-0.04307485855133742,-0.021197555525809757,0.0012159913230806077,0.0043731831348624225,-0.006851148833793947,-0.00026526282833008404,-0.0034399117892278284,0.0003650211284236113,-0.0192233487041425,0.03248717460603086,0.0002510092936704227,0.019005812237046588,0.057752187928113326,0.005851050088580217
-0.04307485855133747,-0.021197555525809788,0.0011024533844176162,0.004104848779101071,0.002556847927323183,0.0019166165734998163,-0.006130706113660164,-0.0007937760972760966,0.01865366168996572,0.020008234303047927,0.0009543395103870212,-0.0025303558100862283,0.0022869636079743925,-0.032199401718084324
-0.0430748585513375,-0.021197555525809753,0.0009889154457545708,0.004753324005324045,-0.008758422918473258,0.002604058067917674,0.0030718106811897794,0.0007078861988128125,-0.020448479934837473,0.005033505939468222,-0.0006613294800934958,-0.00017573564657530675,0.011270767809479484,0.014095314016695441
-0.043074858551337525,-0.02119755552580984,0.0008753775070915966,-0.0009264251896225141,-0.00043243773645551217,0.005413601504877289,-0.0020406975087751706,0.00012848758596311366,-0.009830666199004072,0.05614724427800555,-0.00010729099944201289,0.009415038295235488,0.0600957865947754,0.035181611572015416
-0.04307485855133749,-0.021197555525809805,0.0007618395684285814,0.0026960918119546067,-0.0024130684494316997,0.0018568391142115657,0.004201944502742645,0.00029124000065234397,-0.0047259478695365195,-0.0062474572369093945,-0.0009400075561565938,0.0010302899831412477,0.0331443739902601,0.006802310438753584
-0.04307485855133747,-0.02119755552580985,0.000648301629765612,0.0044626279201162335,-0.0029449044418241423,-0.012340321006203482,-0.015064142449610473,0.00014801790883789902,-0.0021735887048027537,0.02749559848483766,-0.00016369014894961555,0.00533752359256786,0.03158197487915187,-0.02855289992911355
-0.04307485855133744,-0.0211975555258098,0.0005347636911027488,-0.0017761517157994838,-0.0006525076213461917,0.004218050893906197,0.014749858459808977,-6.898531074772674e-05,-0.009422289122105689,-0.011239033358102571,-0.00034284029550572397,-0.010915104122180561,0.025137073889514253,0.06760375218363777
-0.043074858551337504,-0.021197555525809753,0.0004212257524396724,0.018729085029555798,-0.004705465269909759,-0.010845883098791368,-0.026957453568892873,0.0002738797596415357,-0.03198514452781137,0.06862618458098853,-0.0013945181073011547,0.01584717316141424,0.1405594153179115,0.02701661366978908
-0.043074858551337476,-0.021197555525809788,0.00030768781377665404,-0.0032519917387533234,0.010956189737637727,0.004158273434617965,0.013834987978919305,-0.001462145997043988,0.05479506768166663,-0.04029000486013889,0.0022282962289635277,-0.03032637091256131,-0.0783719696603667,-0.05495039921624906
-0.043074858551337504,-0.02119755552580982,0.00019414987511369523,-0.005219779146868982,0.0070682849399822095,0.006220597917871565,0.026158826100295896,-0.0013710046282619415,0.05050710411452557,-0.055763892739972926,0.0015647771405459716,-0.040836020481407664,-0.09204297119519628,-0.03973021849358324
-0.04307485855133747,-0.02119755552580979,8.061193645070624e-05,0.001488586144762262,-0.0002857244798616413,-0.0007584272237595365,0.017010126102914733,-0.00035759957624071785,0.03264058874432951,-0.06155412027890296,0.00015479903563823052,-0.01642836336132376,-0.03423414820839505,-0.03679716385722874
-0.04307485855133751,-0.02119755552580978,-3.292600221232031e-05,0.011282799726447693,-0.003183313921029086,-0.006616623934831651,0.004417207843405916,0.0005017331815965901,-0.00605317580357537,0.00583215735720511,-0.0004954497030455425,0.0034423412425746668,-0.001033139159447119,0.006802310438753683
-0.04307485855133749,-0.021197555525809812,-0.00014646394087533787,0.014256841501801636,-0.008905136175067158,-0.009097390633102664,-0.024751003044023587,0.0010702815920770065,-0.0719040403064111,0.047461902969610455,-0.0012419086997614579,0.006313830315525765,0.07806339499778575,0.029632581522752395
-0.04307485855133744,-0.021197555525809715,-0.00026000187953826236,0.01890797460006345,-0.004632108641612793,-0.014268147274963887,-0.07001016789209363,0.0010420711486969492,-0.04045897617580924,0.09148760283522638,-0.0013547069987764689,0.04054198028417941,0.18215831493274925,-0.026888192426323638
-0.04307485855133747,-0.021197555525809788,-0.00037353981820120914,-0.014432600558138692,0.011176259622528491,0.005906765900306728,0.024167638595322227,-0.0011626815291816612,0.03223221166743119,-0.04947450568478842,0.0014951076215302531,-0.03268099176068856,-0.09126177163964218,-0.04210837314898949
-0.043074858551337476,-0.021197555525809778,-0.0004870777568642265,-0.003989911750230189,-0.004246985905814095,0.004905492388324044,0.02126158028869124,-0.00024041784594248163,0.01354894336049816,-0.05486540751485,0.0007884597333389867,-0.02573198730045348,-0.0783719696603667,-0.045041427785344014
-0.04307485855133747,-0.021197555525809767,-0.0006006156955272024,0.006609304898739533,-0.00134939646464669,-0.0010124817820362263,-0.003224648448564575,0.00021962895474512395,-0.01371025329777668,-0.00624745723690943,-0.000621518371568854,-0.0032769436262852373,0.00951306415316618,-0.04305963349916291
-0.043074858551337504,-0.0211975555258098,-0.000714153634190238,-0.003989911750230268,0.006664822609869275,0.00197639403278801,0.01808644280623109,-0.00046827126789756245,0.008444225031030629,0.007129968291196437,8.512951662238373e-05,-0.007297027233030523,0.0022869636079743128,-0.010320390984259126
-0.0430748585513375,-0.02119755552580983,-0.000827691572853178,0.011551136214741074,-0.0008175604722541874,-0.01090566198328663,-0.02652692688756626,0.0009704601027896646,-0.06475743659245209,0.05025718293168935,-0.0021409771040170923,0.018029505514088696,0.11302210770304709,0.02067487044202089
-0.04307485855133753,-0.021197555525809868,-0.0009412295115161719,0.030558171207696046,-0.009748738274961373,-0.021815057567229516,-0.054565003953442937,0.002697805532019257,-0.12509520568892196,0.1169446334367708,-0.0040087831151536255,0.04456206389092473,0.1511056186305247,0.08647044225521971
-0.043074858551337546,-0.0211975555258098,-0.0010547674501791208,0.005021658361085532,-0.003036600664435337,-0.0021333102125952945,-0.0027403046490015164,0.00021094883423970347,-0.031576767450913076,0.0058321573572051085,-0.00046890896402908034,-0.0028175058127675678,0.0909531969770613,0.014729487583477722
-0.04307485855133745,-0.021197555525809722,-0.0011683053888420364,0.029059969455296056,-0.01701105322115412,-0.009351445191379171,-0.046923147661472334,0.002144447487636175,-0.09538574656925725,0.056546569986874046,-0.002608758024669831,0.04863957859359254,0.2284444491314444,0.06593905224079313
-0.043074858551337525,-0.021197555525809788,-0.0012818433275052,0.02384980591606478,-0.020678888133919174,-0.009216945551679151,-0.05747105648625578,0.002172658137966498,-0.1000820780853493,0.08110513440464724,-0.0036471657833477915,0.06345646177186536,0.22844444913144432,0.11017270010355774
-0.04307485855133743,-0.02119755552580979,-0.0013953812661680225,0.014077951931294085,-0.007382984826186393,-0.0031196390034541155,-0.01797020011470609,0.0013046450526736633,-0.054139622856618656,0.03578161408436436,-0.0010892992922216466,0.024748790382948686,0.07142318946294283,0.06435361076389212
-0.04307485855133737,-0.021197555525809778,-0.0015089192048310736,0.03549999825863397,-0.02640070863899695,-0.016509804136081975,-0.06462857924322886,0.0032663541494502143,-0.1365297833150294,0.1331173484476318,-0.004297414205640878,0.07953679619884672,0.2454355720589619,0.12309399219670615
-0.04307485855133736,-0.021197555525809736,-0.001622457143494034,0.001868727015223981,-0.00349508002853093,0.0004819561253759734,-0.012857691924741071,0.0008793187340076176,-0.033618652835404536,0.05824370662973373,-0.0009665482951729254,0.013262834091144505,0.08939079786595323,0.05309701861358832
-0.043074858551337546,-0.02119755552580982,-0.0017359950821571144,0.02870218604921692,-0.018404827409835296,-0.008170837876324924,-0.034599309860863445,0.001170103081364447,-0.042194581186746516,0.06203730562432158,-0.00030302918698111485,0.01659376097761321,0.050330782837716324,0.0018874615162181951
-0.04307485855133749,-0.01789575559967117,0.0016701430777325864,0.006430415328231955,-0.010280574267353848,0.003291499562335536,-0.0018792512863483495,0.0006623155144219233,-0.008605534968309127,0.015016658181854733,0.001216429545467174,-0.0063781516059951155,-0.03677305142026246,-0.023875864204135035
-0.043074858551337504,-0.0178957555996712,0.001556605139069506,0.0196682563409867,-0.026950882476743758,0.0018568391142115804,-0.005431098973433876,0.0018102627447025696,-0.008605534968309167,0.02210469665477602,0.0004036187012101506,0.008438731572277805,-0.005134441482422652,-0.0008077799225792911
-0.04307485855133749,-0.017895755599671215,0.0014430672004065318,0.006698749683993316,-0.004026916020923432,0.00030262374751128103,0.002372203540963468,0.00018273839085952213,0.005075111712500214,-0.001655206824584634,0.0007187902143232105,-0.007297027233030561,-5.663505868793864e-05,-0.019595188848381857
-0.04307485855133751,-0.01789575559967123,0.0013295292617435557,-0.0017761517157996495,9.939825593700824e-05,0.0004819561253758705,-0.017109146752053075,0.000744776762698496,-0.05240401784568156,0.03867672785382926,-0.0012419086997614464,0.031180925249127328,0.07396209267481023,0.034230343661896694
-0.043074858551337476,-0.01789575559967133,0.0012159913230804583,0.0237603589982792,-0.013269859931132395,-0.01263920972785155,-0.03282338601732066,0.0011332125174787538,-0.058325490328945684,0.05285280479967202,-0.002734826693193243,0.033076107599120594,0.11224090814749303,0.05666425437667019
-0.043074858551337386,-0.017895755599671093,0.0011024533844176015,0.02935066340797199,-0.020605529756661925,-0.014014092716687175,-0.052950526332326775,0.003537608173932478,-0.11529415584336276,0.10486502836333232,-0.0038130455603955235,0.06517935083409157,0.13821581665124924,0.11255084719901903
-0.043074858551337504,-0.017895755599671204,0.00098891544575466,0.014927676324939262,-0.008905136175067092,-0.005436018044984317,-0.022705998741580947,0.00041927193331996345,-0.049443281604049406,0.05534859286026867,-0.0008006685181250195,0.031180925249127373,0.09505449930003693,0.024004285447600554
-0.04307485855133744,-0.01789575559967113,0.0008753775070916301,0.02944011032575763,-0.021834254592355103,-0.015090086983874833,-0.03282338601732062,0.0017386516987953496,-0.08047996865775296,0.07821001111450653,-0.003328676282369312,0.04054198028417944,0.2032507588085089,0.09201947230448271
-0.043074858551337476,-0.01789575559967125,0.0007618395684285781,0.013496559760878254,-0.011747708582251833,-0.0036277481200074225,-0.027872324049782536,0.001078961712582409,-0.06730979575718588,0.05694589569574243,-0.0027912258427008592,0.03933595465446277,0.14231711897422472,0.08607408944593961
-0.043074858551337525,-0.0178957555996713,0.0006483016297655696,0.020406176352463556,-0.0037151499134216903,-0.01259437556448008,-0.024266659244460483,-0.00019701724341547925,-0.0178961207701037,0.024101325199118135,-0.0017395480309053363,0.020154406770840818,0.10892080538007162,0.04477348865958417
-0.04307485855133743,-0.01789575559967105,0.000534763691102681,0.012110166655710327,-0.008226586926080741,-0.0036725808581718165,-0.02157586492002792,0.0014760775878683427,-0.07108728615261452,0.08819316335689288,-0.0027215563236849915,0.04720383405711697,0.13567691343938196,0.07125026153255384
-0.043074858551337476,-0.01789575559967121,0.00042122575243964055,0.010343628415016713,-0.013581626038634215,-0.00897783571452628,-0.015333222908510313,0.0005907044685146853,-0.04127573032960597,0.030390712254302645,-0.0023466679895898105,0.015847173161414256,0.14134061487346558,0.10486149081179702
-0.043074858551337546,-0.017895755599671218,0.0003076878137765936,0.02487841988021769,-0.01867991782662869,-0.012205821366503236,-0.05278908010990029,0.001541178388183577,-0.08466583613008016,0.07401708641104997,-0.0022637281010656936,0.03646446558151166,0.17961943034614833,0.13030773730870432
-0.0430748585513375,-0.017895755599671097,0.0001941498751137589,0.01275863974940157,-0.0038802027643295898,-0.008977835714526197,-0.03546036322351648,0.001024710907686135,-0.07282289116355167,0.06782753316325177,-0.0016566081423812773,0.04174800591389613,0.16184712648834323,0.015125847952703046
-0.043074858551337504,-0.01789575559967121,8.061193645067359e-05,-0.011928144438500219,-0.004705465269909744,0.007640313644871588,0.007108002167838333,0.00018273839085949603,-0.006053175803575334,-0.03489910303007726,-3.7621480426260804e-05,0.003212622335815767,0.03568327720212744,0.03914520014437749
-0.043074858551337435,-0.017895755599671152,-3.2926002212244395e-05,0.012110166655710311,-0.019541857771877055,-0.00213331021259525,-0.04154155901260758,0.0013588958575700384,-0.08977055445954744,-0.05236961945425336,-0.002320127250573211,0.04123113700445602,0.12513071012676857,0.07719564439109697
-0.04307485855133749,-0.017895755599671184,-0.00014646394087527748,0.008666537092108977,-0.00839163977698881,-0.0052417409459959464,-0.02157586492002808,0.001213503683891586,-0.06730979575718579,-0.02491595078769086,-0.0017528184004135764,0.032386950878844,0.13977821576235733,0.04778580932182752
-0.04307485855133748,-0.01789575559967113,-0.0002600018795382346,0.0015780309300160878,-0.005255640856616406,-0.002133310212595284,-0.0027403046490014184,0.0003650211284236211,-0.028105557429038704,0.02210469665477608,-0.0016864665528724578,0.013722271904662225,0.07728219544223172,0.050718871518127186
-0.04307485855133748,-0.017895755599671135,-0.00037353981820117217,0.01072376928547842,-0.011142515961562304,-0.003672580858171722,-0.02830285073110897,0.0009704601027897601,-0.047299299516213915,0.009525922544407081,-0.0015039987348415852,0.02279617693703305,0.12278711146010642,0.1383141729193722
-0.04307485855133743,-0.017895755599671145,-0.00048707775686419955,-0.0007475356191147228,-0.0028715478135272615,0.0009153430615172013,-0.01506414244961043,0.000410591812814654,-0.020040102857939113,-0.014134147127567576,-0.00015041977944134122,0.007002987035802325,0.07220438901849709,0.023053025097427095
-0.04307485855133747,-0.017895755599671166,-0.0006006156955271583,-0.0080149313517153,0.0016215496048176722,0.0077150358252836915,0.017871179465567856,-0.00035108953759927034,0.020389266700902953,-0.049075179975919966,8.512951662245883e-05,-0.017864107897799276,0.0005292599516610932,-0.0004906931391880185
-0.04307485855133754,-0.017895755599671173,-0.0007141536341902436,0.0020476165857315452,-0.006777792205497096,-0.0034334710210189683,-0.0050005722921073375,0.0005538139046290312,-0.02943278536307763,-0.00415099488518128,-0.0009930890341894889,0.009185319388476786,0.11126440404673385,0.024321372230991668
