RIDGE,NUB,CRACK,WEIGHT
0.0028800325504549362,0.0020295177906211673,-0.012619056460496582,-0.006563313782071169
-0.0027972657361646225,0.0006907885288640336,-0.009760188941434628,-0.0016068712124433088
0.0030194439669744833,-0.008980925943008283,-0.004841365084087446,-0.006686246748282821
-0.019784440213236998,-0.006403487541928703,0.00664516844389422,-0.004889804802697351
-0.019407505096884034,-0.0029951281299592097,0.00018200134054249112,0.016967039987493694
-0.029965029597834786,-0.0046849978221336006,-0.002820385414243745,0.014606771236151662
0.00635934835882504,0.00017794252848004483,-0.009453057863473613,-0.009857736792747075
0.012344958703896416,-0.0015101342909725722,0.004675679739652182,-0.001849599129483872
-0.018331601249410842,0.0027213766642917164,-0.001597493340144182,0.031604396646186916
0.04353114179194685,0.002791228909633403,-0.014151600274521225,-0.008714366774444548
-0.02085478337375063,-0.004001428635334755,-0.005603101695601045,-0.0020935900341919264
0.009142336281215843,0.006501534089306413,0.012254867833222646,-0.0061175886552998875
0.04295152602276173,-0.0024819574086359514,-0.010876356089434353,-0.012433215017096527
-0.042435809749767225,0.0022711429732103425,0.007189077836992169,0.03155345811541173
-0.02068876770477386,0.0014103122138487065,-0.0044397255652325815,0.007253808785613942
-0.006394045997539427,-0.004001428635334862,-0.0057215957922057345,-0.0026925969896028495
-0.009470770674087622,0.001691859595881983,0.003657341875884592,-0.004237348759108764
0.009555787620521158,0.017446659256306424,0.00804617328915394,-0.002913752139871908
-0.001088752437593335,0.014533318622485712,-0.009760188941434371,0.006733154069942314
-0.018937932171278538,0.0016681124704790926,0.007640411066181178,0.021516149502555544
0.0022800775908169146,0.0060955683463775265,0.009251704992727754,-0.0018904731928789179
-0.034370183911780386,0.005779830009520943,0.007350868254547702,0.027468169701992628
-0.019513659843007056,0.0015385618571324144,-0.0008448477081723776,0.017980260156643744
-0.018525837223214575,0.00141031221384888,-0.004439725565232373,0.004683972877025655
-0.011761945337508045,0.015115924691789701,-0.009511098184991369,0.009393416121024966
-0.019262090042921357,0.0018603840946765093,0.004149837083073704,0.016600482458033312
0.054295852261576905,-0.0033515544586609908,0.0066614457754052975,-0.00926931807972646
0.034022785880901185,-0.003663137781444205,-0.008565123008613916,-0.008173787230341026
-0.018985013937648593,-0.010511278763312926,-0.0008497550044058028,0.004048795302231456
-0.01881414749540318,-0.002784055009771129,-0.0012290711767563092,0.0097810099170524
-0.021283940973704465,-0.003179883040292257,0.000414764063411073,0.006247101691362514
-0.029805615963713145,0.018805325945459053,0.008138584573896695,0.015523955567695879
-0.0002528972880757041,0.0023827493857960895,0.007234474778108815,0.005509962628085851
-0.002733582699900247,-0.0012273481066413065,0.00726245910427601,-0.002460952707264024
-0.0036407935841766548,-0.009359130848060657,0.005306337107342546,-0.0029074213091248996
0.009898636990410797,0.0005022703284743302,-0.006128868896018033,-0.00428225554812782
0.00892397285308702,0.0006138910327895264,-0.012779624993300487,-0.007945374041181622
-0.01680439336199689,-0.0036770789719827585,0.005652542928127474,0.030291541018732458
-0.020550275847936478,0.001634373412742838,0.000323777238058532,0.004235291320932137
-0.019773721288843735,0.01855342955313729,-0.0067054357713267725,0.010785278765254466
-0.019137081448334453,0.0021946707168799054,-0.010849124036063543,0.007574051292765997
0.043232133943387124,0.0015949881264633176,-0.0009423191656756091,-0.011012473719604045
-0.021083549742216434,0.0184179082836236,-0.000908394523683697,0.005596357798813574
-0.007039595361037904,0.006249953802640311,0.00849064689154514,-0.0029724059852061016
0.0355486597869547,0.0016411046300351742,0.0016292680473117618,-0.010431414643044819
-0.040865250882498164,0.0022711429732103945,0.007268189976951771,0.041190102152169304
0.012344958703896652,-0.0034441826741090746,0.008023639425526884,0.006516215751436127
0.008610376674361667,-0.0013557488347101,0.008575148695144419,-0.00451891614540156
-0.001035217896970017,0.0017051292688941636,0.000972091485337577,0.006434596297316013
-0.0007158540138387098,0.0015478662832994206,-0.00043141664292936643,-0.001669550752508242
0.07574889181999672,-0.0032815492602910543,-0.003393190981120002,-0.02268138066125701
-0.029715875844017442,-0.00847402609145819,-0.0025410515825550553,0.01457451370909488
-0.007039595361038195,0.0063010203096592055,0.008490646891545009,0.005393408895713513
-0.03968762998813674,-0.0022003524629281637,0.006133282367116907,0.03252267163242335
-0.010833973910648595,0.002177297422514473,0.00855763908220952,-0.004044221566886271
-0.0006486951624163351,0.002331682878777032,0.008287699710714296,-0.003896243394352499
-0.017115052336910783,-0.0025401431520731266,0.002759163584705848,0.02871368407778805
-0.018596593079366036,0.0006109817074109458,-0.003711150914946039,0.004825484589328688
0.042679098981606226,-0.004557827717376464,-0.0023873656116994713,-0.006169061106507279
-0.02058824772008641,0.0007418550358834798,-0.009614056728369524,0.004683972877025731
0.04838618298270902,-0.00722293681364005,0.00163886067388503,-0.010896147735810949
-0.021450974884594173,-0.009410210469112428,0.005620767565853675,0.008499069900836806
0.048382155072411136,-0.0025336079888760507,-0.003071896602604117,-0.012173693227026862
0.002335809480826345,-0.003148806081198545,0.005988035174137034,0.006008442135023412
-0.020755598948719672,-0.0014593540600264174,-0.009073811615620882,0.007225681516991746
0.009192861827264379,0.002254348657727251,0.008046173289153954,0.006013981350071695
0.03581515167545792,-0.0021099404062706398,-0.011320457681166553,-0.012433215017096662
-0.03451356114117962,-5.756316752509108e-05,0.006649884380914479,0.03220994890623788
0.013027255327882403,-0.0031702722232631805,-0.0028603033865498076,-0.008193839188792358
-0.006406094350351069,0.016805768313832722,-0.0048434570240044016,0.005647428292782475
-0.006274489424878293,-0.006550205379218084,-0.007009209395767303,-0.0017432705777733828
-0.019202342191623978,0.0008295385853277631,-0.0011023366723420455,0.007234532261977927
-0.018568320517589817,-0.002543813604283459,-0.007806388226654606,0.01027771241332854
0.04791958993673356,0.002693729254177199,-0.014156351745130746,-0.012205210800336326
-0.03130456852759525,-0.0025594977482822807,0.007085697613367203,0.030524651969272145
0.006018375256752112,-0.002644451994443346,-0.010881107560043998,-0.00930318729197066
0.0005945367030579934,-0.0035761269069427663,-0.004685399736028505,-0.005534042008456221
-0.009842624056761576,0.017183760984803325,-0.006282738127933233,0.004408093379847069
-0.019586069145180282,0.01831171180504803,-0.0009654286988150344,0.010527273660690666
-0.01892530186559689,0.015705083706368174,-0.004576058902335013,0.009035961075730771
0.03454788968162151,-0.003463862397119148,0.0006367667794804563,-0.0069167017155328595
0.007751342975501591,-0.003148277155192617,-0.00211720457330088,-0.005730118349515628
-0.02005912693535275,-0.021302233997318284,0.0011527831188388286,0.003426380603270208
0.0012383993294624585,-0.0035761269069425825,-0.004464331462456818,-0.00378985616592821
0.03821989107470934,-0.003148240972863897,0.009217227086429677,-0.006709339951775972
-0.018492148482473297,0.0005731848734036871,-0.00614583015440618,0.007225681516991711
-0.01895443866296742,0.002103349324196334,-0.0109404454287471,0.010539181076078895
-0.005193122874528069,0.017230608784112353,-0.010984319476464596,-0.003780732639305142
-0.0024699532177707983,-0.0213758030157386,0.003100848714168554,-0.0023995057762417962
0.003838756571443336,-0.03205351015193926,-0.005754438779865263,-0.008107989781978804
0.003333831371016921,-0.0086062876219054,-0.0036718288333517785,-0.001358282599923523
0.0150189037479425,0.006178684858456199,-0.00402062980589131,-0.0019284666390268143
-0.006835239491398248,0.0001459876938274332,-0.0014955812733970855,-0.0017044999758180773
0.008785001755691108,-0.003545861425486206,-0.008572968000614148,-0.009384525015691692
-0.006782027100920754,0.015682696770207227,-0.009545155844833092,0.009921753630381114
-0.021748999626739735,0.018311711805047766,-0.0009654286988150761,0.010527273660690555
-0.01874607815410405,0.015564099310264666,-0.0009926504603522922,0.008058272010951828
-0.03483849563202726,-0.002074232577169998,-0.008689903411455185,0.0109440087076698
-0.0008163739985261459,0.00014598769382748178,-0.0007566541539942018,-0.001669550752508242
-0.019001238711244317,0.0015281769341669443,-0.000965428698814913,0.00980613307241738
-0.0008265025394818271,-0.008702738120419579,0.0006525051769875334,-0.005668038543934967
-0.006847287844209959,0.015339329869901587,-0.0011703437623322155,-0.0017302895743525337
-0.007397954018966937,0.0161743220545085,0.004679864399208138,0.009457772923692612
0.04533681124390063,-3.694478396767953e-05,-0.012409063872136736,-0.015772996013284343
-0.019315356291213198,-0.0032509522092691936,0.006751850807224888,0.006058558803773546
-0.0008305304497802368,0.0016918595958821947,0.0036670449415943315,-0.005641770879856539
-0.018832617334924237,0.016642225014153925,-0.0009926504603525038,0.005596357798813657
0.009697374763193461,0.0031821857157491792,-0.0045502092695511795,-0.00995117412406283
0.08166155629318181,-0.003921144428585044,0.009521497034054763,-0.019776119238747017
0.0002728692632350954,0.001986818831970872,-0.004833190416313828,-0.0025834123654785122
0.008739265918646308,-0.012963951487370607,0.00602539165214927,-0.0031691883602250233
-0.017960824876484358,-0.00837561614702332,0.006303081528783262,0.022280773012471007
-0.0027470385279229487,-0.0012470374557737585,0.006257750414432259,0.005476792573611902
-0.011884563650608998,-0.0036054980815099433,0.0063460694022166,0.0028058201571913993
-0.018849724752358465,0.0019130632352900023,0.007457009984605717,0.016473224564695098
-0.006901967437251633,-0.007065646900323123,0.00014968073385256825,0.004200733181759182
-0.029421409530664328,-0.002092583296030119,0.007451130505296704,0.020532026384683117
-0.021245489860995587,-0.0025166353395957124,-0.0009959992866158847,0.00469048595192386
-0.03474440472080395,-0.0020742325771699426,-0.008724499718937014,0.016560054376839325
0.03431580841948767,0.0013149534334913546,-0.003951798297914345,-0.008132188963476873
0.0062261249009331054,-0.006627102875292962,-0.010106770570707555,-0.008030720463703123
-0.003658863746713245,0.006301020309659351,0.008412521768470661,0.00549755073398716
0.08274155489674592,0.008852495884136426,0.011933661505934674,-0.012384396420740247
-0.01881414749540318,-0.002784055009771129,-0.0012290711767563092,0.0097810099170524
-0.0009361568107136703,0.0008295385853278464,-0.0004314166429295399,0.004100638621288351
0.0011145871243348482,-6.508542636071354e-05,0.0013559708177389614,-0.005578111468054862
-0.0015007628424546782,-0.004668584007576082,-3.4890805547097004e-05,-0.0038966379602018153
0.03642561544080474,-0.001455547856343914,0.009514226839925255,-0.006709339951775875
-0.011209579696193614,0.0006710991797319391,-0.009545155844833113,0.006601552623399554
0.0005482080271666662,0.00014598769382742974,-0.0006682624232290553,-0.0016645079666571493
0.03805559647208442,-0.003269253591765102,0.00990599832166194,-0.009595932253942438
-0.0185261845013837,-0.0018891254812849617,-0.005635895816254934,0.016745664452050744
0.043264649903443794,0.0016924877819196188,-0.00094231916567529,-0.006730986890679483
0.03406123699361022,-0.0002472909912313928,-0.005813044014964394,-0.008154653937953837
-0.029296524539656296,-0.0023646105792393575,0.003247665020381093,0.027806333578717115
-0.020866831726562354,0.015829348925592422,-0.004724962927399552,0.006246435248193384
0.0001157792191332635,0.000592874222536028,-0.006613097316697989,-0.0016148545763888904
-0.0352007666571611,-0.002569984749142353,-0.0015310132818351883,0.008638939058319747
-0.0020308479928531076,0.002827723204814593,-0.003879211891838954,-0.003651657235846137
-0.021748999626739457,0.015563355136402203,-0.0009654286988148401,0.00756214387737781
-0.030073757326136263,0.0013428318922719049,-0.005002270411918995,0.01656005437683913
0.0016288166072624954,0.001562288673786251,0.006685559775294274,-0.002358039189065478
0.002280077590816998,0.006249953802640144,0.009097319536465164,-0.001890473192878911
-0.004458278485589606,-0.0005825869564590087,-0.002107963884514206,-0.006922863709637371
0.0025053694491124906,-0.0011959578347219557,0.004824655579228329,-0.0015422064709774905
-0.018734197397664937,0.0019130632352899121,0.007491606292087595,0.00904881174245168
0.04758271439118695,0.0017131892194019518,0.0016292680473120116,-0.01012223946270701
-0.01912101049214504,-0.0029688099201044676,-0.000784406070561558,0.007235198705147494
-0.031130542319989074,0.0001437047912994302,-0.001750685795299911,0.016813066142545765
0.002707700738577651,-0.0013068066296021696,0.0018894122039740946,-0.008840074487161845
0.04781075516698114,-0.002490030397412697,-0.011108864465112354,-0.012149162992124055
-0.021312321104941634,-0.003031492787479405,-0.0004149897213567566,0.007232194591889882
-0.005776247790646796,-0.003019876427123591,-0.0021546688186564744,-0.0037735531212372796
-0.020011951096123,0.018009317292176627,0.00035432242580046847,0.017210088159957296
0.0004955840664016692,0.006249953802640231,0.009642530162606269,-0.0038985697167490396
-0.019481823593468964,-0.001401422912036123,0.0030967097259653985,0.009176069635789853
0.04287648419942966,0.014488940290833321,-0.012779624993300376,-0.010115242901122753
-0.020659003576237928,0.0006710991797319633,-0.009614056728369524,0.00482548458932875
0.05120456973190449,0.0011070946470976145,-0.005375250931031479,-0.01033185597322872
-0.020578491102202653,0.020271493195979484,-0.000810739426312948,0.01844661172940399
-0.01276545606575194,0.019071711079839775,5.020116241027245e-05,0.0032869837573951503
-0.018937932171278593,0.001513727014216558,0.0077947965224437685,0.02151614950255555
0.00286522162637233,0.018087686538547414,-0.0015635006381131654,-0.006319631396320476
0.007710620038845303,0.01590055786514999,-0.0043446389794207785,-0.00180162557451094
0.0011628783957323974,-0.0032312628601370123,0.007567254831622024,-0.003204458000159987
-0.01910175869593167,-0.0027984643159349176,0.00034007882088378516,0.008818036058632517
-0.018983418322937012,0.01841790828362358,-0.0009083945236837976,0.005484333530424164
0.014815681467504269,-0.009592420148113845,0.00877491508029063,-0.0067232006772026814
-0.02068876770477379,-0.002516051266374327,-0.007710787824503695,-0.0011120060953056267
-0.006873690604107169,-0.0030198764271235565,-0.0008524131605519222,-0.0017296231311833138
-0.0182394496063428,0.01539114055078309,0.00023952130138991945,0.0066378259186832475
-0.0008265025394818271,-0.008702738120419579,0.0006525051769875334,-0.005668038543934967
0.009805109222568942,0.018442149049481764,-0.0031782339883303715,-0.009969594614349798
-0.01898203939474885,0.0015989327903184886,-0.0011023366723420178,0.0072603218605128
-0.021742434543012612,-0.009544906576242417,0.002176686690794783,-0.0022852982986492527
-0.019095077394517962,0.003157944949891023,-0.0010481980431620574,0.004471636828317624
-0.019252608803027968,0.00014541959037416702,-0.00951174506232444,0.017945173408035288
-0.005056828726317519,0.01642194573671743,0.0012557723878739296,-0.0025972685728993423
-0.009717820065350324,-0.008651671613400583,-0.00011917531356116576,0.006387257954494765
-0.010616062590282388,-0.0031488060811985692,0.006583552561778793,0.005724571905362536
-0.00036767128246259495,-0.003576126906942697,-0.004685399736028394,-0.005534042008456044
-0.03385419296359535,-0.0039664563927283465,0.00729504211317691,0.00788161772835384
-0.019185053540890326,-0.00240092689045239,-0.0010171687934304868,0.023498882929930624
-0.018360403451000595,-0.010673356012148145,-0.0007606804906694006,0.006702528210586485
0.04764177210774924,-0.006947401567537287,-0.0019372968301981652,-0.01836696184487336
-0.019513659843007056,0.0015385618571324144,-0.0008448477081723776,0.017980260156643744
-0.01814055188870342,-0.0023900091534479126,-0.008387961306376347,0.007312582630015725
0.0018682472765246677,-0.0036973057721930262,-0.0017598284776423022,-0.0028233048889824627
-0.011142748452247511,0.0007418550358834833,-0.009682063818360002,0.006629679892022105
-0.019043520854862023,0.003157944949890884,-0.0022803698049045293,0.00807669250123847
0.0025003803876917363,0.0022283639295335167,0.007985266271600802,0.006482710796288434
-0.02189637174647152,0.01909552840052533,0.007429123233935332,0.006189582707847786
0.04659955302173702,-0.00020211454110021648,-0.009445212871473312,-0.007364011134921279
-0.010508543603555007,0.002096756410551636,-0.007654713409154221,0.0048117401980695244
-0.004347556212315404,0.001359245706829739,-0.005892177849519831,-0.0069293767845359025
-0.02061766021924194,0.0023108919059326195,-0.011224548888506585,0.0044716368283175476
-0.01856428833592344,-0.0034174606974175376,-0.005407399735683438,-0.001131139387692725
0.006551324049473159,6.9090197752808e-05,-0.003508222970004464,-0.007932823000115326
-0.018274084987796993,0.0015681991884839465,-0.004525571895720889,0.008818036058632232
0.009321516014575149,0.006311055498763027,-0.004104060739294632,-0.00715216080870271
0.04728311001723423,0.0027581913800922633,-0.014010272779550498,-0.018141055587492662
-0.006290565687988345,0.017183760984803134,-0.006350745217923819,0.006629012231668771
0.0358555126275149,0.0006774157461523697,-0.006868874187876496,-0.008154653937953942
0.035740109852126056,0.015393275089706976,-0.012779624993300175,-0.010115242901122819
