in1,in2,in3,in4
0.10864432319796707,-0.09999980837255179,0.029220483593636735,-0.00037502771980055943
-0.1270550401546177,-0.0663713951195426,0.008232563306033124,-0.00036682978232341
0.08890194146321431,0.01275921450066092,0.003477182113164473,-2.590202278762721e-05
-0.015141827529833313,0.1583274742649762,0.007383356080575491,0.0004755285942931245
0.1002570773621454,-0.10245940392341485,-0.009477978817597946,-0.0005646209648982603
0.046798931571363986,0.41661924488538427,-0.006293554963195114,-0.00039566214111751846
0.09288068220372767,0.08791073957996595,0.019074093847346665,-2.3772937806199046e-05
-0.1276827339674615,-0.14999921170641647,0.009802025324091693,6.210223532370981e-05
0.005724443389132819,-0.14057721714635832,0.015845368219521545,-0.000395890181089438
-0.012524116321378023,-0.1623669029750109,0.0025340675240843463,-0.0006146416420163697
0.13398561618831933,0.25513259283910694,0.030860872056217348,0.0004922729939362339
-0.12828824894204827,0.06532001526033633,0.0023694716691732044,-0.00010214439366955722
0.023667977835219844,-0.16570140971495617,0.015997139899981083,-0.0001271104327716724
0.07521294767806716,-0.1627970435523152,-0.008873497679270974,0.000619779640620842
-0.07250418677165398,-0.13892968367746034,-0.027209628464094873,0.00074112931530812
0.08114235017191808,-0.10374517049869267,-0.0157433859376392,0.00032286276532449143
0.021694201560939652,-0.15801802810442162,0.0027488495690247486,0.0003540401053524142
-0.05056745584434365,0.40982671842147234,-0.03144074227268161,0.0002861533343341306
0.09468806073373047,0.1688749851281909,0.026450751264561465,4.8885203622901774e-05
0.03946178113467887,-0.1675620965964892,-0.0023879844095252567,0.0007278760524095512
0.007612091012745209,0.33297939304874635,-0.0009801128949208718,-0.00035068886646701797
0.04037650076918714,-0.16098010510935454,0.02670930056103514,-0.00022197243033678093
-0.15659557924259088,-0.14074122998337776,0.0017509441776475572,-0.00039609282189356776
0.0791917506774862,-0.16231981197009543,0.013794062931856435,0.0007034115690224274
0.0690479862603835,0.41450596639069365,0.01634592249281945,-0.0003242223534241778
-0.11112708717572223,0.4827034849470128,-0.01529210127666011,0.00015541530341777604
-0.08941717838397026,-0.11105907201374604,-0.0045285196461337385,-0.0005241621711212646
0.0436368676117319,-0.05615058794591882,-0.0347245685916139,-2.8363839760542353e-05
0.09302174580253067,-0.17086956819508906,-0.015509901395099085,-0.0005188658874583779
0.005510924091701189,-0.10782179138580858,-0.01312877479889999,-0.00011929570000038942
-0.12287783600813253,-0.1337236533406184,0.013494880242854525,-0.0002223766588482952
0.08205944600317103,-0.13815459641100264,-0.0022940008483692473,-0.0006152826529728789
-0.0836563831770453,-0.1544940860397034,-0.005294732440634296,0.0002550732891811944
-0.05545519983352641,-0.06326936965003255,-0.016074320054960834,0.0004813938930029703
-0.12287842843415066,-0.13369868068242652,0.013491790820949198,-3.2262710180808174e-05
-0.013486944093796,0.3312602011532165,-0.0008491359502188003,-0.00015064324334054108
0.10221661460886722,0.08803341682708792,-0.03110541523884429,0.00012927857840258627
0.026942491009939243,0.006227394335715175,-0.0077577735575518475,-0.0003557804781727722
-0.09266553709762272,-0.11169005422645585,-0.018735929254885018,0.0005010383913257796
0.0875621834958639,-0.17246500614084997,-0.00275823045529712,-3.173867539361941e-05
-0.1834413339027213,0.14104693363873955,0.011365010106564231,4.7452148080429774e-05
0.1117050219810288,-0.16345053674086218,0.009231693890084804,0.0007009381717911906
-0.14555166204530107,0.06299579625326847,-0.007885821054151105,-0.00041546839878101385
0.04897282111085477,0.16489194974839594,-0.0018337196889794752,0.00019418752168225833
