theta1,theta2,theta3,thetad1,thetad2,thetad3,tau1,tau2
0.008803003738322976,0.009069006806328175,0.008780127830448362,0.01228844238320978,-0.0014068329561324686,0.02337779650092124,0.010392927507559435,0.002056879083315557
0.0014388434390226884,0.0212538384270101,0.014071795605477805,-0.003051850643895876,0.0004436237982340975,-0.009185279704275559,-0.008329518281278148,0.004469036132097235
0.0023649675370673306,-0.016555722387773836,0.020372139263011187,0.020883907103112824,0.0035186185105925884,0.0035804131605795524,-0.0036754884187664167,-0.03553286412287328
-0.0008187646511054747,-0.010833886322521014,0.001801191153980284,0.014961630280528753,-0.020977052096809615,0.005522847578639061,-0.006657535894995643,-0.0028837179286139124
0.005891772849218949,0.018047376089152568,0.007651877010152509,0.01005892861740933,0.004932439578431026,0.0013110684426057805,-0.015315709796689789,-0.00156514438135282
-0.0030828915962148457,-0.011291617999474188,-0.019070506337143057,0.0020341926486719727,0.007947692222538499,-0.0255298770297141,0.016575524704796916,0.011606118139766508
0.0014189746876560189,0.023402854296423265,-0.0057211214857443154,-0.0030904153940223555,-0.029164685496262194,-0.0016193369371550193,0.001823926739749477,0.005656473754417319
0.01950428426833345,0.023480188666355168,-0.02057905125050326,-0.01149425941279966,-0.020228711629197697,-0.001302276963279352,-0.005988024268831523,-0.001395122608968201
-0.005643575529257622,0.02707437052329392,-0.02612526187584519,-0.0024048391921178917,0.009845566069795964,-0.0009070467523165839,-0.01382886438426518,-0.0017521263985406758
0.000833258485509733,-0.016239336658091737,0.007556731859842845,0.00403760523597403,-0.023223243145715625,-0.003381787598133063,0.0002489739032018722,0.0036354000511623578
-0.004258668113322997,-0.037216097289607925,-0.003690062703121416,0.008985057514338292,-0.014714910261687857,0.007613861164876393,0.001616550933747067,-0.0028776725303559132
-0.004828944106896257,0.025495936906053982,0.004144461594876848,-0.0026868464847405148,0.005324665728069462,0.002141688038905496,0.004918021857738493,-0.00041916612925983407
0.005793990218923031,-0.018626630019573723,0.006294357355151884,-0.0014996653979732384,0.005236566813219105,-0.0012532024397736326,-0.00027913562314852217,-0.0019382255488917931
-0.017508363068103647,-0.038688075115283244,0.022238065546467234,0.004332609916017206,-0.008542052955854453,-0.010434363795178283,-0.0073919297655423285,0.0010335740688301332
-0.0025008879899980907,0.026257256377310977,0.00843025564721642,-0.004618366762286219,-0.00270126669321738,-0.0018592033528145868,0.016375576352789283,-0.003774700616087239
-0.014290504471177357,-0.026086232200974474,0.014089579904363471,0.019117087321622084,-0.005271457376934137,-0.003098747731674255,-0.00859053236529939,-0.0022321349410783595
-0.0012553388930500592,-0.025822652971460934,0.024307714687926536,-0.003781600468215464,0.008697871202514312,-0.008591024789072171,-0.007354066414492449,0.0056887669449760935
-6.777679494397726e-05,0.019747315010854288,0.011589595053877088,-0.00037582524759437533,0.014777227225757791,-0.0016512684623400282,-0.0025592912861278905,-0.002727969545693605
-0.006264730430784807,-0.00476551160642083,-0.01291994934990294,0.005581691645440638,-0.0002047933567137488,-0.0002001483043034668,0.0026191871095271463,-0.005934080863282815
0.0036207427169600986,0.01002750641533341,0.006972666967482761,-0.008721439168566717,0.01548337324744182,0.020552300281467886,-0.009656352060181745,-0.0005005263671988506
-0.0003367703216425322,-0.01745129706887992,0.02850509021679555,0.01357198742315882,-0.002573924849430748,-8.863574124517819e-05,-0.015359123515231278,-0.005154553321145816
0.005569460799297085,0.015196784490630891,-0.013491433840422423,-0.008801169724691388,0.009391112246683712,-0.025570560957704276,0.0002270051212537698,0.00326763774809382
-0.007001082885832691,0.01619583168058155,0.010010085855211594,0.007210932237761418,0.0005415633817514101,-0.001372102584157698,3.437382266635938e-05,-5.491723616917951e-05
0.011321450856469656,-0.0007456842164195385,0.022612713529950184,-0.003059744321164612,-0.01363289439252446,0.009613399318286316,-0.02698977136186191,-0.0017461131896291532
-0.0024202044052742955,-0.019069043817974696,0.03579528815263777,0.039868033214693954,-0.006330303598017995,-0.002831154249963299,0.0013988984539395344,-0.009391472403492244
0.02068100607395211,0.021125036075001737,-0.017967991302410644,-0.0003052602410317483,-0.02940215441442669,-0.0011412692978268676,-0.023706340849399564,0.0015898666935307733
-0.0031475638676255052,0.016420489859013107,0.014855103809208972,0.005151555135136637,-0.0006910444909618042,-0.025390527675549175,-0.026237837641012098,-0.007570237846601576
-0.003877648494073016,0.019918575234356587,-0.014050862787734758,-0.0012586679926940344,0.00936250197035925,-0.00909006248343556,0.02462690481685455,0.00111626174194473
0.003566743253242438,-0.059591180494853443,-0.01921346294028417,0.004929656758194918,0.0006888626004968833,-0.0006362736537342782,0.004030949757212691,0.0015623811256318086
0.010615844232695307,-0.014979601946615125,0.019704744690940343,-0.004302478703714587,-0.0009134171505769621,-0.020795895887272688,0.024548370963051222,0.004955905934174842
0.0011769402495451914,-0.028777696135498396,0.016856759585085326,0.0030793288946151885,0.004600611221222664,-0.0007696261136304564,-0.005721602124827243,0.0028003037401608064
-0.0008303575487362685,-0.01950231025616331,0.03541340169594415,0.01124060285375236,-0.0005604661575385195,-0.015059480753682884,-0.02740360110998151,0.0029866597808542727
0.006779770469382135,-0.029400151075351565,0.014063476622104588,0.0011189493948505456,-0.002997296470971321,0.005709132187423267,0.004052108219691701,-0.0059165804201648554
-0.000791628807782982,0.01683389759631406,0.0033168265422186018,0.0007217504680157132,-3.6026777256083914e-05,-0.0009846513980911187,0.003739307204882296,-0.005299775831756136
-0.00094514574039474,0.01775078076266113,-0.007798764436018023,-0.0011009061819030348,-0.004892204673517338,-0.0027663779485792937,0.003958734841573818,-0.010436457223835436
-0.0012069241177473239,0.02316568600847584,0.027687240342299097,-0.007638292491435941,-0.0010813204646110165,0.006452843834956486,-0.004480080952246987,-0.0039019651412963707
0.010988985669045395,-0.06124573368685571,-0.05788562520628872,-0.002662483402660884,0.0002225641650813598,-0.013774516659123548,-0.004767312249967015,-0.008430450853847322
0.0004121321695191582,0.024933991643644484,0.000979370649371862,-0.0048877527245452974,0.0002311608450753927,-0.001197013700292203,-0.008276409045571375,-0.005009708967946809
0.00697601951162026,0.019265553878886513,-0.03274859244908614,-0.0007089906051045564,0.008104023905027458,-0.026989724663041885,0.00780220610329084,-0.04217076500398771
-0.001229623702310348,0.020756766153233623,0.012735523932036938,-0.0094153889885971,0.0022037354012330087,-0.001858486818415767,0.0003076342372666952,0.0025045851497423003
0.005410912526505621,-0.024205863383554318,0.024271670828262846,0.0006640389391352579,-0.02612524878411066,-0.008343834654206333,0.0017200134722959622,0.0008789069638365753
0.0015050690543089579,-0.056352499652476705,-0.08606832433030721,-0.002664022229966704,-0.0010606531515007823,0.003419563277846283,-0.009418526135739791,-0.0049744923540524025
0.000770370349997343,-0.03896675577901653,0.00912048121861053,0.000761353739670392,-0.0023641429500921244,-0.0074054874323663195,0.007464575025297361,-0.0020039098972366026
0.0010768829669277336,-0.014681777284258579,0.003680330548967759,0.010791821319432446,0.002888392114923189,-0.010107138132765195,-0.0258614547351996,-0.0034465947094417717
0.01029108357429584,0.010548944576865456,0.011933142637922757,-0.0014696033057712346,-0.0022184339591435065,-0.008845386584599827,-0.007543338070313113,-0.0019388296618348191
0.00010091094317958571,0.01819499146796394,0.01354120160426405,-0.008029179978938315,-0.002109787590446905,0.012460723272391767,8.168971254739199e-06,0.0008789068219207507
0.0028346764871049757,-0.022437573440018205,0.00021086428846636002,0.00043371957824345914,-0.021986508366607503,-0.0002213401794433495,-0.007805551416817165,-0.0035390116146632386
-0.009590941094217015,0.02044241605911935,0.017185008886314534,-0.008698219411429915,0.006549280873366755,-0.011338555318968623,-0.02513563314364069,-0.0011591536502043413
-0.006387794552814241,0.007610377462137403,-0.00035064324594673117,-0.003785396557478709,-0.0029576943474156955,-0.0014094353403364245,0.00957946987095332,-0.008576311558485024
-0.002904291533288181,0.0094165785383611,0.015539498432761301,0.009918010566915825,0.0005665016458148014,-0.001298323733466042,0.004324594167016801,0.007203003390913926
0.001692546689793989,-0.023708568929206773,0.026409028009289813,0.0007669736118542849,0.00036568087481317867,-0.0018286822565964003,0.004453862878538285,0.0007729418277740568
0.0004686738465513596,-0.000848746312516177,-0.002805782786437401,-0.004566212591670789,-0.019286066754942856,-0.0016141871597085897,0.00226466714910099,0.006109929747524695
0.007820201531762105,-0.01615565475679608,0.0013041035022052089,-0.009862597793340727,0.012123315926109123,0.010312585620653104,0.006069661708105176,-0.003631493768521713
0.0004055772111532102,0.012864231702827598,0.003504072300025529,-0.0027111863635834368,-0.0053158948066688964,0.002677132210561199,-0.022640638000908334,-0.0017072364616961804
-0.0011949832098818863,0.026996905095520683,-0.007521031936009782,-0.0030393366075696805,0.003941056638956079,-0.0015637874205907207,0.0042461461623509635,-0.00364774901242481
-9.104773402220101e-05,0.013742394682906913,-0.01338081290182623,0.000684887468814916,-0.0018808545938560073,-0.02661190346025283,0.005740818804218652,-0.005044095750365914
-0.00255638091053266,0.01636027211234682,0.01574852761910074,-0.004951895038286821,-0.000358326630932956,-0.009391445723317886,-0.0028651957497710465,-0.003793002754449831
0.00016086495206479867,0.017157852372953145,-0.04369587380687406,-0.009109898027919616,-0.0008944209714731241,0.018022481421629603,0.00169991468105999,-0.01670883875517619
-0.0037906585662138975,0.003912670857849576,0.01797555434703831,0.0008668410153615767,0.0030468972112451184,0.006619661451805238,0.002119918171848586,0.015963494702464057
0.006748715776772787,-0.059266024444784404,-0.006348753621180715,0.012666229401316068,-0.0172161158223947,0.010425179748308106,0.014226804012343993,0.007138886629115972
0.01126794408616548,-0.0031950494675408204,0.03895698237135302,-0.0023753661016623524,0.010744561507588336,0.005927874844698724,0.0036371693185397493,-0.002230035410040899
-0.005893240915877326,-0.023669353929304044,0.0272362420360247,0.0006178395180474958,0.006053654537314473,-0.00687674947579701,-0.007946491149209773,9.814301416987553e-05
-0.006652661286648973,0.021520795570952767,0.021292582164208373,-0.000631214402970785,0.0040064567866779175,0.002433788465602051,0.02063719109410332,-0.0017201839983463241
0.0011608910007135792,0.010223426083723685,0.00922047375639273,-0.009999071852082372,0.011364574517522496,-0.009035945140180125,0.0009579415619373408,-0.000869436195918491
0.0024339242123425087,-0.015439990502028218,0.00046613194403185773,0.013874586235909266,0.013443952300718848,-2.836045764742154e-05,0.0022746576908088956,0.00518624671867916
-0.015395842628819434,-0.05253488432793382,-0.06910488647222522,-0.0011534458299478634,0.0065938255914620506,0.010444337589400159,-0.014500119318564727,-0.003526472095932289
-6.066132443340033e-05,0.009500640525703971,0.013991046323662597,-0.00273484319022722,-0.0017497164266450163,0.012428586091314031,-0.01188336350094703,-0.0009925984229360307
0.0015202569365496826,0.03164809982407662,-0.028539606312910692,-0.0032266357257253134,-0.0051895492005915485,-0.0006889774927070994,-0.015366945380256288,-0.006175546499944852
0.000507135591336319,0.008517995666889981,0.007873374652294866,0.004772123095535048,-0.003127604691755187,0.011274491778441774,0.015542674920388626,0.0009359423858778769
-0.0069998426735402575,0.005577779243389626,-0.03444750448067988,-0.029913041560422706,-0.0058339518280256936,-0.0013534947832425405,0.0037196099658807005,-0.004452531183049797
0.0067308750464803585,-0.024396585769596506,0.019277693940060476,-0.0023875964879989248,0.0034781216084957475,0.011976192088354199,-0.00566561974939845,-0.0001995069583256917
-0.005681205142112455,0.02259658759832409,0.003370500382922987,4.2434418485256045e-05,0.00018293960605345223,-0.00037283813527655245,-0.0001804960256531294,-0.005147883301689502
-0.0033122441754454834,0.0020375756408486274,0.0027499809038069763,-0.029617577293089524,0.017161107213724266,0.00017427879004250357,-0.006116062977484273,-0.00010126342943735447
0.003587791315147304,0.0252529051516741,-0.005424619561149872,-0.0076747504969438525,2.418314842947758e-05,0.012943087123689242,0.010570391903320948,0.008988687650078802
0.0006114464317043683,0.023784956380015636,-0.008447865977173681,-0.0004266367199874943,-0.0022963821036474617,0.011436820145164225,-0.004918972337529796,-0.0031320144477344665
0.00188491674831949,-0.045620972133817966,-0.01211796881329446,-0.005215582823469504,0.007933784924802324,-0.001521375668900326,0.005696197079760698,0.011554450636818286
-0.00025534494859846824,-0.003675291360844067,-0.033691507396243874,-0.00315327938397731,-0.004021039522829499,-0.010361723384686886,-0.0059058478290126455,-0.0012421181599299204
-0.00294381690309152,0.01165321861988047,0.009912953598158684,-0.012687452795959672,0.006734534291993971,0.0057724779177279265,-0.0013077376456487703,-0.002560231679961774
0.003377801751806561,-0.050927828527632044,-0.05879697409556028,-0.004237573687519329,0.009883435229460434,-0.019709420720736177,-0.023757581208433402,0.0004611179956368217
-0.007099490456638213,0.010352635474432118,0.005364256061258649,0.04389445698970841,0.015553454538186455,-0.0016519520382086428,-0.007341642799831555,0.0037336505353450684
0.004824511990660849,0.011983086939368968,0.01683892753720278,0.010228950551578058,0.014483992582275805,-0.0032904186986741774,0.004238692954892195,0.0017596722145875356
0.0017154493303521146,-0.05099833718793745,-0.051529767992950545,-0.0015034732265131884,-0.008387355215492664,-0.024220205177863417,0.001080613911151898,0.0054996859289351
0.00946453035587344,-0.05433486475405228,-0.052012795927978646,-0.002664023414963787,-0.029164895236492187,-0.00019691830305826677,-0.009287453008549548,-0.006127511047181608
0.007686644214959945,-0.0006732126658870949,0.012332236159415554,0.001970932838462662,0.0019827822787420665,-0.0016047323885418213,0.010466291355235233,0.009493360685450696
0.003008819257929049,0.02440319703590332,0.004993322894686774,-0.0018670052204813221,0.0066332773367564525,-0.019011575879085606,-0.002588085092249358,-0.004108354108674175
-0.0019729634338904456,-0.02512756371923869,0.019266051029875286,-0.028757775792053873,-0.0007326618872937687,-0.0014928594217413667,-0.005784189173153452,-0.00015014486511547714
-0.0017782921691738562,-0.02142324562583671,0.003988756922029333,-0.0015660859914052982,0.0001003980466296895,-0.00041551705485298567,0.012186760855572557,-0.00777353834680149
-0.004232628214927328,0.010715303013722088,0.017457370600530178,0.007346068175066143,0.005451938868988166,-0.010080361694097536,-0.00816669269260905,0.0010352588622342916
-0.0009183662037055007,0.016787331335601355,0.015421636809905383,-0.014443809539079706,0.009563991586367256,-0.0020038068393866196,0.006859828988711044,-0.006248875273125525
0.006796884269941059,-0.04235836480486957,-0.06367401816873326,0.006113381062235215,-0.007970568432694303,0.0004893441597620864,0.0043549749013923715,0.0027759595527535354
0.0008365156622157643,0.0260379487276077,-0.012894457052151644,-0.0048623176018397305,-0.005276186148325613,-0.0020251790483792453,0.004847280701001502,-0.002795965340875419
-0.0015452117735436366,0.0012798681188198723,-5.563057604502861e-06,0.011562076921973976,-0.0016671274290198223,-0.0005153177082538856,-0.015928829289617984,0.010885810351087917
0.004059789260228014,0.022701059093077625,0.004539529618762835,-0.002182071235917807,0.006202182999679029,-0.007978512365193584,0.0012433985741365523,-0.001815247337023422
0.008193789690733186,-0.049754642126105975,-0.06353044237267381,-0.019126387935309137,0.0013353827155771804,-0.0005532572155907012,0.0036288065683274216,0.0014603116710980857
0.0001592693839755771,-0.01929186225505099,0.004767309495381095,-0.008318484090623302,-0.023898213765450933,-0.00679954977262584,0.002391957749923096,0.004898626460915528
-0.005278099397817787,-0.00679140495970114,0.026094777122849605,-0.012984638663984381,0.009292722777241762,-8.863555817376599e-05,-0.015720357723179326,-0.008109559734662371
-0.0017356546038675424,0.017394427055404567,-0.018945399775391662,0.006114612061352996,0.003397240269751847,0.0014829803563299725,0.0019289848818665484,0.004586816288176062
0.001745056292841135,0.018396010126386184,0.013526859846853133,0.009272357177166764,0.003665966455425525,0.010786947437695095,0.0034996662906238065,0.0015227499050753397
0.00028052523874133595,0.018188280321302704,0.003318283706903496,0.00391916921592898,0.005146968740792426,0.010146433625902396,-0.007598028144666109,-0.027922700443438114
-0.014709040234486576,0.001769470579567313,0.02469678986072533,-0.0023120135352725155,-0.00552625501155856,-0.0001237440336318077,-0.027822600136200578,-0.012959242816482263
-0.0022959469641956887,-0.03544158324741163,0.030421732788994234,-0.0053839858812946215,0.009080267188094931,-0.001489481681869121,-0.0033995724675201233,-0.010998764563174467
0.007417259992588202,-0.03637788573617065,0.0023592494910670246,-0.0008852662330581691,-0.020159181234382418,0.0011687275086130523,-0.004076720030534841,0.002439232153551931
-0.0028589339667840913,0.01887099500213354,0.007912856947808057,-0.011257351123151325,-0.03283965872157191,0.02962263734141986,0.01628551799484661,0.002362771874382382
0.0019845708864077993,0.03193694992008676,-0.027148541446243075,0.0055960399139495486,-0.03384866031862427,-0.002713538405441064,0.0021542247888587697,-7.799072492690844e-05
0.004163497324500942,-0.015053360956055691,0.0006464577175323838,-0.00263527630482396,0.007784451907589352,-0.0018684734077680787,-0.008879249589783787,0.0006118477895146173
0.0038574327414940823,-0.0578731416832831,-0.009966963978040921,0.0021390290799594702,-0.0062326795657475995,0.0024161628144127797,0.005800272483201221,-0.007819980232488533
-0.002727002620697555,0.025691727419693923,-0.009500561227400974,0.0006325506468614264,-0.007227391769488609,-0.013191763547204798,0.005175227135419869,-0.0037649699179899115
-0.0034864010484452618,0.030747173875570192,-0.04327867999389054,-0.004550800764844539,-0.0064335804993198055,-0.0011041463201954295,0.0049150436336086005,-0.006290602200088039
-0.005493470671630946,0.007678821173452085,0.0051265097232093375,-0.007986897103843338,-0.0017859352160067826,-0.0013547781805197095,-0.006946975234008963,-0.0012076615918250252
0.0010884103008674956,0.022692429271482236,-0.024604280268862057,0.0030086867653187355,0.008806572152035598,-2.3819256396509503e-05,0.003193207615897767,-0.0037861699830917944
0.007652539332706959,-0.02005776837326266,0.035013143546524364,0.03954902254541713,0.0179534180221103,-0.009973165693737221,-0.00517940686004504,-0.005273313415902
-2.755700264639449e-05,0.023590141557512084,0.005074581586179312,0.000131506627514235,-0.004892207148529247,-0.00312103174555867,0.021641604314247765,0.0070525981514226975
0.012671638267380325,0.01958132768528822,0.007953320770036753,-0.0055283272394111346,0.006735841274261484,-0.009660655938443686,-0.02535011516298566,-0.0020013321396850255
0.022088385062558072,-0.04959179675720975,-0.046345559439488954,-0.008957721109901264,0.008758402726479934,-0.00034397858239356566,-0.004598614763645901,-0.008525888095299406
0.004476420550119528,-0.014768937231529321,0.01082376485069586,-0.001886080351613896,0.00984022936366849,0.017379965380543736,0.0008326565154961191,0.0023087142209212153
-0.000313341008765497,-0.015541512414103394,0.017105291525522925,0.00893036117298258,0.00951884351315953,-0.009072068147716113,0.003312576029981912,0.00985558695310638
-0.016173913443373156,-0.028392342092025735,0.018360461486237493,-0.009941176806177435,0.0016159841205392704,-0.024777997913814725,-0.0011177286150909679,-0.006879135930822005
-0.009529095723515138,-0.0020444514013476696,-0.05156925281598451,0.011526037480150002,-0.006411163907675554,0.008115590437537176,-0.002089363982280077,-0.0032649051064536742
-0.0034450894608388516,0.04055557828857789,-0.04548194065831963,0.005318090467226064,0.008491713065476674,-0.0003930207973434664,-0.005351266673633014,-0.0037848961069470166
0.006648541051717,0.015927547978503223,-0.006251823957477153,-3.6432913370562647e-07,0.006547661862203024,-0.009162049793061754,0.0011143355241843497,-0.006962339609861376
-5.2546990769605784e-05,-0.015505134195089188,-0.004949741617554754,-0.029750337413379093,-0.02015930469263164,-8.515817352701405e-05,-0.0007911633820760801,-0.0031219259443736984
-0.003726660051516187,-0.015932589434442007,0.01619515726396011,-4.431592424702577e-05,-0.03087067841773944,0.0013184756239255392,0.00035764402860689534,-0.0109888929298946
-0.0071537432315806615,0.02003610823409914,-0.028625331220172516,0.001716869491906357,0.000790973429169067,-0.0006806295883087319,-0.012401229256675358,0.008456702462264471
0.003119436945234255,0.02298531189986658,0.005432106839759124,-0.0049538938871451915,-0.004671524767364772,0.009548014190934978,-0.028937315079427872,0.007437456081310913
-0.00017103145519907492,0.010442492167154876,0.017404088440395517,-0.004499962938683327,0.00785361315806706,-0.001023944573743005,0.008360476391656038,-0.005235608170429855
-0.005276030441124957,-0.026379612800620504,0.02113293286448443,-0.009319843029692004,-0.0043469572237560105,0.021258760286228993,-0.010154299772921063,-0.01508152829465412
-0.0006688631744610485,-0.06316174236933428,-0.008003211369117058,0.0009304307897885881,0.004101477242651429,-0.006296168069044742,0.00201415131205605,0.0036509397356283106
0.0016684539303888496,-0.02597321285946022,0.02791806473476549,-0.0004677563522543192,0.009523883039043087,0.005740302474725826,0.004481686177707849,-0.0003351621088527341
-0.0020162911216419915,-0.04180557644792954,0.021453811409927505,-0.0007361787231195491,0.01277931903657458,0.005247996429602301,-0.0010542641750403616,0.0043887747199762486
-0.0058242107161450285,0.02824097625130715,-0.006394353799876455,-0.005761461009581803,-0.00647847963656694,0.008924724407139298,-0.02559792310992879,0.014953836892332336
-0.006144242039748282,-0.009053549853109138,0.00323720691601417,-0.022680180895896226,0.0019484823757694204,-0.008058288504679998,-0.004860587880724939,-0.007449536838701768
0.0012403147603785025,-0.02487851154378451,0.019308898959841073,-0.02892086046224552,0.0004558416633379265,-0.0091096322224254,0.0022563025568212523,-0.0004193570812543318
0.00028838558707944273,0.023566579740671976,0.007140668721426116,-0.004979609628518421,7.946240334292393e-05,-0.020809813581761864,0.0010387553274631492,0.006854172099204286
-0.0014639519594964456,0.014514218134539665,0.034278910500662715,-0.0008933922776153697,0.004834681459835561,-0.004324671593450352,0.01542010449937412,0.0058965131881691096
0.0074589749532083804,0.002027157945292117,-0.02747416501385819,-0.004742707181544551,0.0067490075344130915,-0.009779633397147753,0.0026466301566078695,-0.0012386958641665193
0.008579768681809874,-0.025679625589222883,0.015404646229176405,-0.025111424315543515,-0.0030569096903005875,0.014064548925274898,0.0016443663012413907,0.00676670705136798
0.00544201233131579,-0.039460359076658735,-0.0023690646631377432,-0.007778880256982014,-0.004235459776151772,0.02129503428936004,0.0018314448197682895,0.006570514046010521
-0.0013856792960851017,0.020033478958266005,0.00990413500723376,-0.0026796581759339234,-0.0002215601546424282,-0.0018700159404958835,0.013637363343011761,9.6278924317586e-05
-0.0017491280720347002,-0.037931563656954645,-0.0010246232393241825,0.003639126461176678,-0.03478414326764287,0.0016981570536182041,0.004029291949101869,-0.0070183803552672785
0.006155437517733439,0.018765464565583548,-0.02921996403308137,0.010072173507440642,-0.016082408545982297,0.004067565055120549,0.004649927766550169,0.0030159516533215767
0.009413415579568915,-0.021094541670310996,-0.014999477749779088,0.039507212180466864,0.019624802864733223,-0.0008062901056948169,-0.014565135392404737,-0.006130956380140211
0.0006290403604512079,0.007530588533197177,0.014116486295348106,-0.008942599726574851,0.002515035825116292,-0.01033260476305373,-0.023605429112911226,0.000241779489176603
0.0001633196558266936,0.02244973008547531,-0.02445414160262995,0.011493221275863242,0.00965591241348364,0.00015961798457872142,-0.005277688459271469,-0.025390564467225728
-0.0016158696015670937,0.025018277995643164,0.006357801340875187,-0.02909211433643394,-0.021934497135026095,-0.013956144459190818,-0.005889449663105438,0.007596735043185103
0.00011214374928193716,0.015250526483569461,0.00370432890313002,-0.02171582756156012,-0.001133331517378421,-0.002685055312656179,-0.006832015111332844,0.004160242706537249
0.005475380430619112,0.02089678798686899,0.011553271190041313,-0.007312049523705486,-0.00398449497989244,0.005884572924602659,-0.006898067539646495,-0.00017177325061389255
0.007640345171802662,0.01893775841026073,0.005206536273161713,-0.010135771017698927,0.010046548988137914,0.010417040015970033,-3.25317751794299e-06,0.012819171414488854
0.0056659093754632545,0.021275193072500802,0.011316336619002358,-0.006087112409727917,-0.032733403573433524,0.002215092058692662,-0.0013579587766102165,-0.004244996140400572
