in1,in2,in3,in4
0.007029027877003949,0.0015772438871456754,0.03628911525373842,0.033237905176459075
-0.013151298174924358,-0.03232537754660147,-0.012476149932971796,-0.04438003020145637
-0.012285539935729131,-0.06646002990063306,-0.06265002654642263,-0.04120165042810678
0.0075905985214216876,0.0017944909597727293,0.03942903135709496,0.1062405457751015
-0.0264523721483121,-0.06570027265322456,-0.11121916586030522,-0.038101163664206385
0.0678953808998671,0.03659408124242962,0.0397439712392781,0.0353679836550302
-0.013243915783529042,0.0011473846122914272,-0.011981056045673746,-0.04519282331891774
-0.00925171791406075,-0.05523531046155744,-0.12374181878097945,-0.23489396283034641
-0.014261479027676882,-0.03294349756631407,0.035109291953345834,0.03193431986064324
0.007784238620739417,0.0016875512604400747,0.07656444668600354,0.03461769287976157
0.0478383255325365,0.0017180254219510416,0.03879396406156724,0.03418129894097169
-0.027481290681578813,-0.062469608276376314,-0.05578588698790146,-0.11323716088865013
0.005744420293277708,0.03464239789051783,-0.011688867500252983,-0.046497879361461755
-0.03496002835214171,-0.03466238722682395,-0.013025418039218431,0.09584726885376842
0.0051236042902919054,-0.06641937031839054,-0.013186621663986577,-0.0440648448929361
0.004808074534130569,0.034885342566636175,-0.062246183225235674,-0.04416890375844621
0.006156684054424488,0.001443743882290141,-0.012595268276091018,0.03150798712221291
-0.02956358201920381,-0.03247008127011789,-0.060010693328945625,-0.0414838136288574
0.0077818774691501835,0.03731066438593968,0.03922247141933576,0.10831235794310878
0.049658817460273896,0.06483084168022288,0.07248942157939536,-0.05170570758171089
-0.0442898729070627,-0.11865793062394454,-0.1352559101240639,-0.08953991077654738
-0.03471917922637592,0.0011978783349699956,0.030309646666907483,-0.046628093618835305
0.025868062737366998,0.036709646633560064,-0.01226535855381971,0.0327539522810993
0.06915360930122207,0.10324686423010389,0.039051328825990994,0.03672638002914516
-0.07082495448215459,-0.09501934259505665,-0.0995322610148679,-0.03545050106889534
0.007219007367720978,0.035777455704671036,0.03608063288249789,0.03399375573582402
-0.0147194925979926,0.0017191612937167491,0.03811982724022532,0.10479865819618596
0.028208138121926768,0.0360798501864487,0.03734444125287929,0.03447900781628736
-0.0331273559670302,-0.06832978882249399,-0.013109602570971789,0.028854439696556898
-0.04763312487004391,-0.061253599651315015,-0.011986284171881266,-0.11819090274556154
-0.01239780641924404,-0.03274061059428841,-0.06200231705236973,-0.042054086506946156
0.0272966748268217,0.09774628741258118,0.03335580188755492,-0.05031161743387938
-0.031084059749355436,-0.03386360703163434,-0.06473212383424168,0.027696793879145684
0.007394355646580142,0.06917540994736303,0.03580276336133313,0.034702635266436715
-0.03160030633900604,-0.06525509441076979,-0.012686036522534909,-0.042950876565390365
-0.013683251978126337,0.001373260490004219,-0.012367943423316985,0.031005444215864653
-0.01331976807159567,0.03430209066889081,-0.011459234575750321,-0.04595293448529881
0.030209789524911324,0.03509450450971879,0.07779468755647959,0.03584303430751155
-0.060756477807806145,-0.1283409963467475,-0.057369370648143694,-0.037647843977482776
0.005945671684479403,-0.033945683381917675,-0.013110620679964165,0.030704379060934678
-0.04930093502677392,-0.09481275662238653,-0.15022430339603704,-0.03346458154953272
-0.03205955162683519,-0.032069325604847494,-0.01222700406149168,-0.04380859878015333
-0.014347691780154354,0.001503975906793617,0.03497965648189856,0.03272938905979966
0.005547894291153793,0.0012153135437289325,-0.012216445789645577,-0.04573840637042742
-0.014034720413092866,0.06547562038120805,0.03117769215121311,-0.048644416127927796
0.052176929062733024,0.06792264922476678,0.07873264757108535,0.03699045951765634
0.007963764791304298,0.03480578396989767,0.07527398520670014,0.03535778861412035
0.024260496009495855,0.03495497319030055,-0.011910281029465328,-0.04701320744339632
-0.03359151619762407,-0.03345673224669097,-0.012636438042967345,0.029684005251674077
0.04621788977920428,0.13751916467513534,-0.010686399445291025,0.035211425835284416
-0.036603710064155054,0.035088091521658454,0.03344992210807153,0.03295161962092584
0.007169001664535352,0.001445246885462062,0.07024399862157556,-0.04932797116375212
-0.030608522043047953,-0.06890064319608644,-0.06536926795089468,0.026871323451156073
0.0068257796255601355,-0.033159690589884765,0.03642625563704692,0.032440698068885415
0.029652410237250668,0.03761275827946812,0.0404834857533131,0.10967901203746513
0.004604004919177784,0.001074620528678856,-0.06315739920579894,-0.04340961530287991
0.03034036524714326,0.10601259178206704,0.03982663387113536,0.11335228331835362
0.028581418253032356,0.0696757362813894,0.037055361026054195,0.03518771121705312
0.026970558513687612,0.06652893935547159,0.03370354694993637,-0.04968958596344446
0.006601481360891906,0.03403109856188419,0.03273010683780411,-0.048491174419318675
0.029814952317745974,0.0017609607636626945,0.0791100924530205,0.035102302916336175
0.006775180489716134,0.06602837036172207,0.03245700484601407,-0.04918297733156945
