Scorer_1,Scorer_2,Subject
-1.1076427933416594e-05,-3.602385026022327e-05,2.4509517681465395e-06
1.1761567805587011e-05,-3.602385026022326e-05,2.4509517681464785e-06
-2.2495425802918953e-05,-3.6023850260223526e-05,2.450951768146126e-06
3.425699360850524e-07,-3.602385026022328e-05,2.4509517681464447e-06
2.3180565675088726e-05,-3.6023850260223316e-05,2.450951768146438e-06
-1.1076427933416757e-05,4.584853669482974e-05,2.4509517681462143e-06
1.1761567805587025e-05,4.584853669482991e-05,2.45095176814635e-06
-2.2495425802918628e-05,4.5848536694829954e-05,2.450951768146289e-06
3.425699360849304e-07,4.584853669482978e-05,2.4509517681462143e-06
2.3180565675088807e-05,4.584853669482994e-05,2.4509517681463566e-06
-1.1076427933416608e-05,-7.696004373774991e-05,2.450951768146458e-06
1.1761567805586848e-05,-7.696004373775008e-05,2.4509517681463024e-06
-2.2495425802918614e-05,-7.696004373774983e-05,2.4509517681463972e-06
3.425699360850253e-07,-7.696004373774993e-05,2.450951768146404e-06
2.3180565675088536e-05,-7.696004373775014e-05,2.4509517681462753e-06
-1.1076427933416757e-05,4.912343217303146e-06,2.4509517681461736e-06
1.1761567805586997e-05,4.912343217303302e-06,2.4509517681463566e-06
-2.2495425802918844e-05,4.91234321730316e-06,2.4509517681460855e-06
3.425699360849304e-07,4.912343217303187e-06,2.4509517681462007e-06
2.3180565675088726e-05,4.9123432173032885e-06,2.4509517681463024e-06
-1.1076427933416649e-05,8.678473017235648e-05,2.450951768146404e-06
1.1761567805586903e-05,8.678473017235642e-05,2.450951768146248e-06
-2.2495425802918763e-05,8.678473017235646e-05,2.450951768146167e-06
3.425699360851066e-07,8.678473017235657e-05,2.4509517681463633e-06
2.318056567508874e-05,8.678473017235648e-05,2.4509517681462617e-06
-1.1076427933416649e-05,-3.6023850260223215e-05,-4.357247587815585e-06
1.1761567805586889e-05,-3.602385026022345e-05,-4.357247587815713e-06
-2.2495425802918567e-05,-3.602385026022327e-05,-4.3572475878155575e-06
3.4256993608503883e-07,-3.6023850260223215e-05,-4.357247587815646e-06
2.3180565675088617e-05,-3.6023850260223465e-05,-4.357247587815761e-06
-1.107642793341669e-05,4.584853669482993e-05,-4.357247587815761e-06
1.1761567805586997e-05,4.584853669482984e-05,-4.35724758781572e-06
-2.2495425802918702e-05,4.584853669482978e-05,-4.357247587815829e-06
3.4256993608503883e-07,4.584853669482997e-05,-4.357247587815734e-06
2.3180565675088726e-05,4.584853669482983e-05,-4.357247587815774e-06
-1.1076427933416703e-05,-7.696004373775007e-05,-4.357247587815869e-06
1.1761567805586957e-05,-7.696004373775022e-05,-4.357247587815822e-06
-2.24954258029185e-05,-7.696004373775002e-05,-4.35724758781572e-06
3.425699360849575e-07,-7.69600437377501e-05,-4.357247587815903e-06
2.318056567508867e-05,-7.696004373775023e-05,-4.357247587815842e-06
-1.1076427933416622e-05,4.9123432173034715e-06,-4.357247587815666e-06
1.1761567805587052e-05,4.912343217303383e-06,-4.357247587815578e-06
-2.2495425802918824e-05,4.912343217303146e-06,-4.357247587815869e-06
3.4256993608503883e-07,4.912343217303458e-06,-4.357247587815686e-06
2.318056567508878e-05,4.912343217303383e-06,-4.357247587815612e-06
-1.1076427933416798e-05,8.678473017235648e-05,-4.357247587815768e-06
1.1761567805587038e-05,8.678473017235653e-05,-4.357247587815639e-06
-2.2495425802918567e-05,8.678473017235655e-05,-4.357247587815659e-06
3.425699360849846e-07,8.678473017235654e-05,-4.357247587815795e-06
2.3180565675088834e-05,8.678473017235659e-05,-4.357247587815639e-06
-1.1076427933416676e-05,-3.6023850260223594e-05,-1.1165446943777668e-05
1.1761567805587025e-05,-3.602385026022363e-05,-1.1165446943777668e-05
-2.2495425802918553e-05,-3.602385026022332e-05,-1.11654469437776e-05
3.4256993608501173e-07,-3.6023850260223594e-05,-1.1165446943777729e-05
2.3180565675088726e-05,-3.6023850260223655e-05,-1.1165446943777695e-05
-1.1076427933416716e-05,4.584853669482987e-05,-1.1165446943777526e-05
1.1761567805587025e-05,4.5848536694829893e-05,-1.1165446943777438e-05
-2.249542580291885e-05,4.584853669482989e-05,-1.1165446943777716e-05
3.425699360849575e-07,4.584853669482987e-05,-1.1165446943777546e-05
2.3180565675088753e-05,4.58485366948299e-05,-1.1165446943777458e-05
-1.1076427933416838e-05,-7.696004373775023e-05,-1.1165446943777722e-05
1.1761567805587187e-05,-7.696004373774993e-05,-1.116544694377733e-05
-2.2495425802918797e-05,-7.696004373775004e-05,-1.1165446943777736e-05
3.425699360847949e-07,-7.696004373775023e-05,-1.116544694377777e-05
2.318056567508886e-05,-7.696004373774999e-05,-1.1165446943777343e-05
-1.1076427933416622e-05,4.912343217303363e-06,-1.1165446943777506e-05
1.1761567805586889e-05,4.9123432173031395e-06,-1.1165446943777587e-05
-2.249542580291869e-05,4.912343217303444e-06,-1.1165446943777573e-05
3.4256993608506594e-07,4.912343217303363e-06,-1.1165446943777485e-05
2.318056567508859e-05,4.9123432173031395e-06,-1.116544694377762e-05
-1.1076427933416622e-05,8.678473017235648e-05,-1.1165446943777472e-05
1.1761567805586943e-05,8.678473017235635e-05,-1.11654469437776e-05
-2.249542580291877e-05,8.678473017235648e-05,-1.1165446943777743e-05
3.4256993608514725e-07,8.678473017235657e-05,-1.1165446943777506e-05
2.3180565675088726e-05,8.678473017235639e-05,-1.1165446943777614e-05
-1.1076427933416852e-05,-3.602385026022361e-05,-1.7973646299739677e-05
1.1761567805587174e-05,-3.6023850260223343e-05,-1.7973646299739338e-05
-2.249542580291883e-05,-3.6023850260223554e-05,-1.7973646299739704e-05
3.4256993608483555e-07,-3.602385026022358e-05,-1.7973646299739725e-05
2.3180565675088848e-05,-3.6023850260223343e-05,-1.7973646299739393e-05
-1.1076427933416662e-05,4.584853669482997e-05,-1.7973646299739433e-05
1.1761567805586875e-05,4.5848536694829744e-05,-1.797364629973954e-05
-2.249542580291871e-05,4.5848536694829954e-05,-1.7973646299739528e-05
3.425699360849982e-07,4.584853669482997e-05,-1.7973646299739453e-05
2.3180565675088604e-05,4.584853669482979e-05,-1.797364629973957e-05
-1.1076427933416662e-05,-7.696004373774985e-05,-1.7973646299739352e-05
1.1761567805587025e-05,-7.696004373774992e-05,-1.797364629973927e-05
-2.2495425802919034e-05,-7.696004373775018e-05,-1.7973646299739772e-05
3.425699360850253e-07,-7.69600437377498e-05,-1.7973646299739345e-05
2.3180565675088712e-05,-7.696004373774995e-05,-1.797364629973931e-05
-1.1076427933416716e-05,4.912343217303133e-06,-1.7973646299739718e-05
1.1761567805587025e-05,4.912343217303099e-06,-1.797364629973959e-05
-2.2495425802918587e-05,4.912343217303295e-06,-1.7973646299739596e-05
3.425699360849575e-07,4.912343217303133e-06,-1.797364629973971e-05
2.318056567508874e-05,4.912343217303126e-06,-1.7973646299739616e-05
-1.107642793341677e-05,8.67847301723564e-05,-1.797364629973955e-05
1.1761567805587052e-05,8.678473017235648e-05,-1.797364629973942e-05
-2.2495425802918695e-05,8.678473017235651e-05,-1.7973646299739575e-05
3.425699360849304e-07,8.678473017235643e-05,-1.797364629973963e-05
2.3180565675088848e-05,8.678473017235654e-05,-1.7973646299739447e-05
-1.1076427933416527e-05,-3.602385026022327e-05,-2.478184565570124e-05
1.176156780558712e-05,-3.6023850260223235e-05,-2.4781845655701286e-05
-2.24954258029189e-05,-3.602385026022358e-05,-2.478184565570166e-05
3.425699360851608e-07,-3.602385026022328e-05,-2.4781845655701293e-05
2.3180565675088807e-05,-3.602385026022326e-05,-2.4781845655701327e-05
-1.107642793341673e-05,4.584853669482971e-05,-2.4781845655701578e-05
1.1761567805587011e-05,4.584853669482988e-05,-2.4781845655701483e-05
