state,account length,area code,phone number,international plan,voice mail plan,number vmail messages,total day minutes,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,number customer service calls
5.9244184085400776e-05,-0.00018283345350937453,-0.00012367660798190627,-0.0006226838411021163,0.0,0.0012956388490783866,2.487046702299267e-05,-0.005265645178951672,0.0004261192743433639,0.004244736875189119,0.001868122170708375,-0.0003765176389424596,-0.0021016388304997235,0.001447160473180702,0.00044476267270511017,-0.0018909655229799682,1.6579304938204585e-05,8.33333353511989e-06,0.00014621964466641658,1.2235062968102284e-07
0.0001801466173492372,0.0005245000356808305,0.00012367648538202046,0.0006244906596839428,0.0,-0.0010451614251360296,-2.4870447814464568e-05,0.00036108889849856496,-4.815139807760715e-05,0.0010818462260067463,0.003121818070067093,-0.00027476750314235686,-0.0026535543357022106,-0.0011160455166827888,0.0005086506530642509,0.0018909655045717955,-1.5970831736922264e-06,-2.2916665766388178e-05,9.523710235953331e-05,-1.2235715985298156e-07
-5.591092922259122e-05,-0.000536147877573967,0.00012367648538202046,0.00026184663642197847,0.0,-0.0012286586361005903,-2.5988300330936907e-05,0.004905907320789993,7.37407524138689e-05,-0.004353123575565405,0.0031707069755066188,0.0004012027755379677,-0.0024815244879573583,0.003570648111635819,-0.0005592802306637167,-0.0028201604401692747,-1.5970831736922264e-06,-1.2499997392296791e-05,-0.00013946288963779808,-1.2235715985298156e-07
-5.686331074684858e-05,0.0002435355680063367,-0.00019926288165152074,-0.0004350498411804438,0.0,-0.0013293334608897567,-2.4870447814464568e-05,0.0005381862865760922,7.37407524138689e-05,0.001594866121886298,-0.0018681217276025563,0.00037651811726391315,0.002101638945750892,-0.0014767748198937624,-0.00044476242270320655,0.001909079411998391,-1.4495966024696826e-05,-8.33333469927311e-06,-0.00014621964655816554,-1.2235715985298156e-07
-6.757759605534375e-05,0.0002738918643444777,0.00012367648538202046,0.0003424383420497179,0.0,-0.001546600852161646,-2.4870447814464568e-05,0.005957261312287301,6.272380240261555e-05,-0.003787421708693728,-0.004867443913826719,0.0003143917326815426,0.0009599878615699709,-0.0013767061149701477,0.0005124140903353691,0.0019425660371780395,-1.6579297371208666e-05,-8.33333469927311e-06,-0.00033676019171252847,-1.2235715985298156e-07
6.78872458229307e-05,4.5787887793267145e-05,-0.00012149397494795266,-0.0005856419564588578,0.0,0.005515615780786902,2.487046702299267e-05,0.038250082383165136,0.0009790173440705984,0.006549510854147229,0.02285995030164486,4.2144351391470995e-06,0.005748079529439565,-0.0055152817143243734,0.000450298230862245,0.0016503005790582392,1.4495971845462918e-05,-2.499999973224476e-05,-0.0005865169618846267,-1.8911138595285594e-05
-5.924426252022386e-05,0.00023212977568618954,0.00015886165667325258,0.0005596570484340191,0.0,0.0019954147562384603,-1.1755786836147309e-05,0.00025062388274818656,-0.00042612028308212756,0.0003596261399798095,-0.002132639567134902,-3.9089033380150794e-05,0.0006723594677168875,0.0066432427149266,0.0005196543561760336,-0.0048262975900433954,4.800403025001287e-05,-8.33333469927311e-06,-0.00039665543939918277,-9.083934128284454e-07
-1.3805599883198738e-06,0.00027609725948423146,-0.00019926288165152074,-0.0004954805178567767,0.0,-0.0012813710374757648,-2.4870447814464568e-05,0.00040550125879235566,-4.815139807760715e-05,0.0013353361072950065,-0.0011292032070923596,-0.0006754825823009014,0.0016048819897696376,0.0036316793237347158,-0.00044476242270320655,-0.0027985907020047305,-1.5970831736922264e-06,-8.33333469927311e-06,0.00014658845495432615,-1.2235715985298156e-07
0.00018252756912261246,0.00025087709189392627,-0.0002563266269862652,0.00047892916016280653,0.0,0.0030674613639712334,-2.4870447814464568e-05,0.000490691646700725,6.272380240261555e-05,0.0010961316397879273,-0.0004991264140699059,0.0003923618700355291,0.00036259109270758927,0.0034414880978874862,-0.00042224135715514423,-0.0026624368550255896,6.090291310101747e-05,-8.33333469927311e-06,0.0003424729802645743,-9.083934128284454e-07
0.0002743995026685297,0.00022389187011867762,0.00012367648538202046,0.0003722283104434609,0.0,-0.0014622643077746033,-2.4870447814464568e-05,-0.0008205948630347848,7.37407524138689e-05,-0.0001686906989198178,0.0031474937323946505,0.00021467809565365315,-0.0026981911552138626,-0.0013827121525537222,0.0004966460913419724,0.001909079411998391,-1.5970831736922264e-06,-8.33333469927311e-06,-0.0004475488676689565,-1.2235715985298156e-07
-5.42797171510756e-05,-0.0004730810225009918,0.00012367648538202046,-0.000491491686552763,0.0,-0.0013654984021559359,-2.4870447814464568e-05,0.0003998991963453591,-4.815139807760715e-05,0.0013801737735047936,-0.0018681217276025563,1.434648409485817e-05,0.002101638945750892,-0.001411171479849145,-0.0005555167933925986,0.001909079411998391,-1.6579297371208666e-05,-1.2499997392296791e-05,8.442629128694534e-05,-1.2235715985298156e-07
6.400608879630453e-05,-0.0002238918591319816,-0.00012605756033735817,0.00043324295082129537,0.0,0.0012426867220710846,2.487046702299267e-05,-0.005358520844965824,-7.374045613687485e-05,0.004476128953392618,-0.0028774978576984723,0.0006754818136687391,0.002626569449203089,0.0013406001425028081,-0.0003253175917780027,-0.0019090794164367253,3.68041597539559e-06,8.33333353511989e-06,-0.00014658843938377685,1.2235062968102284e-07
-6.400616839528084e-05,5.848066415637732e-05,0.00012605743948370217,0.0006943292589858174,0.0,-0.0011391223641112446,-2.5988300330936907e-05,6.0349038103595374e-05,7.37407524138689e-05,0.0014661860198248178,0.0031757069763261826,-5.0552161410450936e-05,-0.0024815244879573583,0.003667390738846734,0.0005086506530642509,-0.0029050426837056876,-0.004001596993766725,-0.005666358442977071,9.118304820731283e-05,-1.2235715985298156e-07
0.00018347995064686983,0.00014116680715233086,0.00012367648538202046,0.0006610185280442238,0.0,-0.0011892516072839498,-2.4870447814464568e-05,0.005284339445643127,7.37407524138689e-05,-0.00453921556530986,0.003114115361822769,-7.545399479568005e-05,-0.002726569559890777,-0.0014936775772366672,-0.0004485258599743247,0.0018909655045717955,-1.5970831736922264e-06,-1.2499997392296791e-05,0.00014658845495432615,-1.2235715985298156e-07
0.00018252756912261246,-0.00036894134245812893,-0.00019926288165152074,0.0006967607187107205,0.0,-0.001306427582167089,-2.4870447814464568e-05,0.005401869472116232,7.37407524138689e-05,-0.004484030130552128,-0.0018681217276025563,0.0004223514348268509,0.002101638945750892,-0.0016809840558562428,-0.00044476242270320655,0.001777637694031,-1.6579297371208666e-05,-1.2499997392296791e-05,8.442629128694534e-05,-1.2235715985298156e-07
-5.924426252022386e-05,-0.0013207948207855224,0.00036594881676137446,0.0006985677499324084,0.0,-0.0012629501102492213,-2.4746991693973542e-05,0.005229640346951783,6.272380240261555e-05,-0.004309675424592569,-0.002734337990405038,-0.000654446566477418,0.00194302876945585,-0.0014764473377726973,-0.00023567149881273508,0.001562115643173456,-5.432621575891972e-05,-1.2499997392296791e-05,-0.0007019390095956623,1.478237099945545e-06
-0.0005876696691848337,0.0002312333940062672,0.00015886165667325258,3.0359544325619936e-05,0.0,-0.0002597173070535064,0.00018019750714302064,-0.0007367692317347973,-4.815139807760715e-05,-6.330471951514483e-05,-0.0004991264140699059,-0.0006363761867396534,0.00036259109270758927,0.003396336000878364,-0.0004335586342494935,-0.008293206174857914,6.090291310101747e-05,-8.33333469927311e-06,0.0006146279466338456,-9.083934128284454e-07
-5.0946383853442965e-05,0.0002564535615965724,0.00012367648538202046,-0.0012325746100395917,0.0,-0.00019996829796582461,-1.1632330715656281e-05,0.005216751437401399,6.272380240261555e-05,-0.004342365237534978,0.00315082706627436,-0.0001356853637844324,-0.0026981911552138626,0.003233345398912206,0.0004926825687289238,-0.002795360693708062,-9.142732247710228e-05,-8.33333469927311e-06,-0.001066344657447189,-1.2235715985298156e-07
-5.924426252022386e-05,0.00022006181767210366,0.00012367648538202046,0.0006179188285022974,0.0,-0.0012765818601474166,-2.4870447814464568e-05,0.00055330706294626,7.37407524138689e-05,0.0011419185379054398,-0.002226229707011953,0.00036976137198507786,0.0023403264908120037,0.003630287387641147,-0.00044476242270320655,-0.0028744276193901895,-1.4495966024696826e-05,-8.33333469927311e-06,0.0005722641409374774,-1.2235715985298156e-07
-4.8565432080067695e-05,0.00027609725948423146,-0.00019926288165152074,-0.0009271462168544531,0.0,-0.0011750037549063564,-2.4870447814464568e-05,0.0052085568872280415,-4.815139807760715e-05,-0.004283592006540857,-0.0010974915034603328,-0.000520235407166183,0.001633260394446552,0.0037271339271683244,0.0005124140903353691,-0.0028470741119235752,-1.5970831736922264e-06,-8.33333469927311e-06,-0.00013946288963779808,-1.2235715985298156e-07
-3.761305008083582e-05,-0.000463826647028327,0.00012367648538202046,-0.0012477214820683002,0.0,-0.0013453532429412007,-2.4870447814464568e-05,0.005358835719525814,7.37407524138689e-05,-0.004493718406883999,0.0031923189491499214,0.00031815290451049806,-0.0026450326037593184,-0.0014924963854718953,-0.0004503908241167665,0.0015773117821663617,-4.118042066693306e-05,-1.2499997392296791e-05,-0.00013946288963779808,1.478237099945545e-06
3.738957457244396e-05,0.0002407935308292508,-0.00019926288165152074,0.00037403534166514875,0.0,-0.0014696607412770391,-2.4870447814464568e-05,-0.0005931214103475213,7.37407524138689e-05,0.00024281022255308925,-0.001100824837340042,-0.0005830396898090839,0.001633260394446552,-0.0018813331914134324,0.00025495496578514576,0.0018693534936755896,-3.6804145202040673e-06,-8.33333469927311e-06,0.0002714461204595864,1.478237099945545e-06
3.500862279906869e-05,-0.0004533597733825445,0.00012367648538202046,-0.00048472010996192694,0.0,-0.0017487636348232627,-2.5988300330936907e-05,-0.0010108811932150275,-4.815139807760715e-05,-0.00011459712404757739,0.012075337700080126,-0.0005809563584625721,-0.00972332454752177,-0.0010062669008038937,0.0002511915285140276,0.0001890060305595398,-3.6804145202040673e-06,2.4999997112900018e-05,-0.0004475488676689565,1.478237099945545e-06
-3.0246787500800564e-05,0.0004174698097631335,-0.00012605756033735817,-3.219064812583383e-05,0.0,0.0016382558459372377,2.487046702299267e-05,0.006176069281864329,4.815100051928312e-05,-0.004752010417305428,0.002685406008240534,0.0006064849640824832,-0.0014147018769290298,0.0019529127192072337,-0.0002549552381969988,-0.0016432231391445384,1.6579304938204585e-05,8.33333353511989e-06,0.0006448463021661155,-1.4782449397898745e-06
0.0001801466173492372,0.00024081683368422092,0.00015886165667325258,-0.00029929333832114937,0.0,0.003547474555671215,-2.4870447814464568e-05,0.0004577311535831541,7.37407524138689e-05,0.0011875494301784783,-0.0005275047838222235,0.0004270465509034693,0.00033421268803067504,-0.0013396070350427181,-0.0004215540725272149,0.002258691587485373,8.81958520039916e-06,-8.33333469927311e-06,0.00019561443012207746,-9.083934128284454e-07
3.500862279906869e-05,0.0002733785251621157,0.00015886165667325258,0.0007046787301078439,0.0,4.358701407909393e-05,0.0001805678755044937,-0.0006549252348486334,7.37407524138689e-05,6.802522460930049e-05,-0.0004991264140699059,-8.218091679736971e-05,0.00036259109270758927,0.0009784811153076588,0.0005236178787890822,-0.002644322947598994,-0.0005457173846662044,-8.33333469927311e-06,-0.005028876725118607,-9.083934128284454e-07
8.194274734705686e-05,0.0002442333789076656,0.0001612426107749343,0.0005667208787053824,0.0,0.00011450654827058315,-2.4500079452991484e-05,0.00041709466837346553,-4.815139807760715e-05,0.0013997540611308068,0.0011318927619140594,0.0003923618700355291,-0.0017026643350254744,0.0008832216705195606,-0.0004229653615038842,-0.0024641800671815874,-0.0005457173846662044,-8.33333469927311e-06,-0.004720790747087449,-9.083934128284454e-07
-5.924426252022386e-05,0.00018283346202224493,0.00012367648538202046,0.0006244906596839428,0.0,-0.0013153271144255997,-2.4870447814464568e-05,0.005268375459127128,6.272380240261555e-05,-0.004434382134350017,-0.001100824837340042,-0.0006768339313566685,0.001633260394446552,-0.001727090065833181,-0.00044476242270320655,0.001777637694031,-3.6804145202040673e-06,-8.33333469927311e-06,9.118304820731283e-05,-1.2235715985298156e-07
7.190477102994919e-05,-0.0005720021645538509,0.0001612426107749343,-0.0009150473517365754,0.0,0.0032394484430551527,-1.1755786836147309e-05,-0.0010985650937072934,7.37407524138689e-05,-0.0007326205575373024,-0.000445793071994558,0.0001239844784140587,0.00036259109270758927,0.0031282166368328036,-0.00042028516414575277,-0.002631043656729162,6.090291310101747e-05,-1.2499997392296791e-05,0.0005227360525168478,-9.083934128284454e-07
-5.924426252022386e-05,-0.00038233503233641385,0.00012367648538202046,0.0006967607187107205,0.0,-0.001265960861928761,-2.4870447814464568e-05,-0.0005445052729919552,7.37407524138689e-05,-0.007953979937592521,-0.002734337990405038,-7.399811409413814e-05,0.00194302876945585,-0.0014421775180380792,-0.00044476242270320655,0.0018909655045717955,-1.4495966024696826e-05,2.4999997112900018e-05,-0.00033676019171252847,-1.2235715985298156e-07
-5.924426252022386e-05,0.00018222521524876355,0.00012367648538202046,0.0002888949867337942,0.0,-0.0001590375183150172,-2.4870447814464568e-05,0.005285878037102521,7.37407524138689e-05,-0.004573356426553801,0.0031474937323946505,0.0004012027755379677,-0.0026981911552138626,-0.0015025173488538712,-0.0005592802306637167,0.0008257460989989341,-1.5970831736922264e-06,-1.2499997392296791e-05,9.118304820731283e-05,-1.2235715985298156e-07
5.9244184085400776e-05,0.0005610857689680415,-0.00015886179309745785,0.0002470772871311056,0.0,0.000280198643267795,-0.00018056800279737218,-0.0004083465231815353,-7.374045613687485e-05,-0.001314583230705466,0.0004991263500414789,0.0007280863211781252,-0.0003625911823473871,-0.0009188408264890313,-0.0005356227181619033,0.0026009959679868188,0.0005457174469120219,-2.499999973224476e-05,0.0047207906846597324,9.083893564820756e-07
-6.400616839528084e-05,0.00020440178690478205,-0.00019926288165152074,0.0006203502882272006,0.0,-0.001447549997828901,-2.4870447814464568e-05,0.005261768689379096,7.37407524138689e-05,-0.004404123924905435,-0.002740651072235778,-7.608144544064999e-05,0.00194302876945585,-0.0019850503397174177,0.00026695952750742434,0.000656428785296157,-1.6579297371208666e-05,-8.33333469927311e-06,-0.00012121869483962655,1.478237099945545e-06
-5.924426252022386e-05,-0.000536147877573967,0.00012367648538202046,-0.00048715156968683006,0.0,-0.0011874378006905316,-2.4870447814464568e-05,0.005273203919641673,6.272380240261555e-05,-0.0045988128904718905,0.0031474937323946505,-0.0006310006137937307,-0.0026981911552138626,0.003650591893820092,0.0005086506530642509,-0.002870709472335875,-1.5970831736922264e-06,-1.2499997392296791e-05,9.118304820731283e-05,-1.2235715985298156e-07
-1.3805599883198738e-06,0.00019973512273281811,-0.00019926288165152074,0.0006411573267541826,0.0,-0.0013122162455692888,-2.4870447814464568e-05,0.0004446932952851057,6.272380240261555e-05,0.0016663496161345394,-0.0019825429294724017,-0.0006754825823009014,0.0016048819897696376,-0.0019539018464274703,0.00026695952750742434,0.0015618760976940393,-1.6579297371208666e-05,-8.33333469927311e-06,3.955956781283021e-05,1.478237099945545e-06
0.0001801466173492372,0.0002312333940062672,0.00015886165667325258,0.00047892916016280653,0.0,0.0029504206497222183,-2.4870447814464568e-05,0.005227305259322748,7.37407524138689e-05,-0.004750391085399315,-0.0005275047838222235,-1.4291731640696525e-05,0.00033421268803067504,0.0034400961617939174,-0.0004215540725272149,-0.0026624368550255896,6.090291310101747e-05,-8.33333469927311e-06,0.0003978783870115876,-9.083934128284454e-07
3.500862279906869e-05,0.0002564535615965724,0.00012367648538202046,0.00031179763376712797,0.0,-0.0013688715593889356,-2.4870447814464568e-05,-0.0007112354401033372,-4.815139807760715e-05,-0.0001368193537928164,0.0031474937323946505,-0.0005830396898090839,-0.0026981911552138626,0.003630287387641147,-0.0004605304216966033,-0.0027985907020047305,-1.5970831736922264e-06,-8.33333469927311e-06,-0.0004475488676689565,-1.2235715985298156e-07
-5.924426252022386e-05,-0.000463826647028327,0.00012367648538202046,0.00032075101044029,0.0,-0.0014798098756000399,-2.4870447814464568e-05,0.00040055978344753383,-0.00042612028308212756,0.001040088003501296,0.003119115362642333,0.00040255412459373475,-0.002726569559890777,-0.0015116378827951847,-0.00023943493608385324,0.0018813499808311462,-3.6804145202040673e-06,-1.2499997392296791e-05,0.00014658845495432615,1.478237099945545e-06
5.427964482805692e-05,-0.00029898420856625305,-0.00012367660798190627,0.0008001275492279092,0.0,0.0012220617512139142,2.487046702299267e-05,-0.0004169958395505091,4.815100051928312e-05,-0.0014579457393301709,0.001868122170708375,0.0006098511852906086,-0.0021016388304997235,-0.0037257414524356136,-0.0005124143703142181,0.0027985908967093566,1.4495971845462918e-05,1.2499999720603227e-05,-8.442627571639605e-05,1.2235062968102284e-07
9.536367142573e-06,0.00022794159129261972,0.00015886165667325258,-0.001443115707952529,0.0,0.0014293483877554536,-1.1755786836147309e-05,0.005136873800074682,-0.00042612028308212756,-0.00446039269096218,-0.0004907930886838585,0.00184689479181543,0.00036259109270758927,0.006620319304056465,0.0005196543561760336,-0.005433634447399527,6.090291310101747e-05,-1.2499997392296791e-05,7.463662885129452e-05,-9.083934128284454e-07
-5.42797171510756e-05,0.00022389187011867762,0.00012367648538202046,-0.0011733275139704346,0.0,-0.0014437348255887628,-2.4870447814464568e-05,0.00048198095988482236,7.37407524138689e-05,0.0011080624850001186,-0.002226229707011953,-0.0001212934497743845,0.0023403264908120037,-0.0016316354623995722,0.0005124140903353691,0.0017928338330239057,-1.6579297371208666e-05,-8.33333469927311e-06,0.0005722641409374774,-1.2235715985298156e-07
3.9973168168216946e-05,0.00022114983294159175,0.00012367648538202046,-0.0009464553697034716,0.0,-0.0014275072934105992,-2.4870447814464568e-05,-0.0005779258022084832,6.272380240261555e-05,0.00030400305171497167,-0.0011292032070923596,-0.0004250898165628314,0.0016048819897696376,-0.0015319675323553384,-0.0002383848140016198,0.0015653152950108051,-3.6804145202040673e-06,-8.33333469927311e-06,0.00032685152720659974,1.478237099945545e-06
0.0001801466173492372,-0.00034160284558311106,0.0001205837307497859,0.0006203502882272006,0.0,-0.0013241796335205435,-2.4870447814464568e-05,0.0005132183991372586,7.37407524138689e-05,0.0013103475410025567,-0.0010325212858151645,0.00035536945797502993,0.0017332603852264583,-0.001955293782521039,6.403856328688561e-05,0.0015621935517992824,-3.6804145202040673e-06,-8.33333469927311e-06,-0.00013946288963779808,1.478237099945545e-06
0.00018511116271838546,0.00022389187011867762,0.00012367648538202046,-0.0007396967615932226,0.0,-0.0014072177419438957,-2.4870447814464568e-05,0.0004767042049206793,-4.815139807760715e-05,0.0014579456811770796,-0.002734337990405038,0.00033192350529134276,0.00194302876945585,-0.0016316354623995722,0.0005124140903353691,0.001795751601457596,-1.6579297371208666e-05,-8.33333469927311e-06,-0.00010611425386741757,-1.2235715985298156e-07
3.761589032365009e-06,-0.00018283345350937453,-0.00012367660798190627,-0.0006244909385713981,0.0,0.0012772539764046088,2.487046702299267e-05,-0.0004657838059210917,-7.374045613687485e-05,-0.0016553327762994742,0.0011008248031430413,0.0006768331650528125,-0.0016332604771014303,0.001447160473180702,0.00044476267270511017,-0.0018909655229799682,3.68041597539559e-06,8.33333353511989e-06,-9.118303263676353e-05,1.2235062968102284e-07
-5.924426252022386e-05,0.00022114983294159175,0.00012367648538202046,0.0003722283104434609,0.0,-0.00145230480004102,-2.4870447814464568e-05,0.0005171538051217795,6.272380240261555e-05,0.0014709473389666527,-0.0018744348094332963,0.00037651811726391315,0.002101638945750892,-0.001955293782521039,0.00026695952750742434,0.0015799900051206351,-1.6579297371208666e-05,-8.33333469927311e-06,8.442629128694534e-05,1.478237099945545e-06
-6.400616839528084e-05,-0.0004516518954187632,0.00012605743948370217,0.00077505714725703,0.0,-0.0012001731852069497,-2.4870447814464568e-05,0.005366866514086723,7.37407524138689e-05,-0.004273170997621491,-0.0011292032070923596,0.00038716761395335197,0.0013548819953575731,0.003573029056424275,-0.0005555167933925986,-0.0026905665919184684,-1.5970831736922264e-06,-1.2499997392296791e-05,0.00014658845495432615,-1.2235715985298156e-07
3.0246716924011708e-05,0.00026779631269164384,0.0001612426107749343,0.000489019313827157,0.0,0.003748631130438298,-2.5988300330936907e-05,6.182178854942322e-05,-0.00042612028308212756,0.0005335329473018646,0.0009805947972927242,0.00043954653665423393,-0.0015560427389573305,0.0034919857629574836,0.0005305399233475328,-0.002645901222713292,6.090291310101747e-05,-1.2499997392296791e-05,0.0006700333533808589,-9.083934128284454e-07
1.2030336074531078e-06,0.0005981201352551579,0.00012367648538202046,-0.0008001274382695556,0.0,-0.0012340888613834977,-2.4870447814464568e-05,0.0004678088647779077,6.272380240261555e-05,0.001801285349065438,-0.0019492028292734177,2.4140104651451112e-05,0.001890701367519796,0.003630287387641147,-0.00044476242270320655,-0.0027985907020047305,-1.4495966024696826e-05,-2.2916665766388178e-05,-0.00013811153825372458,-1.2235715985298156e-07
0.0002743995026685297,-0.00014720242470502853,0.00012367648538202046,0.0006985677499324084,0.0,-0.00133577233646065,-2.4870447814464568e-05,-0.0005932519910857081,7.37407524138689e-05,0.0001732529525179416,-0.0011265004996675997,-0.0002059731539338827,0.0014278972195461393,-0.0013467229146044701,0.0005004095286130905,0.0018909655045717955,-1.5970831736922264e-06,-6.874999031424523e-05,-0.000443494813516736,-1.2235715985298156e-07
-5.924426252022386e-05,-0.0013931160513311624,0.0003628560621291399,0.0006943292589858174,0.0,-0.0011650418723002077,-2.4870447814464568e-05,0.0004473473457619548,7.37407524138689e-05,0.001266625247662887,0.0029058761766646056,-6.8021751940250394e-06,-0.002598191164433956,0.0036661027150694282,0.0003057296888437122,-0.0028888233797624706,-1.5970831736922264e-06,-1.2499997392296791e-05,-0.00013946288963779808,-1.2235715985298156e-07
3.521126229315996e-05,-0.00012825077632442117,0.0001612426107749343,-0.0047323159244842825,0.0,0.00025395669508725404,0.00018019750714302064,-0.006579175925580784,7.37407524138689e-05,0.005726365976734087,-0.0005425198457669467,-0.0039610302215442065,9.203531080856919e-06,0.005444662822410465,-0.0004335586342494935,-0.0028013553051277995,6.090291310101747e-05,-6.874999031424523e-05,-0.00019220488145947458,-9.083934128284454e-07
-5.686331074684858e-05,0.00025087709189392627,-0.0002563266269862652,0.0005596570484340191,0.0,-0.00031687278766185045,-2.4500079452991484e-05,0.0004321188188623637,7.37407524138689e-05,0.0005869331082794815,-0.0012664233043324202,5.505578592419624e-06,0.0008309696440119296,0.0009776872652582824,0.0005349351558834314,-0.0024641800671815874,-0.0005586162675172091,-8.33333469927311e-06,-0.005035633482038975,-9.083934128284454e-07
0.0001801466173492372,-0.0004116050142329186,0.0001296520885080099,0.0005719717498868704,0.0,0.0032451544189825653,-2.4870447814464568e-05,0.0004310567339416593,7.37407524138689e-05,0.0013484390464145691,-0.0005841814598534257,0.00047152851941064,0.0010959244042169302,-0.0016498284647241234,-0.00028612077119760215,0.0020955940615385773,8.81958520039916e-06,-1.2499997392296791e-05,-9.043691447004676e-05,6.922008469700813e-07
-5.924426252022386e-05,0.00022006181767210366,0.00012367648538202046,0.0006179188285022974,0.0,-0.0012287247506901622,-2.4870447814464568e-05,0.00522491178009659,7.37407524138689e-05,-0.004537342741386965,0.003119115362642333,-5.128414370119572e-05,-0.002726569559890777,0.003630287387641147,-0.0004485258599743247,-0.0028744276193901895,-1.5970831736922264e-06,-8.33333469927311e-06,0.00014658845495432615,-1.2235715985298156e-07
