cap-shape,cap-surface,cap-color,bruises?,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
0.0,-0.14500000000000002,-0.006999999999999992,0.026999999999999996,-1.3877787807814458e-18,0.0010000000000000009,0.014000000000000009,-0.072,0.009000000000000003,-0.026000000000000002,0.001999999999999996,-0.011999999999999993,0.006,-0.004000000000000003,-0.026999999999999996,0.0,0.0010000000000000009,0.009,0.004000000000000001,-0.05,-0.015000000000000003,-0.12499999999999997
0.0010000000000000009,0.12500000000000003,0.0020000000000000018,-0.044000000000000004,0.05000000000000001,0.003999999999999998,0.069,0.16999999999999998,0.016999999999999998,-0.015000000000000008,0.11299999999999999,0.07300000000000001,0.019000000000000006,0.009999999999999998,0.015000000000000008,0.0,0.004999999999999999,0.007000000000000006,-0.02099999999999999,0.119,-0.02000000000000001,-0.10899999999999999
-0.0010000000000000009,0.15500000000000003,-0.0019999999999999853,-0.05199999999999999,0.06999999999999999,0.003999999999999998,0.06699999999999999,0.19800000000000004,0.03699999999999999,-0.03000000000000001,0.023000000000000013,-0.027000000000000007,-0.010000000000000004,-0.003999999999999992,0.04900000000000001,0.0,0.012000000000000005,0.009999999999999986,-0.032000000000000015,0.10800000000000001,-0.026000000000000002,0.04100000000000002
0.0010000000000000009,-0.03599999999999999,-0.003999999999999992,-0.072,-0.015000000000000005,0.0020000000000000018,0.040999999999999995,0.18300000000000002,-0.155,-0.012999999999999998,0.08000000000000002,0.04100000000000001,-0.24699999999999997,-0.003999999999999992,0.09099999999999997,0.0,0.010000000000000009,0.019000000000000006,-0.14400000000000002,0.06300000000000001,-0.05000000000000001,-0.20099999999999998
-0.001999999999999996,-0.13699999999999998,0.0,0.032999999999999995,-0.002000000000000003,0.0,0.015000000000000003,-0.06499999999999999,-0.008,-0.025999999999999995,0.003999999999999998,-0.014999999999999996,0.0030000000000000027,0.003999999999999998,-0.0019999999999999957,0.0,0.005000000000000004,0.003999999999999998,0.007000000000000001,-0.08,-0.020999999999999998,-0.12699999999999997
0.0,-0.031999999999999994,0.0020000000000000018,-0.03,-0.181,0.005000000000000002,0.020999999999999984,0.118,0.05,-0.035,0.07800000000000001,-0.04999999999999999,-0.018999999999999996,-0.016999999999999994,-0.016999999999999994,0.0,0.010000000000000002,0.008000000000000002,-0.037,0.04999999999999999,-0.05500000000000001,-0.279
0.0,0.02100000000000001,-0.0010000000000000009,-0.027000000000000007,0.037000000000000005,0.0020000000000000018,0.06399999999999997,0.16599999999999998,0.020000000000000007,-0.012999999999999994,0.1,0.059,0.0009999999999999898,0.0030000000000000027,0.008000000000000007,0.0,0.009000000000000008,0.013000000000000012,-0.04999999999999999,0.12699999999999997,-0.022000000000000002,0.07299999999999998
-0.001999999999999996,0.032,0.0010000000000000009,-0.019,0.08399999999999999,0.001999999999999996,0.046000000000000006,0.193,0.06100000000000001,-0.03399999999999998,0.13999999999999999,-0.03200000000000001,0.03399999999999999,-0.013000000000000001,0.03300000000000001,0.0,0.018000000000000006,0.011,0.012,0.194,-0.003999999999999998,-0.16699999999999998
-0.0009999999999999953,-0.021999999999999992,0.005999999999999998,0.03699999999999999,0.02799999999999999,0.001999999999999999,0.026999999999999996,-0.18500000000000003,-0.009000000000000005,0.037,-0.23500000000000001,-0.018999999999999996,-0.001999999999999996,0.023000000000000007,0.01700000000000001,0.0,0.006,0.011000000000000005,0.015999999999999997,-0.10800000000000001,0.025000000000000005,-0.06399999999999999
0.0,0.181,0.0040000000000000036,-0.04699999999999999,0.02900000000000001,0.004000000000000001,0.044,0.24000000000000005,0.028000000000000004,-0.030000000000000006,0.13,-0.02899999999999999,-0.004999999999999982,0.004999999999999993,0.004000000000000009,0.0,0.017000000000000008,0.026000000000000002,-0.034,0.21200000000000002,-0.02,-0.169
0.0010000000000000009,0.01699999999999998,-0.003000000000000001,-0.10600000000000001,-0.004999999999999993,0.011000000000000001,0.015000000000000013,-0.15000000000000002,0.0030000000000000087,0.064,-0.030999999999999993,0.04000000000000001,-0.017000000000000008,-0.014000000000000002,-0.32399999999999995,0.0,0.009000000000000005,0.003999999999999995,-0.011999999999999997,0.017000000000000008,-0.125,0.196
0.0,-0.020999999999999998,-0.0010000000000000009,0.05500000000000001,0.006000000000000005,0.0010000000000000009,0.02200000000000001,-0.11500000000000002,-0.011999999999999993,-0.042,-0.026000000000000002,-0.019999999999999997,0.004000000000000002,0.006999999999999995,-0.032,0.0,0.0050000000000000044,0.008000000000000002,0.01,-0.053000000000000005,-0.014000000000000002,-0.19199999999999995
-0.0009999999999999953,-0.18200000000000002,-0.004999999999999999,-0.021000000000000008,0.0010000000000000009,0.002999999999999997,0.017000000000000008,-0.097,0.005000000000000002,0.02,-0.0009999999999999953,0.041,-0.01199999999999999,-0.013999999999999995,-0.07800000000000001,0.0,0.006999999999999995,0.003000000000000002,-0.011000000000000005,-0.024,-0.025,-0.03599999999999999
-0.0030000000000000027,0.24700000000000003,-0.01499999999999998,-0.08499999999999999,-0.011000000000000005,-0.081,0.051000000000000004,-0.11500000000000002,0.05699999999999998,0.03400000000000001,0.1,-0.025000000000000012,0.025000000000000015,-0.01699999999999997,-0.05600000000000001,0.0,-0.19,0.01800000000000001,0.04099999999999998,0.04800000000000001,0.34199999999999997,0.225
0.0,-0.137,0.000999999999999998,0.024999999999999998,0.0020000000000000026,0.0030000000000000014,0.011,-0.05799999999999998,0.010000000000000004,-0.028999999999999998,0.011000000000000005,-0.015999999999999993,0.0029999999999999983,-0.009,-0.023,0.0,0.005,0.009000000000000003,0.0030000000000000005,-0.07299999999999998,-0.051000000000000004,-0.097
0.0010000000000000009,0.05500000000000001,0.003999999999999998,0.06,-0.001999999999999996,0.001999999999999996,0.024,-0.157,-0.09400000000000001,-0.037,0.07499999999999998,-0.05800000000000001,0.010000000000000009,0.0040000000000000036,0.019000000000000006,0.0,0.00699999999999999,-0.22000000000000003,-0.128,0.08600000000000001,0.131,-0.19199999999999998
-0.0010000000000000009,-0.11500000000000002,2.7755575615628915e-18,0.019,-0.0029999999999999983,0.0010000000000000009,0.006000000000000005,-0.05899999999999998,-0.003999999999999995,-0.020999999999999998,-0.007999999999999997,-0.009999999999999998,0.004999999999999996,0.0020000000000000018,-0.010999999999999998,0.0,0.007000000000000004,0.00799999999999999,0.0020000000000000018,-0.06200000000000001,-0.039,-0.127
0.0019999999999999905,0.06699999999999999,0.0020000000000000018,0.049999999999999975,-0.017000000000000005,0.0020000000000000018,0.045,-0.12899999999999998,0.008000000000000007,0.093,-0.051000000000000004,-0.019999999999999987,0.003999999999999998,0.015999999999999976,0.11500000000000002,0.0,0.008000000000000002,0.022000000000000013,0.020000000000000007,-0.096,0.22999999999999998,0.21899999999999994
0.0,0.14099999999999996,-0.006000000000000005,0.036,0.0010000000000000009,0.0040000000000000036,0.046999999999999986,-0.052000000000000005,-0.011999999999999993,-0.011000000000000005,0.01200000000000001,0.15100000000000002,0.0020000000000000018,0.0050000000000000044,0.025000000000000012,0.0,0.0030000000000000027,0.005999999999999994,0.005999999999999994,0.008999999999999998,0.029000000000000005,0.19400000000000003
0.0,-0.11800000000000002,0.011000000000000001,-0.06200000000000001,-0.009000000000000006,0.002999999999999997,-0.16299999999999998,-0.06,0.005,-0.026000000000000002,-0.137,0.072,-0.0059999999999999915,0.025,0.01399999999999999,0.0,0.0030000000000000027,0.006,-0.05800000000000001,-0.059,0.032000000000000015,0.11699999999999999
-0.0010000000000000009,-0.08,0.0009999999999999926,0.06400000000000002,-0.078,0.0,0.03700000000000002,-0.12999999999999998,0.014000000000000002,0.074,-0.136,-0.089,0.006000000000000005,0.026000000000000006,0.016000000000000007,0.0,0.01099999999999999,0.014000000000000002,0.006,-0.244,0.044,0.03499999999999999
0.0,0.209,0.0030000000000000027,0.08700000000000001,-0.0010000000000000176,0.0020000000000000018,0.05500000000000001,-0.07599999999999998,-0.04799999999999999,0.015000000000000003,-0.047,-0.016999999999999998,0.005999999999999994,0.010000000000000009,0.028000000000000004,0.0,0.005999999999999994,0.017999999999999995,0.022,-0.062,0.156,0.22400000000000003
0.0,-0.015999999999999997,-0.007999999999999998,0.036,0.004000000000000005,0.0030000000000000027,0.016999999999999998,-0.11900000000000002,-0.012999999999999992,-0.027000000000000003,-0.007000000000000002,-0.016,-0.003999999999999997,0.0010000000000000009,-0.025999999999999995,0.0,0.0049999999999999975,0.007000000000000001,0.006000000000000005,-0.073,-0.062,-0.118
0.0,-0.16899999999999998,0.011,-0.030999999999999993,0.0040000000000000036,0.0020000000000000018,-0.24200000000000005,-0.05800000000000001,-0.003999999999999998,-0.023999999999999994,-0.061,0.048,0.007999999999999997,0.0040000000000000036,0.018999999999999996,0.0,0.0070000000000000045,0.002999999999999997,-0.004999999999999999,-0.051000000000000004,0.025000000000000012,0.10400000000000001
-0.0010000000000000009,0.034000000000000016,-0.0010000000000000009,-0.022000000000000002,0.014999999999999996,0.005999999999999994,0.063,0.144,0.012000000000000005,-0.023,0.044000000000000004,0.024000000000000004,0.019,-0.014999999999999996,0.033,0.0,0.009000000000000003,0.008000000000000012,0.0019999999999999905,0.166,-0.008999999999999998,0.082
0.0,0.09,0.0040000000000000036,-0.05600000000000001,0.004000000000000001,0.0010000000000000009,-0.484,-0.11200000000000002,0.0,-0.023,-0.137,-0.00899999999999999,-0.017000000000000008,0.006000000000000005,0.024000000000000004,0.0,0.007000000000000001,0.007999999999999998,-0.02,-0.05900000000000001,0.19,0.173
0.0009999999999999953,0.09499999999999997,-0.0040000000000000036,-0.02699999999999998,0.034,0.0050000000000000044,0.048999999999999995,0.14300000000000004,0.023000000000000003,-0.031,0.08700000000000001,-0.01799999999999998,0.01499999999999999,-0.009999999999999998,0.007000000000000001,0.0,0.011999999999999983,0.016999999999999994,-0.010000000000000004,0.08399999999999999,-0.013999999999999995,0.13199999999999998
-0.003000000000000002,-0.21600000000000003,-0.0010000000000000009,-0.02499999999999999,-0.0010000000000000085,0.0,0.016000000000000004,0.062,0.018000000000000002,0.017,-0.121,-0.016999999999999998,0.02200000000000001,0.0030000000000000027,0.006999999999999994,0.0,0.008000000000000004,0.001999999999999996,0.013000000000000003,-0.033999999999999996,-0.06800000000000002,-0.092
-0.0010000000000000009,0.143,-0.05,-0.07399999999999998,-0.001000000000000012,0.001999999999999996,-0.252,-0.12899999999999998,-2.7755575615628915e-18,-0.009999999999999997,-0.08399999999999999,-0.008000000000000004,-0.018999999999999996,0.012,0.042,0.0,0.006000000000000005,0.005000000000000003,-0.10400000000000001,-0.028999999999999998,0.027000000000000003,0.11400000000000002
0.0,-0.125,0.001999999999999998,0.027000000000000003,0.0010000000000000037,0.0010000000000000009,0.003999999999999997,-0.06,0.010000000000000009,-0.026999999999999996,-0.0049999999999999975,-0.009999999999999998,0.001999999999999999,0.004000000000000002,-0.004000000000000001,0.0,0.006,0.008000000000000002,0.006000000000000005,-0.052000000000000005,-0.043000000000000003,-0.155
-0.0040000000000000036,-0.034999999999999996,0.025000000000000005,-0.049,0.0029999999999999983,0.0020000000000000018,0.024000000000000004,-0.194,0.010999999999999992,0.03799999999999999,-0.008,0.03200000000000001,-0.009,-0.014000000000000002,-0.07899999999999999,0.0,0.009999999999999998,0.006000000000000007,-0.028000000000000008,-0.02099999999999999,-0.039,-0.08099999999999999
-0.0019999999999999935,-0.019999999999999997,-0.0020000000000000018,-0.02,-0.014000000000000002,0.0020000000000000018,0.010000000000000002,-0.06399999999999999,-0.019000000000000006,0.009000000000000006,-0.0050000000000000044,0.043,-0.017000000000000005,-0.036,-0.06999999999999999,0.0,0.008000000000000004,-0.08199999999999999,0.008999999999999998,0.034,-0.03400000000000001,-0.13999999999999999
-0.0030000000000000027,-0.043000000000000003,-0.001999999999999999,0.064,0.015,0.0,0.017999999999999995,-0.16999999999999998,0.0030000000000000027,0.043000000000000003,-0.20500000000000002,-0.049,-0.006000000000000001,-0.002999999999999997,0.02200000000000001,0.0,0.007999999999999997,0.013000000000000006,0.022000000000000002,-0.076,0.007000000000000009,-0.06800000000000002
0.0020000000000000018,-0.252,4.163336342344337e-18,-0.025999999999999995,6.591949208711867e-18,0.0050000000000000044,0.017000000000000008,0.09,0.003999999999999998,0.02299999999999999,-0.13400000000000004,-0.012000000000000004,0.008000000000000002,0.017,0.016999999999999994,0.0,0.008000000000000002,0.001999999999999998,0.009000000000000005,-0.1,-0.024,-0.06400000000000002
0.0010000000000000009,-0.24300000000000002,0.013999999999999995,-0.024,0.006999999999999999,0.0040000000000000036,-0.318,-0.06100000000000001,-0.005999999999999997,-0.01800000000000001,-0.064,0.06300000000000001,0.007999999999999998,0.0020000000000000018,0.013000000000000006,0.0,0.006,0.008000000000000007,-0.022999999999999993,-0.04800000000000001,0.12600000000000003,0.14300000000000002
0.0,-0.015999999999999993,0.0020000000000000018,-0.023,0.016,0.002999999999999997,0.015000000000000003,-0.11199999999999999,-0.023000000000000003,0.03899999999999999,-0.02200000000000001,0.029000000000000015,-0.007000000000000002,-0.010999999999999998,-0.015999999999999997,0.0,0.007999999999999997,0.008000000000000002,-0.009999999999999997,-0.013000000000000006,-0.019999999999999993,-0.257
0.0009999999999999996,-0.017000000000000008,-0.005000000000000003,0.133,0.001999999999999996,0.0020000000000000018,0.03700000000000002,-0.15200000000000002,-0.12000000000000002,0.031000000000000007,0.012000000000000005,-0.02599999999999999,0.007000000000000004,0.012,0.033,0.0,0.009000000000000005,-0.30500000000000005,0.024,-0.028999999999999998,-0.067,0.008000000000000012
0.0009999999999999953,0.064,-0.006,-0.028000000000000004,0.0020000000000000018,0.004000000000000002,-0.38,-0.09599999999999999,0.006000000000000005,-0.023000000000000007,-0.11500000000000002,-0.029000000000000005,0.005000000000000006,-0.001999999999999999,0.009000000000000008,0.0,0.007000000000000001,0.0069999999999999975,-0.025999999999999995,-0.046,0.04900000000000001,0.187
-0.0010000000000000009,0.09500000000000001,0.004999999999999999,-0.036000000000000004,-0.038,0.003999999999999998,0.057999999999999975,0.13999999999999999,0.03900000000000002,-0.02300000000000001,0.017000000000000008,0.022000000000000002,-0.007000000000000006,-0.005999999999999989,0.02100000000000002,0.0,0.007000000000000006,0.003999999999999992,-0.01499999999999999,0.096,-0.007000000000000001,0.21500000000000002
0.0,0.076,-0.002999999999999997,-0.026999999999999996,0.017999999999999995,0.0040000000000000036,0.057999999999999996,0.21999999999999997,0.01900000000000001,-0.027999999999999997,0.02100000000000001,0.033999999999999996,0.0020000000000000074,-0.002999999999999997,-0.008000000000000002,0.0,0.010000000000000009,0.009000000000000003,-0.01100000000000001,0.16699999999999998,-0.0060000000000000105,0.038000000000000006
0.0,-0.128,0.0010000000000000009,0.027000000000000007,0.0040000000000000036,0.0020000000000000018,0.010000000000000004,-0.073,0.007000000000000002,-0.018,-0.003999999999999998,-0.00799999999999999,0.004000000000000003,-0.01499999999999999,0.013000000000000001,0.0,0.003999999999999995,0.0030000000000000014,-4.163336342344337e-18,-0.065,-0.054000000000000006,-0.12000000000000002
-0.0010000000000000009,-0.13299999999999998,0.008000000000000002,-0.026999999999999996,0.0019999999999999974,0.007000000000000004,0.017999999999999995,-0.10800000000000001,-0.009,0.018000000000000002,-0.02699999999999999,0.023000000000000007,-0.012999999999999998,-0.007999999999999997,-0.067,0.0,0.0040000000000000036,0.005000000000000002,-0.00200000000000001,-0.028999999999999998,-0.02300000000000001,-0.048
0.0030000000000000027,0.11800000000000002,0.002999999999999997,0.05699999999999998,-0.0010000000000000065,0.001999999999999996,0.067,-0.07400000000000001,0.0010000000000000009,0.043,-0.084,-0.007999999999999997,0.008000000000000002,0.019,0.017000000000000008,0.0,0.007000000000000006,0.015,0.011000000000000006,-0.053000000000000005,0.07300000000000002,0.366
0.0,0.086,-0.008000000000000004,-0.13199999999999998,-0.011999999999999993,0.0,-0.5489999999999999,-0.095,-0.016000000000000004,-0.018999999999999993,-0.12000000000000002,0.06699999999999999,0.011000000000000003,0.005000000000000003,0.025000000000000005,0.0,0.005999999999999989,0.00899999999999999,-0.025,-0.018000000000000002,0.17,0.20500000000000002
-0.0009999999999999953,0.15900000000000003,-0.006999999999999995,-0.032,0.05399999999999998,0.007000000000000006,0.05300000000000001,0.133,0.021000000000000008,-0.03299999999999999,0.07100000000000001,0.023999999999999987,0.016999999999999998,-0.014000000000000002,-0.009000000000000008,0.0,0.007000000000000001,0.007999999999999997,-0.008999999999999998,0.11000000000000001,-0.003999999999999992,0.034999999999999996
-0.0020000000000000018,0.172,0.0,-0.033,0.039999999999999994,0.003999999999999998,0.05,0.203,0.018,-0.049,0.122,-0.03000000000000001,0.026000000000000006,-0.013000000000000012,0.007000000000000009,0.0,0.011000000000000005,0.02900000000000001,-0.030999999999999993,0.211,-0.003999999999999998,-0.141
0.0010000000000000009,-0.15799999999999997,-0.0020000000000000018,-0.032999999999999995,-6.938893903907229e-19,0.001,-0.22399999999999998,-0.08,0.008000000000000004,-0.019000000000000003,-0.08,-0.011999999999999995,0.004999999999999999,0.010000000000000009,0.003999999999999997,0.0,0.006000000000000005,0.0040000000000000036,-0.013999999999999995,-0.051000000000000004,0.123,0.101
0.0,-0.126,0.0010000000000000009,-0.029999999999999992,0.0050000000000000044,0.001999999999999996,-0.197,-0.05199999999999999,0.013000000000000001,-0.017999999999999995,-0.05900000000000001,-0.004,-0.025000000000000005,0.0050000000000000044,0.006000000000000005,0.0,0.003999999999999998,0.011000000000000005,-0.012999999999999994,-0.05600000000000001,0.009999999999999997,0.11300000000000003
0.0030000000000000027,0.133,-0.014999999999999996,-0.08399999999999999,-0.019000000000000006,-0.072,0.05199999999999999,-0.10600000000000001,-0.05,0.00900000000000001,0.135,-0.020999999999999984,0.018000000000000002,-0.021000000000000026,-0.038999999999999986,0.0,-0.261,0.010000000000000005,0.162,0.11899999999999997,0.386,0.251
0.0,0.11699999999999999,-0.0020000000000000018,0.035,-0.03699999999999999,0.0,0.04900000000000001,-0.052000000000000005,0.009999999999999998,0.052000000000000005,-0.075,-0.015999999999999997,0.0050000000000000044,0.0030000000000000027,0.049,0.0,0.008000000000000007,0.007999999999999997,0.011000000000000005,-0.03900000000000001,0.05900000000000001,0.40499999999999997
0.003999999999999998,-0.014000000000000002,-0.0030000000000000027,-0.027000000000000014,0.0010000000000000065,0.0030000000000000027,-0.413,0.04300000000000001,-0.024999999999999998,0.008000000000000007,0.0050000000000000044,-0.016999999999999994,-0.051000000000000004,0.0,-0.078,0.0,0.006,0.003999999999999998,-0.036,0.025,-0.002000000000000006,0.15700000000000003
0.0,-0.182,-0.006000000000000004,-0.035,0.001999999999999999,0.0,-0.147,-0.060999999999999985,0.008,-0.017,-0.04500000000000001,-0.00699999999999999,-0.024,0.003999999999999998,0.019999999999999997,0.0,0.001999999999999996,0.008000000000000005,-0.015999999999999993,-0.04299999999999999,0.024999999999999994,0.10400000000000001
0.0,0.11100000000000003,0.003999999999999998,-0.038000000000000006,0.018999999999999996,0.007000000000000006,0.05400000000000003,0.088,0.03200000000000001,-0.01399999999999999,0.066,0.042999999999999976,0.011000000000000005,0.008000000000000007,0.064,0.0,0.006000000000000005,0.006999999999999995,-0.016999999999999994,0.11400000000000002,-0.012999999999999994,0.03799999999999999
1.3877787807814458e-18,-0.038000000000000006,-0.0020000000000000018,0.07900000000000001,5.551115123125783e-18,0.0,0.019999999999999993,-0.095,0.007999999999999998,-0.027000000000000003,0.013000000000000006,-0.025,0.0009999999999999953,-0.016999999999999994,0.015000000000000003,0.0,0.006000000000000005,0.012000000000000002,0.0010000000000000009,-0.11599999999999999,-0.013999999999999995,-0.231
0.0,-0.006999999999999995,-0.003999999999999999,-0.04800000000000001,0.0010000000000000065,0.0010000000000000009,-0.5149999999999999,0.09200000000000001,-0.038,0.0040000000000000036,0.0040000000000000036,0.07,0.0050000000000000044,0.009999999999999998,-0.10800000000000003,0.0,0.005999999999999989,0.007000000000000008,-0.013000000000000001,0.044000000000000004,-0.008,0.08700000000000001
-0.0010000000000000009,0.19800000000000004,-0.001999999999999996,0.027000000000000003,-0.006000000000000005,0.0019999999999999905,0.05300000000000001,-0.06700000000000002,0.008000000000000018,0.0030000000000000027,-0.049999999999999996,-0.009999999999999986,0.0050000000000000044,0.010000000000000014,0.034999999999999996,0.0,0.001999999999999996,0.010999999999999982,0.01100000000000001,-0.031999999999999994,0.06499999999999999,0.328
0.0,0.176,0.0020000000000000018,-0.034999999999999996,0.01800000000000001,0.003999999999999998,0.06,0.20800000000000002,0.019,-0.045000000000000005,0.10200000000000001,-0.027000000000000003,0.004000000000000009,0.002999999999999997,0.024999999999999988,0.0,0.012000000000000005,0.01200000000000001,-0.038,0.21900000000000003,-0.013999999999999995,-0.11500000000000002
0.0010000000000000009,-0.0009999999999999926,0.016999999999999987,-0.099,0.004999999999999988,0.0030000000000000027,0.03400000000000001,-0.151,-0.009000000000000005,0.011000000000000003,-0.05800000000000001,0.091,-0.007999999999999985,-0.028999999999999998,-0.253,0.0,0.012999999999999994,0.007000000000000001,-0.034999999999999996,-0.022999999999999986,-0.121,0.195
0.0,-0.016999999999999998,0.0,0.031,0.00500000000000001,0.0030000000000000027,0.020999999999999998,-0.056999999999999995,-0.04400000000000001,-0.024,-0.003000000000000004,-0.022000000000000002,0.0039999999999999975,-0.020999999999999998,-0.013999999999999995,0.0,0.006999999999999995,0.01100000000000001,0.002000000000000006,-0.05299999999999999,-0.018999999999999993,-0.21999999999999997
0.0,0.183,-0.0010000000000000065,-0.02,0.021,0.0030000000000000027,0.046,0.23800000000000004,0.019,-0.05500000000000003,0.10100000000000002,0.027999999999999997,0.03500000000000001,-0.012999999999999989,0.016000000000000004,0.0,0.010999999999999992,0.011999999999999993,-0.006000000000000005,0.069,5.551115123125783e-18,-0.097
0.0,-0.21400000000000002,0.001,0.02,0.028000000000000004,0.0030000000000000027,-0.207,0.051000000000000004,0.016,-0.020999999999999998,-0.002999999999999998,-0.007999999999999993,0.031000000000000007,0.002999999999999997,0.011999999999999993,0.0,0.006000000000000005,0.008000000000000002,2.7755575615628915e-18,0.008000000000000004,-0.025000000000000005,-0.11900000000000002
-0.0020000000000000005,-0.022000000000000013,-0.0030000000000000027,-0.034999999999999996,0.009,0.004000000000000001,0.015000000000000003,-0.088,-0.012000000000000002,0.030000000000000006,0.000999999999999998,0.03300000000000001,-0.005999999999999998,-0.015,-0.07299999999999998,0.0,0.007000000000000006,0.008999999999999998,-0.005999999999999997,-0.032,-0.061,-0.163
0.0,0.048,-0.0050000000000000044,-0.02,0.010000000000000009,0.0020000000000000018,0.06800000000000002,0.142,0.010000000000000004,-0.030000000000000006,0.071,0.022999999999999982,0.019999999999999997,-0.006999999999999995,0.022000000000000002,0.0,0.0050000000000000044,0.006000000000000005,-0.0029999999999999805,0.03499999999999999,-0.010999999999999982,0.20400000000000001
0.0,0.074,0.010000000000000007,0.08,-0.014000000000000007,0.0020000000000000018,0.05500000000000001,-0.09399999999999997,-0.019000000000000006,0.07299999999999998,-0.20800000000000002,-0.009999999999999993,0.008999999999999998,0.08299999999999999,0.07400000000000001,0.0,0.0040000000000000036,0.021000000000000015,0.032999999999999995,-0.09200000000000001,0.12500000000000003,0.384
-0.002,-0.040999999999999995,-0.004000000000000001,0.044000000000000004,0.003999999999999992,0.0030000000000000027,0.013000000000000006,-0.11200000000000002,0.011000000000000003,-0.031999999999999994,0.013999999999999999,-0.011,0.0009999999999999963,-0.020000000000000007,-0.006999999999999995,0.0,0.004999999999999999,0.009000000000000005,0.009000000000000005,-0.086,-0.018999999999999996,-0.189
