COMPACTNESS,CIRCULARITY,DISTANCE CIRCULARITY,RADIUS RATIO,PR AXIS ASPECT RATIO,MAX LENGTH ASPECT RATIO,SCATTER RATIO,ELONGATEDNESS,PR AXISRECTANGULAR,LENGTHRECTANGULAR,MAJORVARIANCE,MINORVARIANCE,GYRATIONRADIUS,MAJORSKEWNESS,MINORSKEWNESS,MINORKURTOSIS,MAJORKURTOSIS,HOLLOWS RATIO
-0.117962198492634,-0.15142359587340132,-0.09321376331870798,0.08086666390416168,-0.017935066279239145,0.01436371760486376,0.10257069369219775,-0.18810624361519157,-0.07585216752227297,0.036993353671497003,0.06858428979333306,0.24743379635808352,0.07675408049514253,0.007318465820786422,0.0006810241018782295,0.09593220736424043,0.14960024619761378,-0.1697160508498682
-0.15275930719252628,0.6695477070546774,-0.14316085685853822,0.1261701170717593,-0.031171277555430373,0.004388913712597232,0.14130910087766893,-0.24326936490996923,-0.12021016022535658,-0.12280515030905147,0.06858428979333306,0.36699853717423714,-0.406482522832091,0.022330703401886743,-0.014452844828748961,0.05049746774653522,0.28748065743965623,-0.4674635084812151
-0.5355275028913401,0.6695477070546774,-0.12443069678110186,0.11710942643823981,-0.011316960641143568,0.024338521497130287,0.1585261707378783,-0.24326936490996923,-0.12021016022535658,-0.13079507550807912,0.07282836713202942,0.41265052912222316,-0.1326484476133255,0.029836822192436906,-0.027064402270938287,-0.0663347198418496,0.6321816855447578,-0.8396478305203962
0.01539509761857585,0.029351681122428443,-0.04163169949969746,0.2543170409369829,0.009482970738298605,-0.0029965116793408348,-0.0011077083196922024,-0.03353946627080463,-0.0034625254118637863,-0.029475498644709174,0.019005326248223542,0.01740281912922809,0.15258217770636714,0.10829015531567854,-0.059484941958439404,-0.04069261341509973,-1.106831984014497,0.6949244055988367
-0.15275930719252628,0.8519857743720287,-0.14316085685853822,0.019707002127904927,0.02839167318743004,0.01436371760486376,0.214481647783559,-0.2984324862047469,-0.1645681529284403,-0.21868425269738076,0.0770724444707258,0.5691716443724604,-0.37426674927694215,-0.007693771760313932,-0.01697515631718683,0.06996949901126603,-0.1261605762864675,0.05359454237364046
-0.1875564158924186,0.9432048080307038,-0.13691747016605949,0.06954080061226231,-0.004698855003047988,0.024338521497130287,0.214481647783559,-0.2984324862047469,-0.1645681529284403,-0.1947144771002983,0.07282836713202942,0.5583021224800829,-0.3501049191105805,-0.007693771760313932,0.0032033355903160923,0.07646017609950964,-0.19510078190748784,0.05359454237364046
-0.4659332854915555,0.8519857743720287,-0.14940424355101697,0.10578356314634037,-0.031171277555430373,0.01436371760486376,0.14991763580777362,-0.24326936490996923,-0.12021016022535658,-0.12280515030905147,0.06221817378528851,0.3843897722020414,-0.3098352021666444,0.01857764400661168,-0.009408221851873235,0.05049746774653522,0.14960024619761378,-0.24415291525770444
-0.4659332854915555,0.6695477070546774,-0.1618910169359745,0.09219252719606111,0.015155461911238816,0.024338521497130287,0.227394450178716,-0.2984324862047469,-0.1645681529284403,-0.1547648511051613,0.0770724444707258,0.6104758275634954,-0.1729181645572616,0.02608376279716184,0.01581489303250542,0.05049746774653522,0.2185404518186341,-0.6163372372968875
-0.007454768976713,0.014024432494528467,-0.08231414200754489,-0.4031011601246065,0.2056823653237938,-0.00834742539244943,-0.005092270620743318,0.1709694744048354,-0.01540226821139399,-0.018840923066341466,0.10410380198653757,0.05758893129421921,0.05091286401170945,-0.03016301129797445,0.16340945413875735,0.018618546822371355,0.2794440671572541,-0.28684840329386757
-0.016023468949946322,0.014024432494528467,-0.20436146953108686,-0.6453078657788766,0.23838226442137622,-0.00834742539244943,-0.008014282974847473,0.33457662694534757,-0.02734201101092419,-0.020613352329402746,0.2175684363042897,0.08605409407775458,0.027450714697557676,-0.010383987496023964,-0.04555404220236461,0.021197292919652708,0.5712916568776215,-0.3295341775935502
0.00397016432093144,-0.008966440447321465,0.02617237134671478,-0.022490622667896715,0.07488276893346345,-0.00834742539244943,0.00048611660072824756,-0.07444125440593283,-0.0034625254118637863,-0.0011166304357285838,-0.08736776842466892,0.0017748866206204698,-0.0663978825590495,-0.0004944755950488039,0.07982405560230854,0.021197292919652708,0.06055837486697659,-0.11610530609513586
0.23000888850628715,-0.5162997305081034,0.02541058383838875,-0.034657141673212224,0.02177356754933446,-0.005585890179669297,-0.06529573744484406,0.0877093628586965,0.05722181058697795,0.10890268046274384,-0.01841929564994219,-0.19386879247244682,0.3425342123251208,-0.00018765296976377065,0.01581489303250542,0.02453475939356082,-0.26404098752851,0.12803140678147668
-0.32674485069198705,0.9432048080307038,-0.1618910169359745,0.0763363185874019,0.008537356273143237,0.024338521497130287,0.2575243224340825,-0.32601404685213575,-0.20892614563152379,-0.24265402829446295,0.09192671515616298,0.6735190545392853,-0.22929576827877216,-0.003940712365038835,-0.004363598874997502,0.14785762407018924,-0.0572203706654472,-0.4674635084812151
