COMPACTNESS,CIRCULARITY,DISTANCE CIRCULARITY,RADIUS RATIO,PR AXIS ASPECT RATIO,MAX LENGTH ASPECT RATIO,SCATTER RATIO,ELONGATEDNESS,PR AXISRECTANGULAR,LENGTHRECTANGULAR,MAJORVARIANCE,MINORVARIANCE,GYRATIONRADIUS,MAJORSKEWNESS,MINORSKEWNESS,MINORKURTOSIS,MAJORKURTOSIS,HOLLOWS RATIO
0.0,0.0,-1.2499999999999998,0.0,-0.065,0.0,-0.04250000000000001,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09250000000000003,0.0,0.0
0.0,0.0,0.040000000000000036,0.0,0.0,0.0,0.0,-1.48625,0.0,0.0,0.0,0.0,0.0,-0.0037499999999999756,0.0,0.050000000000000044,0.0,0.0
0.0,0.0,-0.6875,0.0,-0.024999999999999994,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.0,-0.003750000000000031,-0.013749999999999984,0.020000000000000018,0.0,0.0
0.0,0.0,0.29250000000000004,0.0,0.011249999999999982,0.0,0.0,0.30750000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0037499999999999756,-0.014999999999999958,0.0,0.0
0.0,0.0,-0.31499999999999995,0.0,0.0,0.0,0.0,-0.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.0
0.0,0.0,-0.33999999999999997,0.0,0.0037499999999999756,0.0,-0.0037499999999999756,-0.8800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.0
0.0,0.0,0.018750000000000044,0.0,0.011249999999999982,0.0,-0.007500000000000007,-1.4762499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.003750000000000031,0.04999999999999999,0.0,0.0
0.0,0.0,0.008750000000000036,0.0,0.014999999999999958,0.0,0.0,-1.48,0.0,0.0,0.0,0.0,0.0,-0.0037499999999999756,0.0,0.06000000000000005,0.0,0.0
0.0,0.0,0.24750000000000005,0.0,-0.0475000000000001,0.0,0.0,0.3425000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.027500000000000024,0.08500000000000008,0.0,0.0
0.0,0.0,0.1800000000000001,0.0,-0.007500000000000007,0.0,0.040000000000000036,0.33374999999999994,0.0,0.0,0.0,0.0,0.0,0.003750000000000031,0.0,0.04999999999999999,0.0,0.0
0.0,0.0,0.2175000000000002,0.0,-0.0025000000000000022,0.0,0.0,0.3349999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999999999999,0.0,0.0
0.0,0.0,0.2300000000000001,0.0,-0.010000000000000009,0.0,0.0,0.33000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999999999993,0.0,0.0
0.0,0.0,-0.13499999999999998,0.0,-0.024999999999999994,0.0,-0.0037499999999999756,-0.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0037499999999999756,-0.33499999999999996,0.0,0.0
0.0,0.0,0.3650000000000001,0.0,-0.025000000000000022,0.0,0.0,0.33000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07000000000000006,0.0,0.0
0.0,0.0,0.040000000000000036,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06000000000000005,0.0,0.0
0.0,0.0,0.12625000000000014,0.0,0.006249999999999978,0.0,-0.007500000000000007,0.3224999999999999,0.0,0.0,0.0,0.0,0.0,-0.0037499999999999756,0.011249999999999982,0.14500000000000007,0.0,0.0
0.0,0.0,0.020000000000000018,0.0,0.0,0.0,0.0,-1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06000000000000005,0.0,0.0
0.0,0.0,-0.62,0.0,0.3950000000000001,0.0,0.0,-1.1950000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0
0.0,0.0,-0.4650000000000001,0.0,-0.1425,0.0,-0.16875000000000004,0.15375000000000008,0.0,0.0,0.0,0.0,0.0,-0.017500000000000016,0.041249999999999995,-0.8012499999999999,0.0,0.0
0.0,0.0,0.022500000000000075,0.0,0.06750000000000006,0.0,0.0,-1.5325,0.0,0.0,0.0,0.0,0.0,0.0,0.007500000000000007,0.034999999999999976,0.0,0.0
0.0,0.0,0.25000000000000006,0.0,-0.017500000000000016,0.0,0.0,0.32250000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044999999999999984,0.0,0.0
0.0,0.0,-1.2974999999999997,0.0,-0.12,0.0,-0.17500000000000004,0.14999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04250000000000004,0.0,0.0
0.0,0.0,0.017500000000000016,0.0,0.08250000000000007,0.0,0.0,-1.5225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02250000000000002,0.0,0.0
0.0,0.0,0.40000000000000013,0.0,-0.02625000000000005,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048750000000000016,0.0,0.0
0.0,0.0,-0.5074999999999998,0.0,-0.04999999999999999,0.0,-0.13000000000000003,-0.7250000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012500000000000011,0.0,0.0
0.0,0.0,0.22000000000000014,0.0,0.0,0.0,0.0,0.3399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0
0.0,0.0,0.17250000000000015,0.0,-0.010000000000000009,0.0,0.040000000000000036,0.3449999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05249999999999999,0.0,0.0
0.0,0.0,0.31250000000000006,0.0,-0.017500000000000016,0.0,0.03250000000000003,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027500000000000024,0.0,0.0
0.0,0.0,0.22500000000000014,0.0,-0.010000000000000009,0.0,0.0,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999999999993,0.0,0.0
0.0,0.0,-0.5237499999999999,0.0,-0.11250000000000003,0.0,-0.18375000000000002,0.13250000000000012,0.0,0.0,0.0,0.0,0.0,-0.0037500000000000033,0.041249999999999995,-0.7499999999999999,0.0,0.0
0.0,0.0,0.04625000000000001,0.0,-0.0037499999999999756,0.0,0.0,-1.49,0.0,0.0,0.0,0.0,0.0,0.007500000000000007,0.0,0.040000000000000036,0.0,0.0
0.0,0.0,-0.645,0.0,-0.024999999999999994,0.0,0.0,-0.74875,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024999999999999467,0.02124999999999999,0.0,0.0
0.0,0.0,-0.67,0.0,-0.024999999999999994,0.0,0.0,-0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0
0.0,0.0,0.32500000000000007,0.0,0.011249999999999982,0.0,-0.015000000000000013,0.275,0.0,0.0,0.0,0.0,0.0,-0.011249999999999927,0.014999999999999958,0.0,0.0,0.0
0.0,0.0,-0.6699999999999999,0.0,0.0,0.0,0.0,-0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0
0.0,0.0,0.1325,0.0,0.007500000000000007,0.0,-0.007500000000000007,0.32250000000000006,0.0,0.0,0.0,0.0,0.0,-0.007500000000000007,0.0,0.15250000000000002,0.0,0.0
0.0,0.0,0.040000000000000036,0.0,0.0,0.0,0.0,-1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0
0.0,0.0,0.02250000000000002,0.0,0.08000000000000007,0.0,0.0,-1.5325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0
0.0,0.0,0.22250000000000014,0.0,-0.007500000000000007,0.0,0.0,0.33499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999999999999,0.0,0.0
0.0,0.0,0.2150000000000002,0.0,-0.010000000000000009,0.0,0.0,0.33000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06499999999999984,0.0,0.0
0.0,0.0,0.22750000000000015,0.0,-0.0025000000000000022,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0.0012499999999999734,-0.0012499999999999734,0.04999999999999993,0.0,0.0
0.0,0.0,0.23000000000000015,0.0,-0.007500000000000007,0.0,0.0,0.3175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05999999999999994,0.0,0.0
0.0,0.0,-0.6487499999999999,0.0,-0.11875000000000005,0.0,-0.015000000000000013,0.16500000000000004,0.0,0.0,0.0,0.0,0.0,-0.0037499999999999756,0.007500000000000007,-0.7862499999999999,0.0,0.0
0.0,0.0,0.2175000000000002,0.0,-0.010000000000000009,0.0,0.0,0.32250000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06999999999999984,0.0,0.0
0.0,0.0,0.09250000000000008,0.0,0.10000000000000003,0.0,0.0,0.38625,0.0,0.0,0.0,0.0,0.0,-0.003750000000000031,0.0,0.025000000000000022,0.0,0.0
0.0,0.0,0.04500000000000004,0.0,0.0,0.0,-0.0050000000000000044,-1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050000000000000044,0.0,0.0
0.0,0.0,0.2150000000000002,0.0,-0.0025000000000000022,0.0,0.0,0.3275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05999999999999989,0.0,0.0
0.0,0.0,0.22250000000000014,0.0,-0.0050000000000000044,0.0,0.0,0.3275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05499999999999994,0.0,0.0
0.0,0.0,-0.50875,0.0,-0.14500000000000002,0.0,-0.18000000000000002,0.1350000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0037499999999999756,-0.7049999999999998,0.0,0.0
0.0,0.0,0.03625000000000003,0.0,-0.08249999999999999,0.0,-0.009999999999999995,-1.54875,0.0,0.0,0.0,0.0,0.0,0.11375,0.02124999999999999,0.07000000000000006,0.0,0.0
0.0,0.0,0.22250000000000014,0.0,-0.007500000000000007,0.0,0.0,0.33999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044999999999999984,0.0,0.0
0.0,0.0,0.22625000000000012,0.0,-0.0025000000000000022,0.0,0.0,0.33125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044999999999999984,0.0,0.0
0.0,0.0,0.007500000000000007,0.0,0.07500000000000007,0.0,0.0,-1.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03250000000000003,0.0,0.0
0.0,0.0,0.05250000000000005,0.0,0.03750000000000003,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000009,0.0,0.0
0.0,0.0,0.2537500000000001,0.0,-0.032500000000000084,0.0,0.0,0.33000000000000007,0.0,0.0,0.0,0.0,0.0,0.003750000000000031,0.0,0.044999999999999984,0.0,0.0
0.0,0.0,0.23000000000000015,0.0,-0.025000000000000022,0.0,0.0,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05999999999999994,0.0,0.0
