Pregnancies,Glucose,BloodPressure,SkinThickness,Insulin,BMI,DiabetesPedigreeFunction,Age
-0.009639852697800962,-0.00778099699789891,0.026564197227344266,0.004657098528405186,-0.011618245999488862,0.002222595249331789,0.026605367942829618,0.008070341967177229
0.008410246201019617,-0.010075614645029419,0.0034178576024714857,-0.006239186352177057,0.011418347608123441,-0.0017807314351375681,0.026182813845080092,0.010846568146371282
-0.0064118244971177775,-0.0115650701514096,0.0003718284238129854,0.004697940187179483,-0.009323692773250514,-0.0008655719998205314,-0.022900489924941213,0.008722100381273776
-0.008659610436006914,0.011564491174067371,0.014962064429419115,0.011643059372436254,-0.006933436971157789,0.0009823480257182382,0.033808426629693716,-0.007613862807120313
0.009536610024151742,-0.008382543076295405,-1.9625905697466805e-05,-0.004639614225015976,0.011386089764127973,0.0020625152243883347,0.029339846656366717,0.010353958873311057
-0.009944301411378547,0.006760908329233643,-0.006128794770193053,0.0072317817833391015,-0.00886112034211692,0.00038979608601948714,-0.020156380512926262,-0.003634112385989283
0.005780136831890559,0.016049056539777666,0.004727729820442619,-0.003764590960345231,0.009619572090450675,-0.002690580423222855,-0.0037973298839642667,0.00286845115115284
-0.0101600370232336,0.011889910457684892,0.00838390927274304,0.004523912318400107,-0.008440229284824454,-0.0016942559179005912,0.0029567491234047337,-0.007631707306718454
-0.02788539906097867,-0.012446440684580012,0.0057864352903561666,-0.005174444651347585,-0.00988661511488317,0.0008328910500131314,-0.023777164752536918,0.009264421597181353
-0.030165245531024995,0.023286135740345344,0.011699195911642164,-0.00625180305854883,0.0036116513202432542,0.0016463256238057511,-0.0185081171974889,-0.009060436923464294
-0.022403586312793777,-0.009702746422044583,0.0008684304193593562,-0.004504987021791748,0.009958074206952005,-2.1433433357742614e-05,-0.029037411492245157,-0.004598468152689748
-0.005409560788029922,0.026625065327680206,0.00846126927237492,0.007991771984379739,-0.009014310619459138,0.002026638366296538,-0.017434906893904555,-0.008087039501988328
-0.008436485774291213,0.004663547210366232,0.0014547897870943417,-0.011502333183016163,-0.011077543343999423,0.005089178421185352,-0.03227951182605466,-0.0007915042387321591
0.01219153828395065,-0.026276020550139948,-0.004947602558968356,-0.0027172479321598076,-0.008253592330147512,0.0032154712915507845,0.01710787227289984,-0.01160184603795642
0.006780309123423649,0.011533121288812254,-0.0026636631802830378,-0.00501659307803493,0.008798360923246946,-4.664030100684613e-05,0.003074234718515072,0.005877484013471985
0.005601852691761451,0.00788538032444194,-0.0011319699080195279,0.0006363284325925634,0.008593202191987075,-0.002451913665572647,-0.022253703417663927,-0.011192154048039811
0.007658171697476064,0.04056134861632017,0.00755037075461587,-0.0030128031768254003,0.014976630165765527,-1.0155709605896846e-06,0.01722494009809452,0.01029386961599812
-0.00905057893571211,0.006995273327920586,0.0024623604159569367,-0.013234062092087696,0.0015444752099574544,0.0007309910038020462,0.029197466333862394,0.0021276218217099086
0.00350906696592574,0.01108041396641056,-0.0015926830256648827,-0.0031932300570770168,0.00874828325206181,-0.0024167523079086095,0.02401386797486339,-0.008919249207392567
0.025495310675978544,0.01051083170401398,-0.003230114194593625,0.005167466865241294,0.010302108580071944,-0.0025841192898224106,-0.027814761165354866,0.007316741456015734
0.00611157017032383,0.015618553061358398,0.008726845570345176,0.003957230948726647,-0.009981005060981261,-0.0008750304786371998,-0.019401172803045482,-0.005739012281992473
0.02294943334389245,-0.012430649765447015,-0.005252163026452763,-0.0060279790210915965,0.01140708750259364,0.0017651783703331602,-0.004445050860813354,-0.004825015367387096
-0.02644900756778952,-0.019009841891383984,0.002273545022471808,-0.00386121669318527,-0.010400860627487418,-0.002011105268320534,0.01821933944578632,-0.00793682338524377
0.010223336305862175,-0.008996135772613344,-0.001366338814550545,-0.011347914687357843,-0.008582191469977261,0.0025426967171370053,0.02678353307012003,0.0037215124774957076
-0.005525718740973389,-0.006868153042451013,0.00038374208335881124,-0.010945938808145001,0.0042444422247353945,0.0027511555457022043,0.024882708258228376,-0.004751252529094927
-0.00918537107478187,-0.03741442569276842,0.006241767296160106,0.0063173935571103354,-0.008914674054394708,-0.0006410970442811959,0.018053952182235662,-0.0048909800339606594
0.009613314606249333,-0.008655824707238935,-0.0007062876471900381,-0.0016034211457008497,0.010681122693058568,-0.0010453432437498122,-0.016262075252452633,0.0020132860749436077
0.004132870540051954,0.01551292217031005,-0.0029925709120288955,-0.007068187987752026,0.008033110309334006,0.004241306787880603,0.019652469455613754,0.0035779125853150615
-0.02267971150999074,0.055861128830292726,0.0019830612408259186,0.0037640640229801648,0.011578043042973149,0.0007747244833444711,0.012836057777749375,0.0018585502059431747
0.010017193233434227,-0.042578292395483004,0.0038710086228093132,-0.008429498897166923,0.008915299680375029,-0.0011541493769618683,0.005031020501628518,0.005197889104019851
0.011047246633752365,0.02635403880296508,-0.005030920175049687,-0.0024842998254462146,-0.006540546317482949,0.004294581010472029,0.03976757682146854,0.00575858274300117
-0.01114806315905298,-0.018821507361426484,0.0019448967244534287,-0.007378535365569405,0.009967150818847586,-0.0006878082465846091,-0.027540887148206822,-0.010023068414302543
-0.010178593980090227,0.009998517050844384,-0.0009099200180207845,0.0026276000449433922,0.01060132056591101,-0.0029985886515351014,-0.030403829657298046,0.0013708284276071935
-0.007552867276317556,-0.016440915658022276,-0.002480676187842619,-0.004873143663280644,-0.009800659362881561,0.0003431479963910533,-0.00861182490363717,0.00959386850678129
0.005822602962580276,0.0062789131249883215,-0.028122952515259383,-0.012167595710780006,0.008612083911793888,0.03216562272158626,0.004729049574016244,0.00034937557837110944
-0.008114792269989266,0.0182357041996147,0.00043943603872321547,-0.011217052019928815,-0.016394446343474554,-0.0031217447645030916,-0.028892407536914105,-0.0006188531071529724
-0.010510646157490556,0.015767239268461707,0.0008375732351851184,-0.011239750093955081,0.003206906441191677,0.00018490653717890382,-0.03322665680927457,-0.004029220936499769
0.0037697389489767374,0.005963724511675536,0.0025483749638078733,-0.00404583071678644,0.007862390853988472,-0.001853758791112341,0.0067360570654273035,-0.009080326412658905
-0.007656631842110073,0.040852967937535144,0.005086968948962749,-0.005268042254610919,0.021971972965693566,-0.0008770768368412973,0.006282945254497463,0.0015233578224433586
0.008700909506806055,-0.036551349838118766,0.0030045119331771277,0.009152779247961007,-0.0515279100076441,-0.0035735183361248345,-0.023465767382513148,0.00814065702339576
-0.010234413485450204,0.015487417510594242,0.0018010937501094304,-0.013389160923834425,0.010226646836963482,0.006723972407344263,0.02984037889749743,0.0036885687056928875
-0.0075081125358701685,0.016548814204143128,-0.004835022650077007,-0.009397995787439868,0.027246085221413523,0.0035345913610217395,-0.01819991890763049,-0.012270022981392686
-0.009493963821951184,0.01995464211446233,-0.0056537721314452935,0.0029292278639695725,-0.007857297510345234,0.005040391109359916,-0.02014517836883897,-0.008599436692675226
-0.009041941145624151,-0.018472991354210534,0.0012372313821106219,-0.0025010029671830125,0.009734793420211645,-0.001200400790621643,-0.0026846205609763274,0.01107220412683091
-0.007655133913940518,0.016564760170149385,0.0040845053669181655,0.012229471775062848,-0.0047982632991625,-0.0010198536474490538,0.038039193142903965,0.002392978977150051
-0.006177464076608885,-0.0080622307943122,-0.024479067017527997,-0.012762592013168615,0.009317979436091264,0.03742807207068836,0.0038439172771177255,-0.0008895447486429475
-0.009243356775623397,0.0025809067722730107,-0.000844982419803273,0.006339228026336059,-0.009217682665403118,-0.0014842770054383436,-0.02192182902690547,-0.004876748067326844
0.0037161134714551736,0.06865714339808619,0.004653857421944849,-0.004640359246986918,0.010808667831879575,-0.002554508842586074,-0.030199001727596625,-0.0007259077359049116
-0.009509849261230557,-0.01584748566325288,0.007709010023827432,0.003854902996099554,-0.014095639188599306,0.00043774398654932155,-0.023133746358071222,0.00187744302675128
-0.008845164416197804,-0.00903289329056861,-0.0032634070710628295,0.0065229401458054784,-0.009378099330424447,-0.00141162864783837,-0.022565096431062557,-0.005339721542259213
0.0019385643781424733,0.017436780503630872,-0.001311243573727552,0.0034511851862771437,0.009100208134332205,-0.0011018959106877447,0.028745625623269006,-0.009228243108809693
0.008942925866504083,-0.011632597478892422,0.004033527617357322,-0.003164572537789354,-0.008817001283241553,-0.0016249992616940289,0.022044744699524017,-0.006868129625654546
-0.008660291049091029,0.011146260063251248,-0.00023559755762107671,-0.001969845750427339,0.008042791020416188,0.0016865023714490235,-0.015086574698216282,0.0009524442914698738
-0.00841990615153918,0.004322325841494603,0.0030132220148516354,-0.008881247335521038,0.005350251606141682,-0.0020960588645539246,0.004309546432632487,-0.004101306643133284
0.0007695381480152719,-0.026032624777726596,-0.006809835151216248,0.004461796715331729,-0.01130992699007038,-0.0016681693038117374,0.025462849127943627,-0.004209708975686226
0.008081643120603985,-0.015057157603732775,-0.0018316487189440523,0.0009191823902074248,0.008975510840537026,-0.0011208181228721515,0.02271485806792043,0.008482603446173015
0.002634341966258944,-0.009577225477696629,0.004430840768909547,0.002976408931135666,-0.008374370447127149,-0.003110112872964237,-0.00744273414980853,-0.004693490149220452
-0.02698045720353548,-0.0067637460034166,0.00022664129886834416,0.00421044528397033,-0.009082055860271793,-0.0031187863688683136,0.023823624705255498,-0.00527492660068674
-0.0008246665156912058,-0.007244958459195914,-0.004653558622521814,-0.0007965442935528699,-0.02530379453808564,-0.0032693865010151057,0.021388870056543965,0.0028739562741247936
-0.008816391328291501,0.0022929952126287388,-0.0013225647622311953,0.003666299246251583,0.010914917276822962,0.0005599458236247301,-0.002485974464507308,0.0031057782971765846
-6.159136290079915e-05,0.19707820644856838,-0.004469590916123707,-0.009492841428145765,0.00976697852864163,-0.0017418888750398765,0.05747874488457455,0.007640787396085215
0.008722349119343562,0.017345478144998195,-0.0034566139463277066,-0.0049147676595021035,0.011134009907837026,0.0028619481739588083,-0.0037057527122669855,0.003879655610217014
0.004671551228748285,0.004964347401401028,-0.0017204199475236237,0.004364810651750304,0.009949723081663251,-0.0020365302776917814,0.003499903203337453,-0.004694307238823967
0.00930428807347198,-0.003817218417825643,0.011383446163672489,0.00857245435618097,-0.008707831006395281,0.0007552639718051068,-0.021417045158159453,0.0036096678570174843
-0.008872432691568975,0.009958534048782894,0.003693281566083897,0.0005149032312328927,0.008644497461791616,0.0011939328361768276,0.00517137212009402,0.00502623285210575
-0.007737191359337885,0.010149695524887647,0.006132254530966747,-0.010205827657773624,0.009454430727346334,0.0072574049537070095,0.04102323568600696,0.005216024553810712
-0.004223606645537075,0.01028216521764989,-0.021870590651087696,-0.011259662750235292,0.00930591409567569,0.040908364368006,0.04812362886412302,0.00013905466010328383
0.010044105976485298,0.003939349622669397,-0.0017152669216739013,0.0022279958995932245,-0.011883780885546003,-0.002541747986106202,-0.01927122524866718,0.0044172743277158585
-0.006493635616934625,0.01641797844218672,0.0031917637231526894,0.004619994671083987,0.009821375717001502,0.0011454056689399294,0.02790944848791696,0.004031996723497287
-0.00649058095739747,0.011735419815813657,0.009574218063789885,0.004094738800631603,-0.00801022239968006,-0.003218973901748541,-0.015682662297331264,-0.0014427436463302
-0.009773051625525114,0.009469997369305929,0.00024813339332467875,0.0032354478462366387,-0.01605197662283899,0.00022170018404722215,-0.02146965868101688,-0.0031191543472232296
0.026466513555278653,0.01568444406017079,-0.00015788335091201588,0.013267624045984121,0.007431506850698497,-0.0034885256362031216,0.029766624282929116,0.0027463546962826512
-0.009674486572912429,0.015272472932556411,0.002730176085315179,0.005049519024323672,-0.010304017447924706,-0.0029047647095285355,0.004750207631732337,-0.004027177845709957
0.02867492356803268,0.009428100680961506,0.0003565920906839892,-0.005011118574475404,0.004274965204822365,0.0033954843007813905,-0.03397935718639929,-0.009146702077414375
-0.007029975243203808,0.00987772491251235,0.0035289715055841953,-0.0022641591404681093,0.007824535260151606,-0.0017516418977174908,0.03514603411313146,0.004593593993777176
-0.010632413461280521,0.003966315838333685,0.0008642952839727513,-0.007846496425918304,0.010120095759048127,0.0012618796734022908,0.02700974338746164,0.004221371741441544
0.005287984617316397,0.012294941486907192,-0.003254588103009155,-0.01047933638401446,-0.01257967839424964,1.785295142326504e-05,-0.005578864216804504,-0.007615716099389829
0.007726313682942418,0.013177619762864197,-0.005887039731751429,0.006361892493150663,0.0008419010697980411,0.0038765573065029455,0.026799460033653303,0.005960106942511629
-0.004925225156839587,-0.0012943768539844314,-0.0006241781054995954,0.006321393214311684,-0.008453151872163289,-0.006510443091174239,-0.017327398993438693,0.010467983853886835
-0.007076977976321359,-0.01763242695524241,-0.0006953450452419929,-0.006357921564194839,-0.004991526720987167,0.000689945255217026,-0.018816429594007787,0.001748168681806419
0.005376974107712158,-0.02076162257741089,0.001668724428745918,0.006167195186717436,-0.0121211041191782,-0.000531420667139173,0.022485420861048624,0.007203078379970976
-0.008617593237140682,0.006816229490505065,0.005304589393199421,0.0057270760025130586,0.007284617428376805,-0.0010608581110136584,0.04041837456461508,0.004684667171532055
-0.010718250340723899,0.008718631668016315,0.0005236256055650301,-0.011077593092632015,-0.012067699964391068,0.000682457530638203,0.006589480868424289,0.0011973297837539576
0.008551107158782543,0.004532816827268107,0.008622551615990232,0.003508148047258146,-0.005979507151059806,-0.0028424711857223885,0.0027317789176595397,0.004340940535767004
0.00940589026446105,-0.011285279424337205,0.007574588468851289,-0.005963701685832348,0.007428482196119148,-0.006499112796445843,-0.005088787029817468,0.010821109417593107
0.009314594928946462,0.03417693879484432,-0.0023047213195241056,0.0037087176470959092,-0.00886304030289466,0.001554695795639418,0.003987885821989039,0.006765363203594461
-0.00968914119861438,-0.04626616008405108,0.003997906300937757,-0.009416397978493479,0.00986776782461675,0.00043774977239081637,0.03129877514584223,0.004047677541821031
-0.008490793377059163,0.012882753579324344,-0.010724240301788085,-0.0026033231944893485,0.010090759433514904,0.006923375074402429,0.02372104905633023,0.004675740374368615
-0.009688563957170118,0.003439672368549509,-0.0005785601923707873,-0.00915217986126663,0.005281328005366959,-0.0014635466525214724,0.01757687186182011,0.0038345661577477586
-0.010105200455582235,0.004874253296729875,-0.0001586686291557271,-0.004712272794859018,0.009768136066413717,-0.0017561141680926084,-0.015631900569424033,-0.004049928165768506
-0.010666426264506298,0.010065848867525347,0.007868123266816837,0.003969870435539633,-0.008197397373005516,-0.003165704712737352,-0.02446401848108508,-7.870136701967567e-05
-0.010343485966077424,0.013541364384436747,-0.005639786908577662,-0.0023494558161473835,0.00839250788820209,0.006729951513407286,0.025894268576230388,-0.00256216828696779
0.00630124433671881,-0.019075345650780947,0.009332384738954716,0.007185620746749919,-0.0068680158242932525,-0.0006724828828009777,0.01439023927145172,0.002993575632281136
-0.012176231493649539,-0.0003351209429092705,0.005796606169169536,0.00635637603350915,0.005565576779772528,-0.0002943623345345259,0.003567212294728961,-0.004861931622872362
-0.007131622008528211,0.011837784002564149,0.003424263228807831,0.004205578479886753,0.003355237229843624,-0.0033543574559735134,0.026354145426594186,0.004457050461351173
0.00895299234878621,0.04998438647307921,-0.0019101243854674976,-0.004938445051084273,0.007493192630936392,-0.000454603161488194,-0.030745464048741268,-0.0008004784226068296
-0.007978706723515644,0.03041973123617936,-0.004066818469000282,-0.0013656954996986315,0.06872597948706244,0.0035844325889775063,0.023557123142527416,-0.010479392918350641
-0.006849379932609736,0.010701078998536104,-0.004473723413975676,0.0030746540386462585,0.003898864794464316,-0.0036518813320435585,0.032388287950016095,0.004344171674601966
0.006192337160828174,0.014347952301468467,0.005295497684273869,-0.006563696514058392,0.010743413958698511,0.00043398110603448003,-0.002162629819358699,-0.004663991088600597
-0.011562378518647165,0.033718247362994586,-0.00900800525880186,-0.005719386653508991,0.01036192982835928,0.002575582952995319,0.026086114722857018,-0.006222132233087905
-0.004359167796574184,0.02880837958335178,0.00529690003975702,0.005691243297915208,-0.009252875641177525,0.0026612359075807034,0.019549593003903284,0.0067575146935996595
-0.004094920996358269,-0.011379363651867607,0.000503259481920395,0.00621460682945326,-0.009245182665254106,-0.00017211478821991478,-0.019659888157984824,-0.005011596553085838
0.007783549764426425,0.008945934824732832,0.0016766986770380755,-0.00529425648128381,0.010991847566037905,0.0012662294349865988,-0.019149913372675655,-0.004502207667246694
0.00620513317095174,0.004069320164708188,0.005967834874463733,-0.0037118843939970246,0.011694769740861375,-0.002294296594336629,-0.004296944237139542,0.003545587980770506
-3.163318251608871e-05,0.017796336165774848,-0.00538790247621364,-0.008881035934173269,9.607172396499663e-06,0.00499742307321867,0.022466039058053867,0.0025333185752970167
0.00946032264844689,0.039913053898199,0.007164118959772168,-0.007666229365568143,0.009862522695912049,-0.0012691942222591024,0.018155417720990955,0.002796633791003842
0.006889258477676776,0.010057435231428826,0.0035639602213632317,0.0060436741905868984,0.008807876627834048,-3.967750410083681e-05,0.026640062409860547,0.004821843380341306
-0.008211034172854853,0.00936082278509275,-0.0008985701370693278,0.004642376152914949,-0.012334994104458019,0.0016389881406212226,-0.0045305114254006185,0.004127861668239348
0.004531187538523227,-0.001271331718453439,-0.006228611099795671,-0.005258756458060816,0.009238712551014033,-0.0020497568257997045,0.0183460625942098,-0.02257352992790402
-0.008825008949279435,0.012082638063729974,-0.0019916251617542002,-0.006204343372955918,0.01010961756663164,0.000499464159074705,0.016206272578565405,0.005133439398050541
0.00858612469419313,-0.005323778468591627,-0.01106668141852424,-0.017265214158396703,0.008966344191067037,-0.0039050083959591576,0.027683177408907796,0.00519637356766907
-0.008425924342300278,0.010747821076511172,-0.0005861099691537675,0.004700709498138167,-0.007834434816613793,0.0031207863986492156,-0.00446859484014567,-0.011046103734115605
-0.009865915861155372,0.014225861407467164,0.009087884651380591,0.007411009462666698,-0.009473782360437326,0.00027452520211227236,0.02846345635858597,0.0047704690060345455
0.009355813291767845,-0.01039231538758031,0.00383218378519814,-0.0007939447586250025,0.008941692725929897,-0.0001633925476926379,0.004154930790100479,-0.004614073347911471
0.006924597431425355,-0.0170164871129964,-0.008679113369289553,0.0017694391192344483,-0.010406397718834342,0.003380379390437156,0.01570595738317934,0.008099066762224539
-0.00727537854523689,0.042289626100318854,-0.0006249576623667963,0.009549372109759133,0.013109233246941585,0.0024398275723069673,-6.128296641691122e-05,0.006796956320758909
-0.031769730581800104,-0.009045174477214458,-0.004811674939846852,0.004302221367834136,-0.010446722283159033,-0.0008829200817854144,0.008322068604902597,0.005230329619953409
0.009988235222263029,0.04656842886470258,-0.005721128291625064,-0.006316694031702355,0.01405197430663975,0.0006313066273287405,-0.0013558669258782175,0.011312700046983083
0.009844679224261198,0.0014382300773286261,-0.0020818414562381806,0.003906477329437621,0.009703294612409081,-0.0018830078624887392,-0.004506903799483553,0.006664241538819624
-0.007928053257928695,0.003901116062043002,0.0017003422150446569,-0.008375933951756452,0.0034362385660642756,0.002501245642488357,-0.021208025858504696,-0.0039278069646388756
-0.007696907994977664,0.011355707453330978,0.006067925021634437,-0.002894631806120742,-0.004546470204368234,-0.0010738144177594223,0.04598367633036105,-0.010009645453246776
-0.008208455113926903,0.01576507988924277,9.388183752889745e-05,0.0036116920597851275,-0.00040672775299753993,0.0009298477819538676,-0.023444919309113174,9.059426782187074e-05
-0.009778950122999959,0.005074004166817758,0.002850105696270475,0.004506775179761462,-0.010644443354103715,-0.0035190152065479197,-0.033511521534237546,-0.000599153054645285
-0.009165764230201602,-0.008021469160594279,-0.004012445077241864,-0.0031411714211571963,0.011177029345417396,-0.003224355318889138,-0.017329381098388694,-0.01061609999727807
-0.0017473411883838707,0.013945958528129267,-0.00016510535606357736,0.005099463723308872,-0.0477161421535493,-0.003932566450857849,0.03692655247839866,-0.009141259129391984
-0.005895721212073113,0.011889530914631906,-0.005282993509754305,-0.005627787668490782,0.008771553833794314,0.0007804788343491964,0.021125488030083944,0.0002096138552587945
0.005334618353372207,0.019357312089123297,0.0031106906379864087,0.004952081448136596,0.008932726655621082,-0.0011896466271718964,0.012625211899867282,0.007360694074159255
-0.010518195868062321,0.009207829633378423,0.005354150713537819,0.005836322556133382,-0.0054753287276253105,0.0003910169319715351,0.00607170480187051,0.0012132784153800458
-0.028777380708270357,-0.012636959428491537,-0.003436848879500758,0.006304586012847721,-0.009258550730955904,0.0003188668414804852,-0.02155757120170165,-0.00637759218836436
0.0016888583073887276,-0.038667990535032004,0.008801509902841644,0.007118457864853553,-0.014406113363984332,-0.0004147844417093438,0.019564479855180252,0.0012280555671895855
-0.00583600750513142,0.015207524073630338,0.00021703328544390389,-0.001558514769130852,0.00804269764546916,0.03868064518745087,-0.030369140871625858,0.0005082219545147382
0.029215238622709874,0.030188954751502024,-0.004951895628328202,0.00580658770937589,0.008646727470040787,0.0015395891902153381,0.0354325046390295,0.0012880231741291936
-0.010646532319660763,0.013578066615300486,0.003240984507574467,0.0022987597624887714,-0.014611016803391975,-0.002293894171016291,-0.024863929660714348,-0.007795753716200124
0.0011509157827822491,-0.030251867586484876,-0.0063675522817356976,-0.0080466063588392,0.009409532740537543,0.0016160204065818107,0.010319901244074572,-0.014647062395088142
-0.006654975231795106,0.0064324604849389285,-0.0006272784026805312,-0.009266381258203182,0.009630368638026994,-0.0015770883244113066,0.04319310728344135,0.004646877688937821
-0.009222809228667757,-0.007705537178117084,0.0017245574634580407,0.010461772012058645,-0.007145901084586512,-0.003649068183149211,-0.004899294972419739,0.0034470324569701918
0.006265470676371478,0.008411643013823777,0.0028296626324299723,-0.004691740291018504,0.010609440884145442,0.0050072781852213664,-0.0045867574971634895,0.001330479974130867
-0.020093506758639704,0.044887501766788775,0.0049736209161346774,-0.003119823037122842,0.005573572293506004,-0.0002873177663423121,0.007239972323441179,-0.00543324320402462
-0.009925590230195666,-0.04587151983178046,-0.002718150938380859,0.0067143022663367444,-0.059660049983212955,-0.005945928270521108,-0.023456140181733646,0.005679685925933882
-0.006389541721073328,0.027252990756533108,0.008913655133073916,0.006687605308252386,-0.007714602327978355,-0.00048559429233137054,-0.024638425808370813,-0.012752212687919382
-0.009094504735039664,0.05404540964838816,0.014043451640463899,-0.0033206024343962783,-0.006734939696980291,0.002991463641592418,-0.003441067389358068,-0.001315116775513161
-0.009736836625088473,0.015154713790689129,0.00204869752007653,-0.011719838901481126,-0.012979036308533977,6.737098825396969e-05,-0.023920811649295503,-0.0005412807484390214
-0.00901091079955222,0.00893123820569599,0.0031596763514971826,-0.003345533364044968,-0.00686552866580314,-9.853809926426038e-05,-0.020159953016263898,0.0022240763431182133
-0.006280372080218513,0.007065879342990229,7.250332389958203e-05,-0.0036210046187625266,0.0008698476702556946,-0.001808883945341222,0.027963111873832533,0.0022288718150230125
0.040086538105388175,0.054331510926858756,0.0007510885281953961,-0.005248058729630429,0.007637585043266881,0.00016470385395223275,0.0177465568214393,-0.010534959748474649
0.006482438663078937,-0.04935473926350824,-0.012899651166662807,0.007478426196321379,0.007647351979103405,-8.20012670737924e-05,0.00785813878348563,0.0031566501056659035
0.004404380869309534,0.014388673498033314,-0.001047539426072035,0.00796280536626,-0.008200622287695296,-0.0031072607697569766,0.027623480947804636,0.006045701178882154
-0.004210759236084414,0.011519077692501014,-0.004975481356668751,0.0037066316476557404,-0.00996980396903382,0.0012764643272021204,0.034764529597887305,-0.002632392236555461
-0.00872403025306994,0.015836398620886028,0.0029115355054091198,0.0006233952692127787,0.01109616411238676,-0.0018027534917928279,0.0025342646436183713,0.00352123282966204
0.009860461526041036,0.008787899702729191,0.008313648763069068,0.0019711708821705544,-0.010024006402891245,0.0002658008017897373,0.01803728528757347,0.011035087257623673
-0.008778086749734938,-0.015096684261516202,0.0002398144559992943,0.01015282092965208,0.006749488611822016,0.0020012053241953254,0.01691919269185746,-0.007422989336482715
-0.00932549552162527,-0.04484205843400559,0.0058888815215323125,0.006673459476733114,0.009692267660575453,0.0010379248042590916,0.0228719835539232,0.0032447230044635946
0.008070852887467481,0.010494642142148222,0.0021444517212512435,-0.001902855849766638,0.010735338159138337,0.00014591084502171725,-0.01766867829617695,-0.006614305775001412
0.005205922503737383,0.008330948559450917,0.0026388735030195678,-0.00498410139553016,0.010667841810791287,-0.0004038125823717564,-0.003737516988767311,-0.010683387775934534
-0.00979908955443534,0.009601545433542923,0.0015751620403170819,-0.008432190987077775,-0.00935722781563527,-0.004022255694144406,-0.027816837334248702,-0.010460792156809475
-0.005346703908653581,-0.020738190261326964,-0.0030258817817957607,0.005015550935349893,-0.010263069651919067,-0.00012154765288869385,-0.023626477089710534,-0.003974192184978164
-0.008092893486973481,0.005342947352619376,-0.0006766557380615268,0.0003852521273074672,0.014924958065676038,0.0019046241429168732,0.027195323515406926,0.0108706806882401
-0.009338714540645015,-0.0020843850595701954,-0.022905712801439222,-0.0006932170508662239,0.010755717267602449,-0.0020763343668659217,-0.02058188885683194,-0.003674394268746255
-0.011745286073128226,0.0041505381854949515,0.0044513236639613755,0.011730904961295892,0.0010881487367441877,0.00046497953415382655,-0.025699461844051256,0.0021614275238243863
-0.009906106978887693,0.014761656437913188,0.0032522383065952455,0.00020571644621668382,0.0001971211319323629,-0.0017751324368873612,0.0015526990508078597,-0.007936559606314404
-0.011129457223214559,0.027611385126947427,-0.0007031595459557139,-0.008269198175985365,0.014408887242898344,-0.002157831693184562,0.015327865073850262,-0.0010976815037429333
0.006977904728119029,0.009347601115296129,-0.003251340276474366,-0.004900878767948598,0.011137504012149293,-0.002212216081097722,0.0010002063683350571,0.006963054567604559
0.009281209788896376,0.010466071207483765,0.010742045549559407,-0.006895164060697425,0.011314772611076478,-0.025465734755125594,-0.00405556109835743,0.003274034530040808
