sepal-length,sepal-width,petal-length,petal-width
-0.002002230367707406,-0.002911894414116424,0.04603168839201991,0.2356755927289165
0.0010709007731431104,0.14860706417645295,0.037429674864758414,-0.02629692692928206
-0.0006935830685522393,-0.01585364736574512,0.03176935271672326,0.12171254015207104
-0.004619524966017737,0.04885511739239822,0.09951544717438233,0.21288298221354748
-0.003310877666862573,-0.002911894414116424,0.06742519190496486,0.07612731912133287
-0.007166797481803881,0.11343379454889013,-0.003739536718843883,0.018655084915644504
0.0010709007731431104,0.06067389010754583,0.04086044249672526,-0.03753492989051372
-0.007166797481803881,0.09584715973510873,0.003121998545089836,-0.003820921006818801
-0.005519257830814491,0.025500620479983017,-0.01060107198277758,-0.003820921006818801
-0.0038717181798250872,0.025500620479983017,0.009983533809023556,-0.003820921006818801
0.012957325287330344,0.01722942542384901,0.18953116351092908,0.12317211652710518
0.014343135478488664,0.0061136670858819055,0.16854210885855597,0.13472672408124264
0.008799894713855371,0.07280821711368442,0.16854210885855597,0.12317211652710518
0.015728945669646995,0.0061136670858819055,0.16154575730776494,0.12317211652710518
0.012957325287330344,0.028345183761816058,0.175538460409347,0.12317211652710518
-0.0009553125283832718,0.022971611489140897,0.060294024067316536,0.25846820324428565
-0.003049148207031538,-0.002911894414116424,0.07099077582378904,0.19009037169817838
0.0060135197261112945,0.04308725529376447,0.04086044249672526,-0.02629692692928206
-0.0009553125283832718,-0.009382770889930772,0.060294024067316536,0.12171254015207104
0.000353334770771897,-0.022324523841559432,0.04246610447319574,0.14450515066744013
-0.012109416434772065,0.06067389010754583,-0.0003087690868770348,-0.01505892396805043
0.0008767936904339642,-0.002911894414116424,0.006810265284954133,0.007749487575225582
-0.002525689287369473,0.0035589820616978894,0.03533493663554743,0.05333470860596374
0.0043659800751219046,0.025500620479983017,0.013414301440990404,-0.003820921006818801
0.009308599028090088,0.04308725529376447,0.023706604336890973,-0.02629692692928206
0.012957325287330344,-0.005002091252085141,0.16154575730776494,0.12317211652710518
0.00602827433153872,0.05057670043775027,0.18253481196013802,0.12317211652710518
0.011571515096172024,0.05057670043775027,0.175538460409347,0.11161750897296774
0.003256653949222069,0.08392397545165146,0.1545494057569739,0.11161750897296774
0.00602827433153872,0.1283870088035199,0.175538460409347,0.12317211652710518
-0.002002230367707406,0.0035589820616978894,0.060294024067316536,0.25846820324428565
0.000353334770771897,-0.01585364736574512,0.04246610447319574,0.25846820324428565
-0.0012170419882143065,0.0035589820616978894,0.05672844014849239,0.12171254015207104
-0.005142983885679807,0.04885511739239822,0.08881869541790983,0.16729776118280926
-0.0022639598275384387,-0.002911894414116424,0.05672844014849239,0.19009037169817838
-0.00017012414889017218,0.022971611489140897,0.021072600960250785,0.07612731912133287
-0.002002230367707406,0.0035589820616978894,0.02820376879789911,0.05333470860596374
-0.0038717181798250872,0.04308725529376447,0.006552766177056685,-0.003820921006818801
