is_converged?,n_adj
false,3.1030313798495652
false,3.064599699367239
false,3.0790241587302463
false,3.0669402963645767
false,3.1002798870025754
false,3.152437438330999
false,3.105516034814359
false,3.129382781129075
false,3.077479525608284
false,3.0687544425568687
false,3.1039523236937954
false,3.074139813616375
false,3.096186454237168
false,3.0979120485935283
false,3.096115083124151
false,3.1280083581684983
false,3.079093636963146
false,3.072934471410247
false,3.0744948855937846
false,3.0763049662400688
false,3.094494758875017
false,3.1291955375088367
false,3.1120059867491383
false,3.0939236488119337
false,3.0782228813880588
false,3.109015007367895
false,3.061199595348722
false,3.098872520546803
false,3.1012869566642127
false,3.0840789033082427
false,3.1125014056994345
false,3.0518047021020527
false,3.069404620934434
false,3.0911241881155402
false,3.0258311533375126
false,3.0792037162617305
false,3.0884469409663127
false,3.1150813366872927
false,3.0984846728076545
false,3.07656345899224
false,3.127153155242028
false,3.1109276504295322
false,3.0938870487833845
false,3.107009401994261
false,3.0779835587735955
false,3.1043898542458352
false,3.1015148997637447
false,3.0928076541218488
false,3.093805723977973
false,3.1275391569000517
false,3.087900675919277
false,3.0713001489701606
false,3.1228263237226064
false,3.067495726574318
false,3.106882668697815
false,3.0517264339834913
false,3.0732119314200843
false,3.0832692235055497
false,3.049488168110517
false,3.117108381242801
false,3.104555504117563
false,3.0819966240655887
false,3.0778986693620483
false,3.0916004838276936
false,3.108429270198297
false,3.085768427498964
false,3.0586552814424435
false,3.0753547331923086
false,3.0620165190432105
false,3.111754567880725
false,3.0501502367336726
false,3.083245226703707
false,3.09877756003148
false,3.10532212358217
false,3.0584857367909493
false,3.0853640096837496
false,3.0772785424669302
false,3.0538778056282245
false,3.1189445886972624
false,3.065780846304245
false,3.0901427021390773
false,3.0601723051986887
false,3.1052771135313564
false,3.105822842267134
false,3.1360254558619767
false,3.1104269464919123
false,3.1032147920204523
false,3.059553782605198
false,3.064253282627147
false,3.077607563747797
false,3.11355892415846
false,3.0924809504985658
false,3.1213557808779604
false,3.099887822530283
false,3.073225053520356
false,3.0839414198005723
false,3.0709089862929826
false,3.118896769023263
false,3.1004001200354665
false,3.100425174026285
false,3.098027941529267
false,3.100335913376829
false,3.057011179121658
false,3.1021171222956547
false,3.1201946402154173
false,3.0735985957916125
false,3.116500383365748
false,3.0967391043738006
false,3.1026714460483387
false,3.102131287726356
false,3.0987812826362626
false,3.076878255846923
false,3.1032161206053264
false,3.098042769232696
false,3.0966661176194497
false,3.0915874184062733
false,3.1024288568032454
false,3.0723586521260255
false,3.1085818173474093
false,3.0795544993445834
false,3.0681040467234415
false,3.132771323701147
false,3.0862305167906383
false,3.0926734158072446
false,3.108216413010668
false,3.102073380892078
false,3.12717286971127
false,3.1051639113491976
false,3.0832542073203486
false,3.095729423335678
false,3.0790822946427934
false,3.1093690471147726
false,3.10479128828177
false,3.1101582580672305
false,3.0687788339256414
false,3.08858392030117
false,3.084028448566622
false,3.1327412284206932
false,3.1081268856037094
false,3.104025418863067
false,3.096003209193525
false,3.101481674092947
false,3.0261011602162733
false,3.037955500630122
false,3.103644164606743
false,3.077026576193722
false,3.0748898697922207
false,3.0861580332657486
false,3.0779082826442945
false,3.0999216745697473
false,3.1205068868838586
false,3.1202910281672063
false,3.0981303772466284
false,3.111205480013444
false,3.08888637984744
false,3.1083467926840536
false,3.1103364451795765
false,3.06278864006102
false,3.0734815162339966
false,3.0827556060232735
false,3.113956070261244
false,3.1310033396797383
false,3.0910706841237254
false,3.0940419970903212
false,3.054819900655938
false,3.100712995838203
false,3.078283162120519
false,3.0652729961770806
false,3.0935105182037677
false,3.097942002913273
false,3.0788365575180867
false,3.0804259471693594
false,3.0805627985679953
false,3.086516982637021
false,3.0499611030852676
false,3.0868205511468485
false,3.111291270639235
false,3.090070886214809
false,3.1467873988631516
false,3.1211823065019555
false,3.094464975765424
false,3.0893676094803144
false,3.08616317777365
false,3.0886066458383583
false,3.1051109147668616
false,3.1047661624825893
false,3.082054498426123
false,3.0798853826889014
false,3.0767851499002097
false,3.0757083743118234
false,3.1098398061607053
false,3.108313913471729
false,3.053009668512688
false,3.1162228148002966
false,3.067987404815862
false,3.091711223959145
false,3.0711055797257245
false,3.0959018832163085
false,3.0742527100324453
false,3.084064858521261
false,3.071834809087133
false,3.09734711542471
false,3.0748231501368597
false,3.1330430706941073
false,3.090585698516918
false,3.0813810918686
false,3.084384445493627
false,3.068766279186809
false,3.0902796526981113
false,3.1002164111972985
false,3.096057966200726
false,3.140295705538492
false,3.0875105402465666
false,3.116651595834886
false,3.074952108656445
false,3.0698455679356047
false,3.0721518148005686
false,3.094685971011879
false,3.0929610635032514
false,3.0904757796910967
false,3.0550858466523643
false,3.06994409607467
false,3.0771302658829844
false,3.0980975439449483
false,3.1174027642527595
false,3.0955364796369222
false,3.0704260854179903
false,3.1092688436703986
false,3.1033091625662625
false,3.0997617459260858
false,3.114963141154022
false,3.097363031828648
false,3.1245755401336934
false,3.073866454665636
false,3.1036848094864924
false,3.111074771292596
false,3.062639255891785
false,3.0832493385206456
false,3.0777719043778426
false,3.119953350040767
false,3.048078884637487
false,3.113758221122291
false,3.1107577795955765
false,3.0883419439507933
false,3.0929858086693276
false,3.0915968767166335
false,3.1336684941863564
false,3.079488567147317
false,3.0948547308568086
false,3.126519209933803
false,3.0846175982245843
false,3.087156462266339
false,3.1025713918707543
false,3.0565919041175533
false,3.0985114681999852
false,3.09146412744803
false,3.085278701619346
false,3.1092737754420354
false,3.085523611663766
false,3.122898924954552
false,3.128036074449005
false,3.0953677102935773
false,3.129198416433342
false,3.124977619331658
false,3.1079977421768894
false,3.066272719846491
false,3.109357578706084
false,3.079396914413444
false,3.098560420141247
false,3.103748194371254
false,3.1390894213964353
false,3.09303657890155
false,3.051422123577477
false,3.1083895055227155
false,3.0753210397059325
false,3.1124980796373896
false,3.0610429479402432
false,3.125072615662043
false,3.0992266258762977
false,3.06981771484071
false,3.103157239944314
